时间,通道,亮度,设置时间
2025/07/01 10:43:50:085,2,0,23ms
2025/07/01 10:43:50:676,6,255,23ms
2025/07/01 10:43:50:744,6,0,23ms
2025/07/01 10:43:51:083,6,255,23ms
2025/07/01 10:43:51:151,6,0,23ms
2025/07/01 10:43:56:330,2,255,24ms
2025/07/01 10:43:56:432,2,0,23ms
2025/07/01 10:43:56:913,3,255,23ms
2025/07/01 10:43:56:980,3,0,24ms
2025/07/01 10:43:57:011,2,255,23ms
2025/07/01 10:43:57:119,2,0,24ms
2025/07/01 10:43:58:408,1,255,23ms
2025/07/01 10:43:58:507,1,0,24ms
2025/07/01 10:43:58:538,4,255,23ms
2025/07/01 10:43:58:632,4,0,24ms
2025/07/01 10:43:58:782,4,255,24ms
2025/07/01 10:43:58:879,4,0,23ms
2025/07/01 10:44:00:165,5,255,24ms
2025/07/01 10:44:00:330,5,0,23ms
2025/07/01 10:44:00:361,4,255,23ms
2025/07/01 10:44:00:445,4,0,24ms
2025/07/01 10:44:00:797,5,255,23ms
2025/07/01 10:44:00:958,5,0,23ms
2025/07/01 10:44:00:988,4,255,23ms
2025/07/01 10:44:01:072,4,0,23ms
2025/07/01 10:44:10:902,3,255,24ms
2025/07/01 10:44:10:969,3,0,22ms
2025/07/01 10:44:11:001,3,0,23ms
2025/07/01 10:44:11:032,2,255,24ms
2025/07/01 10:44:11:139,3,0,23ms
2025/07/01 10:44:11:172,2,0,25ms
2025/07/01 10:44:24:408,2,255,23ms
2025/07/01 10:44:24:521,2,0,23ms
2025/07/01 10:44:25:282,3,90,23ms
2025/07/01 10:44:25:314,2,255,23ms
2025/07/01 10:44:25:384,3,0,23ms
2025/07/01 10:44:25:415,2,0,23ms
2025/07/01 10:44:26:002,6,255,24ms
2025/07/01 10:44:26:070,6,0,23ms
2025/07/01 10:44:26:434,6,255,24ms
2025/07/01 10:44:26:501,6,0,23ms
2025/07/01 10:44:31:707,2,255,23ms
2025/07/01 10:44:31:808,2,0,24ms
2025/07/01 10:44:32:297,3,255,26ms
2025/07/01 10:44:32:362,3,0,23ms
2025/07/01 10:44:32:393,2,255,24ms
2025/07/01 10:44:32:500,2,0,23ms
2025/07/01 10:44:33:782,1,255,24ms
2025/07/01 10:44:33:882,1,0,24ms
2025/07/01 10:44:33:912,4,255,23ms
2025/07/01 10:44:34:007,4,0,24ms
2025/07/01 10:44:34:160,4,255,24ms
2025/07/01 10:44:34:258,4,0,24ms
2025/07/01 10:44:35:532,5,255,23ms
2025/07/01 10:44:35:694,5,0,23ms
2025/07/01 10:44:35:724,4,255,23ms
2025/07/01 10:44:35:807,4,0,23ms
2025/07/01 10:44:36:156,5,255,24ms
2025/07/01 10:44:36:313,5,0,23ms
2025/07/01 10:44:36:344,4,255,23ms
2025/07/01 10:44:36:429,4,0,24ms
2025/07/01 10:44:46:087,3,255,23ms
2025/07/01 10:44:46:149,3,0,23ms
2025/07/01 10:44:46:180,3,0,23ms
2025/07/01 10:44:46:211,2,255,23ms
2025/07/01 10:44:46:320,3,0,23ms
2025/07/01 10:44:46:351,2,0,23ms
2025/07/01 10:44:47:667,2,255,23ms
2025/07/01 10:44:47:760,2,0,23ms
2025/07/01 10:45:00:281,2,255,24ms
2025/07/01 10:45:00:392,2,0,23ms
2025/07/01 10:45:01:119,3,90,24ms
2025/07/01 10:45:01:150,2,255,24ms
2025/07/01 10:45:01:221,3,0,23ms
2025/07/01 10:45:01:251,2,0,23ms
2025/07/01 10:45:01:835,6,255,24ms
2025/07/01 10:45:01:901,6,0,23ms
2025/07/01 10:45:02:233,6,255,23ms
2025/07/01 10:45:02:301,6,0,23ms
2025/07/01 10:45:07:466,2,255,23ms
2025/07/01 10:45:07:566,2,0,23ms
2025/07/01 10:45:08:049,3,255,23ms
2025/07/01 10:45:08:117,3,0,23ms
2025/07/01 10:45:08:148,2,255,23ms
2025/07/01 10:45:08:255,2,0,23ms
2025/07/01 10:45:09:564,1,255,24ms
2025/07/01 10:45:09:662,1,0,24ms
2025/07/01 10:45:09:693,4,255,23ms
2025/07/01 10:45:09:785,4,0,23ms
2025/07/01 10:45:09:930,4,255,23ms
2025/07/01 10:45:10:023,4,0,24ms
2025/07/01 10:45:11:298,5,255,24ms
2025/07/01 10:45:11:461,5,0,23ms
2025/07/01 10:45:11:492,4,255,23ms
2025/07/01 10:45:11:575,4,0,23ms
2025/07/01 10:45:11:897,5,255,24ms
2025/07/01 10:45:12:057,5,0,23ms
2025/07/01 10:45:12:089,4,255,24ms
2025/07/01 10:45:12:173,4,0,23ms
2025/07/01 10:45:22:269,3,255,24ms
2025/07/01 10:45:22:331,3,0,23ms
2025/07/01 10:45:22:361,3,0,23ms
2025/07/01 10:45:22:392,2,255,23ms
2025/07/01 10:45:22:502,3,0,24ms
2025/07/01 10:45:22:533,2,0,24ms
2025/07/01 10:50:23:534,2,255,24ms
2025/07/01 10:50:23:650,2,0,23ms
2025/07/01 10:50:24:366,3,90,24ms
2025/07/01 10:50:24:396,2,255,23ms
2025/07/01 10:50:24:461,3,0,24ms
2025/07/01 10:50:24:492,2,0,23ms
2025/07/01 10:50:25:074,6,255,24ms
2025/07/01 10:50:25:141,6,0,24ms
2025/07/01 10:50:25:467,6,255,23ms
2025/07/01 10:50:25:535,6,0,23ms
2025/07/01 10:50:30:688,2,255,24ms
2025/07/01 10:50:30:789,2,0,23ms
2025/07/01 10:50:31:267,3,255,23ms
2025/07/01 10:50:31:335,3,0,24ms
2025/07/01 10:50:31:366,2,255,23ms
2025/07/01 10:50:31:475,2,0,23ms
2025/07/01 10:50:32:770,1,255,23ms
2025/07/01 10:50:32:867,1,0,22ms
2025/07/01 10:50:32:899,4,255,23ms
2025/07/01 10:50:32:996,4,0,24ms
2025/07/01 10:50:33:146,4,255,24ms
2025/07/01 10:50:33:238,4,0,24ms
2025/07/01 10:50:34:480,5,255,23ms
2025/07/01 10:50:34:641,5,0,23ms
2025/07/01 10:50:34:673,4,255,23ms
2025/07/01 10:50:34:756,4,0,23ms
2025/07/01 10:50:35:048,5,255,24ms
2025/07/01 10:50:35:212,5,0,22ms
2025/07/01 10:50:35:244,4,255,23ms
2025/07/01 10:50:35:328,4,0,24ms
2025/07/01 10:50:45:435,3,255,24ms
2025/07/01 10:50:45:501,3,0,24ms
2025/07/01 10:50:45:532,3,0,24ms
2025/07/01 10:50:45:563,2,255,24ms
2025/07/01 10:50:45:671,3,0,23ms
2025/07/01 10:50:45:702,2,0,24ms
2025/07/01 10:51:04:059,2,255,23ms
2025/07/01 10:51:04:153,2,0,24ms
2025/07/01 10:51:26:005,2,255,24ms
2025/07/01 10:51:26:120,2,0,24ms
2025/07/01 10:51:26:861,3,90,24ms
2025/07/01 10:51:26:891,2,255,24ms
2025/07/01 10:51:26:961,3,0,23ms
2025/07/01 10:51:26:993,2,0,25ms
2025/07/01 10:51:27:570,6,255,23ms
2025/07/01 10:51:27:637,6,0,23ms
2025/07/01 10:51:27:991,6,255,23ms
2025/07/01 10:51:28:059,6,0,23ms
2025/07/01 10:51:33:242,2,255,23ms
2025/07/01 10:51:33:345,2,0,24ms
2025/07/01 10:51:33:830,3,255,23ms
2025/07/01 10:51:33:898,3,0,23ms
2025/07/01 10:51:33:929,2,255,23ms
2025/07/01 10:51:34:042,2,0,23ms
2025/07/01 10:51:35:324,1,255,24ms
2025/07/01 10:51:35:422,1,0,23ms
2025/07/01 10:51:35:453,4,255,23ms
2025/07/01 10:51:35:548,4,0,25ms
2025/07/01 10:51:35:695,4,255,24ms
2025/07/01 10:51:35:787,4,0,24ms
2025/07/01 10:51:37:081,5,255,24ms
2025/07/01 10:51:37:240,5,0,23ms
2025/07/01 10:51:37:271,4,255,23ms
2025/07/01 10:51:37:356,4,0,23ms
2025/07/01 10:51:37:695,5,255,25ms
2025/07/01 10:51:37:856,5,0,23ms
2025/07/01 10:51:37:887,4,255,23ms
2025/07/01 10:51:37:972,4,0,25ms
2025/07/01 10:51:47:901,3,255,25ms
2025/07/01 10:51:47:963,3,0,23ms
2025/07/01 10:51:47:994,3,0,23ms
2025/07/01 10:51:48:025,2,255,23ms
2025/07/01 10:51:48:136,3,0,23ms
2025/07/01 10:51:48:166,2,0,23ms
2025/07/01 10:53:05:077,2,255,24ms
2025/07/01 10:53:05:195,2,0,23ms
2025/07/01 10:53:05:985,3,90,23ms
2025/07/01 10:53:06:016,2,255,24ms
2025/07/01 10:53:06:082,3,0,24ms
2025/07/01 10:53:06:113,2,0,23ms
2025/07/01 10:53:06:699,6,255,24ms
2025/07/01 10:53:06:767,6,0,23ms
2025/07/01 10:53:07:194,6,255,23ms
2025/07/01 10:53:07:262,6,0,23ms
2025/07/01 10:53:12:512,2,255,24ms
2025/07/01 10:53:12:614,2,0,24ms
2025/07/01 10:53:13:095,3,255,23ms
2025/07/01 10:53:13:157,3,0,24ms
2025/07/01 10:53:13:188,2,255,23ms
2025/07/01 10:53:13:295,2,0,24ms
2025/07/01 10:53:14:579,1,255,24ms
2025/07/01 10:53:14:678,1,0,24ms
2025/07/01 10:53:14:709,4,255,23ms
2025/07/01 10:53:14:804,4,0,25ms
2025/07/01 10:53:14:954,4,255,24ms
2025/07/01 10:53:15:050,4,0,23ms
2025/07/01 10:53:16:333,5,255,23ms
2025/07/01 10:53:16:494,5,0,24ms
2025/07/01 10:53:16:525,4,255,23ms
2025/07/01 10:53:16:609,4,0,23ms
2025/07/01 10:53:16:956,5,255,24ms
2025/07/01 10:53:17:118,5,0,23ms
2025/07/01 10:53:17:149,4,255,23ms
2025/07/01 10:53:17:234,4,0,24ms
2025/07/01 10:53:27:069,3,255,24ms
2025/07/01 10:53:27:132,3,0,23ms
2025/07/01 10:53:27:162,3,0,23ms
2025/07/01 10:53:27:194,2,255,24ms
2025/07/01 10:53:27:303,3,0,23ms
2025/07/01 10:53:27:335,2,0,24ms
2025/07/01 10:53:28:658,2,255,24ms
2025/07/01 10:53:28:753,2,0,24ms
2025/07/01 10:53:46:777,2,255,24ms
2025/07/01 10:53:46:890,2,0,23ms
2025/07/01 10:53:47:644,3,90,23ms
2025/07/01 10:53:47:675,2,255,23ms
2025/07/01 10:53:47:744,3,0,23ms
2025/07/01 10:53:47:775,2,0,23ms
2025/07/01 10:53:48:370,6,255,24ms
2025/07/01 10:53:48:437,6,0,23ms
2025/07/01 10:53:48:878,6,255,23ms
2025/07/01 10:53:48:945,6,0,23ms
2025/07/01 10:53:54:196,2,255,24ms
2025/07/01 10:53:54:297,2,0,24ms
2025/07/01 10:53:54:782,3,255,23ms
2025/07/01 10:53:54:849,3,0,24ms
2025/07/01 10:53:54:879,2,255,23ms
2025/07/01 10:53:54:993,2,0,24ms
2025/07/01 10:53:56:276,1,255,24ms
2025/07/01 10:53:56:374,1,0,23ms
2025/07/01 10:53:56:499,4,0,23ms
2025/07/01 10:53:56:650,4,255,24ms
2025/07/01 10:53:56:743,4,0,23ms
2025/07/01 10:53:58:026,5,255,24ms
2025/07/01 10:53:58:189,5,0,23ms
2025/07/01 10:53:58:220,4,255,23ms
2025/07/01 10:53:58:304,4,0,24ms
2025/07/01 10:53:58:649,5,255,23ms
2025/07/01 10:53:58:809,5,0,22ms
2025/07/01 10:53:58:841,4,255,23ms
2025/07/01 10:53:58:925,4,0,23ms
2025/07/01 10:54:08:625,3,255,24ms
2025/07/01 10:54:08:688,3,0,24ms
2025/07/01 10:54:08:718,3,0,23ms
2025/07/01 10:54:08:749,2,255,24ms
2025/07/01 10:54:08:856,3,0,23ms
2025/07/01 10:54:08:888,2,0,24ms
2025/07/01 10:54:21:011,2,255,24ms
2025/07/01 10:54:21:130,2,0,24ms
2025/07/01 10:54:21:891,3,90,23ms
2025/07/01 10:54:21:923,2,255,24ms
2025/07/01 10:54:21:993,3,0,24ms
2025/07/01 10:54:22:023,2,0,23ms
2025/07/01 10:54:22:618,6,255,24ms
2025/07/01 10:54:22:684,6,0,23ms
2025/07/01 10:54:23:098,6,255,24ms
2025/07/01 10:54:23:164,6,0,23ms
2025/07/01 10:54:28:356,2,255,24ms
2025/07/01 10:54:28:455,2,0,24ms
2025/07/01 10:54:28:939,3,255,23ms
2025/07/01 10:54:29:005,3,0,23ms
2025/07/01 10:54:29:036,2,255,23ms
2025/07/01 10:54:29:147,2,0,24ms
2025/07/01 10:54:30:434,1,255,24ms
2025/07/01 10:54:30:532,1,0,23ms
2025/07/01 10:54:30:563,4,255,23ms
2025/07/01 10:54:30:659,4,0,24ms
2025/07/01 10:54:30:806,4,255,24ms
2025/07/01 10:54:30:904,4,0,23ms
2025/07/01 10:54:32:187,5,255,24ms
2025/07/01 10:54:32:345,5,0,24ms
2025/07/01 10:54:32:459,4,0,23ms
2025/07/01 10:54:32:805,5,255,24ms
2025/07/01 10:54:32:965,5,0,23ms
2025/07/01 10:54:32:996,4,255,23ms
2025/07/01 10:54:33:080,4,0,23ms
2025/07/01 10:54:43:121,3,255,24ms
2025/07/01 10:54:43:182,3,0,23ms
2025/07/01 10:54:43:214,3,0,23ms
2025/07/01 10:54:43:245,2,255,23ms
2025/07/01 10:54:43:351,3,0,23ms
2025/07/01 10:54:43:382,2,0,23ms
2025/07/01 10:54:44:695,2,255,23ms
2025/07/01 10:54:44:789,2,0,23ms
2025/07/01 10:54:45:983,2,255,24ms
2025/07/01 10:54:46:094,2,0,23ms
2025/07/01 10:54:46:806,3,90,24ms
2025/07/01 10:54:46:836,2,255,23ms
2025/07/01 10:54:46:903,3,0,24ms
2025/07/01 10:54:46:934,2,0,24ms
2025/07/01 10:54:47:526,6,255,24ms
2025/07/01 10:54:47:593,6,0,23ms
2025/07/01 10:54:47:949,6,255,27ms
2025/07/01 10:54:48:016,6,0,23ms
2025/07/01 10:54:59:171,2,255,24ms
2025/07/01 10:54:59:271,2,0,23ms
2025/07/01 10:54:59:757,3,255,23ms
2025/07/01 10:54:59:825,3,0,23ms
2025/07/01 10:54:59:856,2,255,23ms
2025/07/01 10:54:59:964,2,0,23ms
2025/07/01 10:55:01:262,1,255,24ms
2025/07/01 10:55:01:359,1,0,23ms
2025/07/01 10:55:01:390,4,255,23ms
2025/07/01 10:55:01:484,4,0,23ms
2025/07/01 10:55:01:632,4,255,23ms
2025/07/01 10:55:01:725,4,0,24ms
2025/07/01 10:55:03:007,5,255,24ms
2025/07/01 10:55:03:169,5,0,23ms
2025/07/01 10:55:03:200,4,255,23ms
2025/07/01 10:55:03:285,4,0,24ms
2025/07/01 10:55:03:622,5,255,23ms
2025/07/01 10:55:03:784,5,0,23ms
2025/07/01 10:55:03:815,4,255,24ms
2025/07/01 10:55:03:899,4,0,23ms
2025/07/01 10:55:13:883,3,255,24ms
2025/07/01 10:55:13:944,3,0,23ms
2025/07/01 10:55:13:975,3,0,23ms
2025/07/01 10:55:14:006,2,255,23ms
2025/07/01 10:55:14:114,3,0,23ms
2025/07/01 10:55:14:144,2,0,23ms
2025/07/01 10:57:55:857,2,255,23ms
2025/07/01 10:57:55:969,2,0,24ms
2025/07/01 10:57:56:761,3,90,23ms
2025/07/01 10:57:56:792,2,255,23ms
2025/07/01 10:57:56:857,3,0,24ms
2025/07/01 10:57:56:888,2,0,23ms
2025/07/01 10:57:57:478,6,255,23ms
2025/07/01 10:57:57:546,6,0,23ms
2025/07/01 10:57:57:883,6,255,24ms
2025/07/01 10:57:57:950,6,0,23ms
2025/07/01 10:58:03:139,2,255,24ms
2025/07/01 10:58:03:240,2,0,23ms
2025/07/01 10:58:03:729,3,255,23ms
2025/07/01 10:58:03:797,3,0,23ms
2025/07/01 10:58:03:828,2,255,23ms
2025/07/01 10:58:03:938,2,0,23ms
2025/07/01 10:58:05:235,1,255,24ms
2025/07/01 10:58:05:333,1,0,24ms
2025/07/01 10:58:05:364,4,255,23ms
2025/07/01 10:58:05:458,4,0,23ms
2025/07/01 10:58:05:607,4,255,24ms
2025/07/01 10:58:05:704,4,0,23ms
2025/07/01 10:58:06:974,5,255,23ms
2025/07/01 10:58:07:135,5,0,23ms
2025/07/01 10:58:07:166,4,255,23ms
2025/07/01 10:58:07:249,4,0,23ms
2025/07/01 10:58:07:569,5,255,24ms
2025/07/01 10:58:07:732,5,0,23ms
2025/07/01 10:58:07:763,4,255,23ms
2025/07/01 10:58:07:848,4,0,23ms
2025/07/01 10:58:17:521,3,255,23ms
2025/07/01 10:58:17:583,3,0,23ms
2025/07/01 10:58:17:614,3,0,24ms
2025/07/01 10:58:17:645,2,255,23ms
2025/07/01 10:58:17:753,3,0,24ms
2025/07/01 10:58:17:783,2,0,23ms
2025/07/01 10:58:19:114,2,255,24ms
2025/07/01 10:58:19:209,2,0,24ms
2025/07/01 10:58:49:604,2,255,23ms
2025/07/01 10:58:49:717,2,0,24ms
2025/07/01 10:58:50:451,3,90,24ms
2025/07/01 10:58:50:482,2,255,24ms
2025/07/01 10:58:50:546,3,0,22ms
2025/07/01 10:58:50:578,2,0,24ms
2025/07/01 10:58:51:163,6,255,25ms
2025/07/01 10:58:51:230,6,0,23ms
2025/07/01 10:58:51:528,6,255,23ms
2025/07/01 10:58:51:595,6,0,24ms
2025/07/01 10:58:56:685,2,255,23ms
2025/07/01 10:58:56:786,2,0,24ms
2025/07/01 10:58:57:271,3,255,23ms
2025/07/01 10:58:57:334,3,0,24ms
2025/07/01 10:58:57:365,2,255,23ms
2025/07/01 10:58:57:476,2,0,23ms
2025/07/01 10:58:58:761,1,255,23ms
2025/07/01 10:58:58:859,1,0,23ms
2025/07/01 10:58:58:890,4,255,23ms
2025/07/01 10:58:58:984,4,0,22ms
2025/07/01 10:58:59:133,4,255,23ms
2025/07/01 10:58:59:229,4,0,24ms
2025/07/01 10:59:00:512,5,255,24ms
2025/07/01 10:59:00:671,5,0,23ms
2025/07/01 10:59:00:702,4,255,23ms
2025/07/01 10:59:00:786,4,0,23ms
2025/07/01 10:59:01:109,5,255,23ms
2025/07/01 10:59:01:274,5,0,24ms
2025/07/01 10:59:01:304,4,255,23ms
2025/07/01 10:59:01:389,4,0,23ms
2025/07/01 10:59:11:553,3,255,23ms
2025/07/01 10:59:11:615,3,0,23ms
2025/07/01 10:59:11:646,3,0,23ms
2025/07/01 10:59:11:676,2,255,23ms
2025/07/01 10:59:11:785,3,0,23ms
2025/07/01 10:59:11:817,2,0,24ms
2025/07/01 10:59:37:746,2,255,23ms
2025/07/01 10:59:37:860,2,0,23ms
2025/07/01 10:59:38:594,3,90,23ms
2025/07/01 10:59:38:625,2,255,23ms
2025/07/01 10:59:38:696,3,0,24ms
2025/07/01 10:59:38:726,2,0,23ms
2025/07/01 10:59:39:315,6,255,23ms
2025/07/01 10:59:39:384,6,0,24ms
2025/07/01 10:59:39:786,6,255,23ms
2025/07/01 10:59:39:853,6,0,24ms
2025/07/01 10:59:52:025,2,255,25ms
2025/07/01 10:59:52:127,2,0,24ms
2025/07/01 10:59:52:611,3,255,24ms
2025/07/01 10:59:52:679,3,0,24ms
2025/07/01 10:59:52:709,2,255,23ms
2025/07/01 10:59:52:818,2,0,23ms
2025/07/01 10:59:54:111,1,255,24ms
2025/07/01 10:59:54:210,1,0,23ms
2025/07/01 10:59:54:241,4,255,24ms
2025/07/01 10:59:54:335,4,0,24ms
2025/07/01 10:59:54:482,4,255,23ms
2025/07/01 10:59:54:580,4,0,23ms
2025/07/01 10:59:55:851,5,255,24ms
2025/07/01 10:59:56:009,5,0,23ms
2025/07/01 10:59:56:040,4,255,23ms
2025/07/01 10:59:56:124,4,0,23ms
2025/07/01 10:59:56:420,5,255,23ms
2025/07/01 10:59:56:580,5,0,23ms
2025/07/01 10:59:56:611,4,255,23ms
2025/07/01 10:59:56:697,4,0,24ms
2025/07/01 11:00:06:745,3,255,24ms
2025/07/01 11:00:06:805,3,0,22ms
2025/07/01 11:00:06:837,3,0,23ms
2025/07/01 11:00:06:867,2,255,23ms
2025/07/01 11:00:06:980,3,0,23ms
2025/07/01 11:00:07:011,2,0,24ms
2025/07/01 11:00:15:053,2,255,24ms
2025/07/01 11:00:15:147,2,0,23ms
2025/07/01 11:00:16:338,2,255,23ms
2025/07/01 11:00:16:452,2,0,23ms
2025/07/01 11:00:17:186,3,90,24ms
2025/07/01 11:00:17:218,2,255,24ms
2025/07/01 11:00:17:287,3,0,23ms
2025/07/01 11:00:17:318,2,0,24ms
2025/07/01 11:00:17:906,6,255,23ms
2025/07/01 11:00:17:978,6,0,23ms
2025/07/01 11:00:18:389,6,255,24ms
2025/07/01 11:00:18:460,6,0,23ms
2025/07/01 11:00:30:297,2,255,24ms
2025/07/01 11:00:30:398,2,0,24ms
2025/07/01 11:00:30:875,3,255,23ms
2025/07/01 11:00:30:944,3,0,24ms
2025/07/01 11:00:30:974,2,255,23ms
2025/07/01 11:00:31:082,2,0,23ms
2025/07/01 11:00:32:369,1,255,24ms
2025/07/01 11:00:32:467,1,0,23ms
2025/07/01 11:00:32:498,4,255,23ms
2025/07/01 11:00:32:592,4,0,24ms
2025/07/01 11:00:32:740,4,255,24ms
2025/07/01 11:00:32:837,4,0,23ms
2025/07/01 11:00:34:110,5,255,23ms
2025/07/01 11:00:34:274,5,0,23ms
2025/07/01 11:00:34:305,4,255,23ms
2025/07/01 11:00:34:384,4,0,24ms
2025/07/01 11:00:34:697,5,255,23ms
2025/07/01 11:00:34:857,5,0,23ms
2025/07/01 11:00:34:888,4,255,23ms
2025/07/01 11:00:34:972,4,0,24ms
2025/07/01 11:00:45:130,3,255,24ms
2025/07/01 11:00:45:192,3,0,23ms
2025/07/01 11:00:45:223,3,0,23ms
2025/07/01 11:00:45:254,2,255,24ms
2025/07/01 11:00:45:367,3,0,24ms
2025/07/01 11:00:45:398,2,0,24ms
2025/07/01 11:00:47:686,2,255,23ms
2025/07/01 11:00:47:799,2,0,24ms
2025/07/01 11:00:48:518,3,90,23ms
2025/07/01 11:00:48:549,2,255,23ms
2025/07/01 11:00:48:619,3,0,23ms
2025/07/01 11:00:48:651,2,0,25ms
2025/07/01 11:00:49:234,6,255,24ms
2025/07/01 11:00:49:300,6,0,23ms
2025/07/01 11:00:49:696,6,255,23ms
2025/07/01 11:00:49:764,6,0,23ms
2025/07/01 11:01:00:741,2,255,24ms
2025/07/01 11:01:00:839,2,0,23ms
2025/07/01 11:01:01:325,3,255,23ms
2025/07/01 11:01:01:393,3,0,24ms
2025/07/01 11:01:01:424,2,255,23ms
2025/07/01 11:01:01:532,2,0,23ms
2025/07/01 11:01:02:818,1,255,23ms
2025/07/01 11:01:02:916,1,0,23ms
2025/07/01 11:01:02:947,4,255,23ms
2025/07/01 11:01:03:043,4,0,24ms
2025/07/01 11:01:03:191,4,255,23ms
2025/07/01 11:01:03:288,4,0,24ms
2025/07/01 11:01:04:539,5,255,24ms
2025/07/01 11:01:04:704,5,0,23ms
2025/07/01 11:01:04:735,4,255,23ms
2025/07/01 11:01:04:820,4,0,23ms
2025/07/01 11:01:05:122,5,255,23ms
2025/07/01 11:01:05:283,5,0,23ms
2025/07/01 11:01:05:314,4,255,23ms
2025/07/01 11:01:05:398,4,0,24ms
2025/07/01 11:01:15:059,3,255,24ms
2025/07/01 11:01:15:120,3,0,23ms
2025/07/01 11:01:15:150,3,0,23ms
2025/07/01 11:01:15:181,2,255,23ms
2025/07/01 11:01:15:288,3,0,24ms
2025/07/01 11:01:15:319,2,0,24ms
2025/07/01 11:01:33:213,2,255,24ms
2025/07/01 11:01:33:308,2,0,23ms
2025/07/01 11:03:34:260,2,255,23ms
2025/07/01 11:03:34:373,2,0,23ms
2025/07/01 11:03:35:108,3,90,24ms
2025/07/01 11:03:35:138,2,255,23ms
2025/07/01 11:03:35:209,3,0,24ms
2025/07/01 11:03:35:240,2,0,23ms
2025/07/01 11:03:35:820,6,255,23ms
2025/07/01 11:03:35:891,6,0,23ms
2025/07/01 11:03:36:254,6,255,24ms
2025/07/01 11:03:36:322,6,0,23ms
2025/07/01 11:03:41:474,2,255,24ms
2025/07/01 11:03:41:573,2,0,23ms
2025/07/01 11:03:42:050,3,255,24ms
2025/07/01 11:03:42:120,3,0,24ms
2025/07/01 11:03:42:150,2,255,23ms
2025/07/01 11:03:42:259,2,0,23ms
2025/07/01 11:03:43:547,1,255,24ms
2025/07/01 11:03:43:645,1,0,23ms
2025/07/01 11:03:43:676,4,255,23ms
2025/07/01 11:03:43:774,4,0,24ms
2025/07/01 11:03:43:919,4,255,24ms
2025/07/01 11:03:44:011,4,0,23ms
2025/07/01 11:03:45:292,5,255,24ms
2025/07/01 11:03:45:451,5,0,24ms
2025/07/01 11:03:45:482,4,255,23ms
2025/07/01 11:03:45:565,4,0,23ms
2025/07/01 11:03:45:843,5,255,23ms
2025/07/01 11:03:46:005,5,0,23ms
2025/07/01 11:03:46:036,4,255,23ms
2025/07/01 11:03:46:120,4,0,23ms
2025/07/01 11:03:56:300,3,255,23ms
2025/07/01 11:03:56:362,3,0,23ms
2025/07/01 11:03:56:393,3,0,23ms
2025/07/01 11:03:56:424,2,255,24ms
2025/07/01 11:03:56:532,3,0,23ms
2025/07/01 11:03:56:563,2,0,24ms
2025/07/01 11:04:48:861,2,255,24ms
2025/07/01 11:04:48:976,2,0,24ms
2025/07/01 11:04:49:672,3,90,23ms
2025/07/01 11:04:49:703,2,255,23ms
2025/07/01 11:04:49:768,3,0,23ms
2025/07/01 11:04:49:799,2,0,23ms
2025/07/01 11:04:50:389,6,255,24ms
2025/07/01 11:04:50:456,6,0,24ms
2025/07/01 11:04:50:882,6,255,24ms
2025/07/01 11:04:50:949,6,0,23ms
2025/07/01 11:04:56:193,2,255,23ms
2025/07/01 11:04:56:293,2,0,23ms
2025/07/01 11:04:56:778,3,255,23ms
2025/07/01 11:04:56:844,3,0,23ms
2025/07/01 11:04:56:875,2,255,23ms
2025/07/01 11:04:56:988,2,0,24ms
2025/07/01 11:04:58:280,1,255,23ms
2025/07/01 11:04:58:378,1,0,23ms
2025/07/01 11:04:58:409,4,255,23ms
2025/07/01 11:04:58:504,4,0,24ms
2025/07/01 11:04:58:654,4,255,24ms
2025/07/01 11:04:58:745,4,0,23ms
2025/07/01 11:05:00:024,5,255,24ms
2025/07/01 11:05:00:188,5,0,23ms
2025/07/01 11:05:00:218,4,255,23ms
2025/07/01 11:05:00:302,4,0,23ms
2025/07/01 11:05:00:621,5,255,23ms
2025/07/01 11:05:00:781,5,0,23ms
2025/07/01 11:05:00:812,4,255,23ms
2025/07/01 11:05:00:897,4,0,24ms
2025/07/01 11:05:28:568,3,255,24ms
2025/07/01 11:05:28:629,3,0,24ms
2025/07/01 11:05:28:660,3,0,23ms
2025/07/01 11:05:28:692,2,255,24ms
2025/07/01 11:05:28:799,3,0,23ms
2025/07/01 11:05:28:830,2,0,24ms
2025/07/01 11:05:30:146,2,255,24ms
2025/07/01 11:05:30:239,2,0,23ms
2025/07/01 11:08:50:101,2,255,23ms
2025/07/01 11:08:50:213,2,0,23ms
2025/07/01 11:08:50:986,3,90,24ms
2025/07/01 11:08:51:016,2,255,23ms
2025/07/01 11:08:51:087,3,0,23ms
2025/07/01 11:08:51:119,2,0,24ms
2025/07/01 11:08:51:697,6,255,23ms
2025/07/01 11:08:51:766,6,0,24ms
2025/07/01 11:08:52:215,6,255,23ms
2025/07/01 11:08:52:283,6,0,23ms
2025/07/01 11:08:57:550,2,255,24ms
2025/07/01 11:08:57:650,2,0,23ms
2025/07/01 11:08:58:136,3,255,24ms
2025/07/01 11:08:58:204,3,0,23ms
2025/07/01 11:08:58:234,2,255,23ms
2025/07/01 11:08:58:346,2,0,23ms
2025/07/01 11:08:59:625,1,255,23ms
2025/07/01 11:08:59:724,1,0,23ms
2025/07/01 11:08:59:755,4,255,24ms
2025/07/01 11:08:59:849,4,0,23ms
2025/07/01 11:08:59:998,4,255,23ms
2025/07/01 11:09:00:097,4,0,23ms
2025/07/01 11:09:01:371,5,255,23ms
