时间,采集时间
2025/06/27 15:58:47:035,77ms
2025/06/27 15:58:47:811,27ms
2025/06/27 15:58:48:501,32ms
2025/06/27 15:58:48:952,32ms
2025/06/27 15:58:54:231,128ms
2025/06/27 15:58:54:810,44ms
2025/06/27 15:58:54:950,35ms
2025/06/27 15:58:56:383,70ms
2025/06/27 15:58:56:519,56ms
2025/06/27 15:58:56:777,60ms
2025/06/27 15:58:58:212,120ms
2025/06/27 15:58:58:324,40ms
2025/06/27 15:58:58:654,120ms
2025/06/27 15:58:58:768,40ms
2025/06/27 15:59:08:386,27ms
2025/06/27 15:59:08:527,35ms
2025/06/27 15:59:09:979,52ms
2025/06/27 16:03:42:775,77ms
2025/06/27 16:03:43:607,27ms
2025/06/27 16:03:44:249,32ms
2025/06/27 16:03:44:723,32ms
2025/06/27 16:03:50:025,128ms
2025/06/27 16:03:50:605,44ms
2025/06/27 16:03:50:740,35ms
2025/06/27 16:03:52:160,70ms
2025/06/27 16:03:52:297,56ms
2025/06/27 16:03:52:559,60ms
2025/06/27 16:03:53:987,120ms
2025/06/27 16:03:54:098,40ms
2025/06/27 16:03:54:529,120ms
2025/06/27 16:03:54:643,40ms
2025/06/27 16:04:04:102,27ms
2025/06/27 16:04:04:242,35ms
2025/06/27 16:04:09:125,77ms
2025/06/27 16:04:09:931,27ms
2025/06/27 16:04:10:599,32ms
2025/06/27 16:04:11:080,32ms
2025/06/27 16:04:18:199,127ms
2025/06/27 16:04:18:769,44ms
2025/06/27 16:04:18:906,35ms
2025/06/27 16:04:20:320,70ms
2025/06/27 16:04:20:456,56ms
2025/06/27 16:04:20:708,60ms
2025/06/27 16:04:22:154,120ms
2025/06/27 16:04:22:272,40ms
2025/06/27 16:04:22:746,120ms
2025/06/27 16:04:22:859,40ms
2025/06/27 16:04:33:057,27ms
2025/06/27 16:04:33:192,35ms
2025/06/27 16:04:34:657,52ms
2025/06/27 16:04:45:690,77ms
2025/06/27 16:04:46:524,27ms
2025/06/27 16:04:47:216,32ms
2025/06/27 16:04:47:633,32ms
2025/06/27 16:04:52:932,128ms
2025/06/27 16:04:53:503,44ms
2025/06/27 16:04:53:643,35ms
2025/06/27 16:04:55:075,70ms
2025/06/27 16:04:55:210,56ms
2025/06/27 16:04:55:475,60ms
2025/06/27 16:04:56:928,120ms
2025/06/27 16:04:57:040,40ms
2025/06/27 16:04:57:536,120ms
2025/06/27 16:04:57:649,40ms
2025/06/27 16:05:07:581,27ms
2025/06/27 16:05:07:721,35ms
2025/06/27 16:05:41:435,77ms
2025/06/27 16:05:42:264,27ms
2025/06/27 16:05:42:951,32ms
2025/06/27 16:05:43:459,32ms
2025/06/27 16:05:48:839,128ms
2025/06/27 16:05:49:414,44ms
2025/06/27 16:05:49:555,35ms
2025/06/27 16:05:50:968,70ms
2025/06/27 16:05:51:106,56ms
2025/06/27 16:05:51:356,60ms
2025/06/27 16:05:52:790,119ms
2025/06/27 16:05:52:903,40ms
2025/06/27 16:05:53:376,120ms
2025/06/27 16:05:53:493,40ms
2025/06/27 16:06:03:558,27ms
2025/06/27 16:06:03:696,35ms
2025/06/27 16:06:05:145,52ms
2025/06/27 16:06:31:804,77ms
2025/06/27 16:06:32:593,27ms
2025/06/27 16:06:33:274,32ms
2025/06/27 16:06:33:751,32ms
2025/06/27 16:06:39:072,128ms
2025/06/27 16:06:39:645,44ms
2025/06/27 16:06:39:785,35ms
2025/06/27 16:06:41:218,70ms
2025/06/27 16:06:41:354,56ms
2025/06/27 16:06:41:609,60ms
2025/06/27 16:06:43:065,120ms
2025/06/27 16:06:43:175,40ms
2025/06/27 16:06:43:511,120ms
2025/06/27 16:06:43:628,40ms
2025/06/27 16:06:53:605,27ms
2025/06/27 16:06:53:744,35ms
2025/06/27 16:08:31:928,77ms
2025/06/27 16:08:32:753,27ms
2025/06/27 16:08:33:393,32ms
2025/06/27 16:08:33:882,32ms
2025/06/27 16:08:39:238,128ms
2025/06/27 16:08:39:815,44ms
2025/06/27 16:08:39:950,35ms
2025/06/27 16:08:41:370,70ms
2025/06/27 16:08:41:503,56ms
2025/06/27 16:08:41:760,60ms
2025/06/27 16:08:43:222,120ms
2025/06/27 16:08:43:334,40ms
2025/06/27 16:08:43:824,120ms
2025/06/27 16:08:43:938,40ms
2025/06/27 16:08:53:683,27ms
2025/06/27 16:08:53:823,35ms
2025/06/27 16:08:55:283,52ms
2025/06/27 16:13:28:883,77ms
2025/06/27 16:13:29:682,27ms
2025/06/27 16:13:30:381,32ms
2025/06/27 16:13:30:805,32ms
2025/06/27 16:14:03:370,128ms
2025/06/27 16:14:03:938,44ms
2025/06/27 16:14:04:079,35ms
2025/06/27 16:14:05:503,70ms
2025/06/27 16:14:05:639,56ms
2025/06/27 16:14:05:904,60ms
2025/06/27 16:14:07:361,120ms
2025/06/27 16:14:07:476,40ms
2025/06/27 16:14:07:957,120ms
2025/06/27 16:14:08:073,40ms
2025/06/27 16:14:17:907,27ms
2025/06/27 16:14:18:048,35ms
2025/06/27 16:14:35:709,77ms
2025/06/27 16:14:36:520,27ms
2025/06/27 16:14:37:205,32ms
2025/06/27 16:14:37:679,32ms
2025/06/27 16:14:42:994,128ms
2025/06/27 16:14:43:568,48ms
2025/06/27 16:14:43:706,35ms
2025/06/27 16:14:45:133,70ms
2025/06/27 16:14:45:269,56ms
2025/06/27 16:14:45:528,60ms
2025/06/27 16:14:46:983,120ms
2025/06/27 16:14:47:096,40ms
2025/06/27 16:14:47:570,120ms
2025/06/27 16:14:47:681,40ms
2025/06/27 16:14:57:701,27ms
2025/06/27 16:14:57:843,35ms
2025/06/27 16:14:59:293,52ms
2025/06/27 16:15:43:027,77ms
2025/06/27 16:15:43:835,27ms
2025/06/27 16:15:44:513,32ms
2025/06/27 16:15:45:008,32ms
2025/06/27 16:15:50:345,128ms
2025/06/27 16:15:50:930,44ms
2025/06/27 16:15:51:070,35ms
2025/06/27 16:15:52:500,70ms
2025/06/27 16:15:52:636,56ms
2025/06/27 16:15:52:893,60ms
2025/06/27 16:15:54:327,119ms
2025/06/27 16:15:54:438,40ms
2025/06/27 16:15:54:845,119ms
2025/06/27 16:15:54:961,40ms
2025/06/27 16:16:05:216,27ms
2025/06/27 16:16:05:356,35ms
2025/06/27 16:16:13:744,77ms
2025/06/27 16:16:14:561,27ms
2025/06/27 16:16:15:233,32ms
2025/06/27 16:16:15:651,32ms
2025/06/27 16:16:20:951,128ms
2025/06/27 16:16:21:529,44ms
2025/06/27 16:16:21:665,35ms
2025/06/27 16:16:23:091,72ms
2025/06/27 16:16:23:227,56ms
2025/06/27 16:16:23:483,60ms
2025/06/27 16:16:24:949,120ms
2025/06/27 16:16:25:060,40ms
2025/06/27 16:16:25:543,120ms
2025/06/27 16:16:25:659,40ms
2025/06/27 16:16:35:604,27ms
2025/06/27 16:16:35:746,35ms
2025/06/27 16:16:37:193,52ms
2025/06/27 16:17:55:905,77ms
2025/06/27 16:17:56:710,26ms
2025/06/27 16:17:57:386,32ms
2025/06/27 16:17:57:850,32ms
2025/06/27 16:18:03:181,128ms
2025/06/27 16:18:03:755,46ms
2025/06/27 16:18:03:895,35ms
2025/06/27 16:18:05:318,70ms
2025/06/27 16:18:05:451,56ms
2025/06/27 16:18:05:714,60ms
2025/06/27 16:18:07:149,119ms
2025/06/27 16:18:07:263,40ms
2025/06/27 16:18:07:711,120ms
2025/06/27 16:18:07:827,40ms
2025/06/27 16:18:17:702,27ms
2025/06/27 16:18:17:843,35ms
2025/06/27 16:19:33:775,77ms
2025/06/27 16:19:34:574,26ms
2025/06/27 16:19:35:244,32ms
2025/06/27 16:19:35:712,32ms
2025/06/27 16:19:41:067,128ms
2025/06/27 16:19:41:641,44ms
2025/06/27 16:19:41:780,35ms
2025/06/27 16:19:43:203,70ms
2025/06/27 16:19:43:337,56ms
2025/06/27 16:19:43:592,60ms
2025/06/27 16:19:45:049,120ms
2025/06/27 16:19:45:162,40ms
2025/06/27 16:19:45:581,120ms
2025/06/27 16:19:45:695,40ms
2025/06/27 16:19:55:586,27ms
2025/06/27 16:19:55:727,35ms
2025/06/27 16:19:57:191,52ms
2025/06/27 16:23:55:712,77ms
2025/06/27 16:23:56:557,27ms
2025/06/27 16:23:57:224,32ms
2025/06/27 16:23:57:678,32ms
2025/06/27 16:24:02:966,128ms
2025/06/27 16:24:03:539,44ms
2025/06/27 16:24:03:680,35ms
2025/06/27 16:24:05:096,70ms
2025/06/27 16:24:05:235,56ms
2025/06/27 16:24:05:489,60ms
2025/06/27 16:24:06:959,120ms
2025/06/27 16:24:07:070,40ms
2025/06/27 16:24:07:489,120ms
2025/06/27 16:24:07:606,40ms
2025/06/27 16:24:17:817,27ms
2025/06/27 16:24:17:956,35ms
2025/06/27 16:24:55:693,77ms
2025/06/27 16:24:56:425,27ms
2025/06/27 16:24:57:099,32ms
2025/06/27 16:24:57:525,32ms
2025/06/27 16:25:02:852,128ms
2025/06/27 16:25:03:426,44ms
2025/06/27 16:25:03:565,35ms
2025/06/27 16:25:04:990,70ms
2025/06/27 16:25:05:125,56ms
2025/06/27 16:25:05:385,60ms
2025/06/27 16:25:06:785,120ms
2025/06/27 16:25:06:897,40ms
2025/06/27 16:25:07:356,120ms
2025/06/27 16:25:07:471,40ms
2025/06/27 16:25:17:227,27ms
2025/06/27 16:25:17:367,35ms
2025/06/27 16:25:18:810,52ms
2025/06/27 16:26:07:934,77ms
2025/06/27 16:26:08:693,27ms
2025/06/27 16:26:09:375,32ms
2025/06/27 16:26:09:886,32ms
2025/06/27 16:26:15:214,128ms
2025/06/27 16:26:15:788,44ms
2025/06/27 16:26:15:925,35ms
2025/06/27 16:26:17:341,71ms
2025/06/27 16:26:17:475,56ms
2025/06/27 16:26:17:738,60ms
2025/06/27 16:26:19:180,120ms
2025/06/27 16:26:19:297,40ms
2025/06/27 16:26:19:754,120ms
2025/06/27 16:26:19:872,40ms
2025/06/27 16:26:29:988,27ms
2025/06/27 16:26:30:128,35ms
2025/06/27 16:26:53:055,77ms
2025/06/27 16:26:53:887,28ms
2025/06/27 16:26:54:559,32ms
2025/06/27 16:26:55:035,32ms
2025/06/27 16:27:00:360,128ms
2025/06/27 16:27:00:931,45ms
2025/06/27 16:27:01:072,35ms
2025/06/27 16:27:02:511,70ms
2025/06/27 16:27:02:646,56ms
2025/06/27 16:27:02:905,60ms
2025/06/27 16:27:04:359,120ms
2025/06/27 16:27:04:476,40ms
2025/06/27 16:27:04:984,120ms
2025/06/27 16:27:05:095,40ms
2025/06/27 16:27:38:488,27ms
2025/06/27 16:27:38:628,35ms
2025/06/27 16:27:40:082,52ms
2025/06/27 16:30:05:727,77ms
2025/06/27 16:30:06:536,27ms
2025/06/27 16:30:07:216,32ms
2025/06/27 16:30:07:705,32ms
2025/06/27 16:30:13:025,128ms
2025/06/27 16:30:13:598,44ms
2025/06/27 16:30:13:737,35ms
2025/06/27 16:30:15:163,70ms
2025/06/27 16:30:15:298,56ms
2025/06/27 16:30:15:559,60ms
2025/06/27 16:30:17:004,120ms
2025/06/27 16:30:17:117,40ms
2025/06/27 16:30:17:568,120ms
2025/06/27 16:30:17:684,40ms
2025/06/27 16:30:27:729,27ms
2025/06/27 16:30:27:870,35ms
2025/06/27 16:34:04:713,77ms
2025/06/27 16:34:05:525,26ms
2025/06/27 16:34:06:197,32ms
2025/06/27 16:34:06:655,32ms
2025/06/27 16:34:11:991,128ms
2025/06/27 16:34:12:563,44ms
2025/06/27 16:34:12:705,35ms
2025/06/27 16:34:14:133,70ms
2025/06/27 16:34:14:272,56ms
2025/06/27 16:34:14:527,60ms
2025/06/27 16:34:15:941,120ms
2025/06/27 16:34:16:056,40ms
2025/06/27 16:34:16:425,120ms
2025/06/27 16:34:16:536,40ms
2025/06/27 16:34:26:241,27ms
2025/06/27 16:34:26:380,35ms
2025/06/27 16:34:27:855,52ms
2025/06/27 16:35:05:602,77ms
2025/06/27 16:35:06:401,27ms
2025/06/27 16:35:07:045,33ms
2025/06/27 16:35:07:517,32ms
2025/06/27 16:35:12:832,128ms
2025/06/27 16:35:13:405,44ms
2025/06/27 16:35:13:545,35ms
2025/06/27 16:35:14:973,70ms
2025/06/27 16:35:15:109,56ms
2025/06/27 16:35:15:364,60ms
2025/06/27 16:35:16:807,120ms
2025/06/27 16:35:16:924,40ms
2025/06/27 16:35:17:344,120ms
2025/06/27 16:35:17:456,40ms
2025/06/27 16:35:27:415,27ms
2025/06/27 16:35:27:555,35ms
2025/06/27 17:49:45:359,77ms
2025/06/27 17:49:46:128,27ms
2025/06/27 17:49:46:798,32ms
2025/06/27 17:49:47:276,32ms
2025/06/27 17:49:52:647,128ms
2025/06/27 17:49:53:223,44ms
2025/06/27 17:49:53:364,35ms
2025/06/27 17:49:55:063,70ms
2025/06/27 17:49:55:198,56ms
2025/06/27 17:49:55:458,60ms
2025/06/27 17:49:56:901,120ms
2025/06/27 17:49:57:017,40ms
2025/06/27 17:49:57:349,120ms
2025/06/27 17:49:57:461,40ms
2025/06/27 17:50:07:402,27ms
2025/06/27 17:50:07:538,35ms
2025/06/27 17:50:09:500,53ms
2025/06/27 17:50:25:996,77ms
2025/06/27 17:50:26:751,28ms
2025/06/27 17:50:27:392,33ms
2025/06/27 17:50:27:857,32ms
2025/06/27 17:50:33:214,128ms
2025/06/27 17:50:33:786,44ms
2025/06/27 17:50:33:924,36ms
2025/06/27 17:50:35:388,70ms
2025/06/27 17:50:35:523,56ms
2025/06/27 17:50:35:782,60ms
2025/06/27 17:50:37:229,120ms
2025/06/27 17:50:37:342,40ms
2025/06/27 17:50:37:831,119ms
2025/06/27 17:50:37:944,40ms
2025/06/27 17:50:47:629,27ms
2025/06/27 17:50:47:768,35ms
2025/06/27 17:51:41:978,77ms
2025/06/27 17:51:42:742,27ms
2025/06/27 17:51:43:427,33ms
2025/06/27 17:51:43:906,32ms
2025/06/27 17:51:49:245,127ms
2025/06/27 17:51:49:820,44ms
2025/06/27 17:51:49:956,35ms
2025/06/27 17:51:51:379,70ms
2025/06/27 17:51:51:514,56ms
2025/06/27 17:51:51:769,60ms
2025/06/27 17:51:53:220,120ms
2025/06/27 17:51:53:331,40ms
2025/06/27 17:51:53:822,120ms
2025/06/27 17:51:53:938,41ms
2025/06/27 17:52:03:944,27ms
2025/06/27 17:52:04:085,35ms
2025/06/27 17:52:05:564,52ms
2025/06/27 17:53:15:775,77ms
2025/06/27 17:53:16:607,27ms
2025/06/27 17:53:17:288,32ms
2025/06/27 17:53:17:759,33ms
2025/06/27 17:53:23:058,128ms
2025/06/27 17:53:23:630,44ms
2025/06/27 17:53:23:766,35ms
2025/06/27 17:53:25:509,69ms
2025/06/27 17:53:25:647,56ms
2025/06/27 17:53:25:901,60ms
2025/06/27 17:53:27:339,120ms
2025/06/27 17:53:27:454,40ms
2025/06/27 17:53:27:952,119ms
2025/06/27 17:53:28:062,40ms
2025/06/27 17:53:37:587,27ms
2025/06/27 17:53:37:727,35ms
2025/06/27 17:54:29:738,77ms
2025/06/27 17:54:30:524,26ms
2025/06/27 17:54:31:201,32ms
2025/06/27 17:54:31:628,32ms
2025/06/27 17:54:36:911,128ms
2025/06/27 17:54:37:480,44ms
2025/06/27 17:54:37:622,35ms
2025/06/27 17:54:39:038,70ms
2025/06/27 17:54:39:175,56ms
2025/06/27 17:54:39:434,60ms
2025/06/27 17:54:40:859,120ms
2025/06/27 17:54:40:971,40ms
2025/06/27 17:54:41:425,120ms
2025/06/27 17:54:41:539,41ms
2025/06/27 17:54:51:216,27ms
2025/06/27 17:54:51:356,35ms
2025/06/27 17:54:52:807,52ms
2025/06/27 17:55:50:258,77ms
2025/06/27 17:55:51:056,26ms
2025/06/27 17:55:51:717,32ms
2025/06/27 17:55:52:145,32ms
2025/06/27 17:55:57:419,128ms
2025/06/27 17:55:57:989,44ms
2025/06/27 17:55:58:130,35ms
2025/06/27 17:55:59:546,70ms
2025/06/27 17:55:59:684,56ms
2025/06/27 17:55:59:942,60ms
2025/06/27 17:56:01:385,120ms
2025/06/27 17:56:01:497,40ms
2025/06/27 17:56:01:958,120ms
2025/06/27 17:56:02:069,40ms
2025/06/27 17:56:11:754,27ms
2025/06/27 17:56:11:890,35ms
2025/06/27 17:57:14:215,77ms
2025/06/27 17:57:15:024,27ms
2025/06/27 17:57:15:700,32ms
2025/06/27 17:57:16:179,32ms
2025/06/27 17:57:21:509,128ms
2025/06/27 17:57:22:081,45ms
2025/06/27 17:57:22:222,36ms
2025/06/27 17:57:23:730,70ms
2025/06/27 17:57:23:865,56ms
2025/06/27 17:57:24:122,60ms
2025/06/27 17:57:25:581,120ms
2025/06/27 17:57:25:697,40ms
2025/06/27 17:57:26:131,120ms
2025/06/27 17:57:26:242,40ms
2025/06/27 17:57:36:200,27ms
2025/06/27 17:57:36:341,35ms
2025/06/27 17:57:37:795,52ms
2025/06/27 17:58:27:937,77ms
2025/06/27 17:58:28:745,28ms
2025/06/27 17:58:29:419,32ms
2025/06/27 17:58:29:875,32ms
2025/06/27 17:58:35:190,128ms
2025/06/27 17:58:35:760,44ms
2025/06/27 17:58:35:896,35ms
2025/06/27 17:58:37:319,70ms
2025/06/27 17:58:37:457,56ms
2025/06/27 17:58:37:716,60ms
2025/06/27 17:58:39:153,119ms
2025/06/27 17:58:39:265,40ms
2025/06/27 17:58:39:734,119ms
2025/06/27 17:58:39:845,40ms
2025/06/27 17:58:49:902,27ms
2025/06/27 17:58:50:044,35ms
2025/06/27 17:59:50:484,77ms
2025/06/27 17:59:51:255,27ms
2025/06/27 17:59:51:942,32ms
2025/06/27 17:59:52:385,32ms
2025/06/27 17:59:57:687,128ms
2025/06/27 17:59:58:263,44ms
2025/06/27 17:59:58:399,35ms
2025/06/27 17:59:59:823,70ms
2025/06/27 17:59:59:959,56ms
2025/06/27 18:00:00:220,60ms
2025/06/27 18:00:01:626,119ms
2025/06/27 18:00:01:739,40ms
2025/06/27 18:00:02:070,120ms
2025/06/27 18:00:02:187,40ms
2025/06/27 18:00:11:881,27ms
2025/06/27 18:00:12:022,35ms
2025/06/27 18:00:13:482,52ms
2025/06/27 18:02:38:573,77ms
2025/06/27 18:02:39:424,27ms
2025/06/27 18:02:40:052,32ms
2025/06/27 18:02:40:496,32ms
2025/06/27 18:02:46:467,128ms
2025/06/27 18:02:47:038,44ms
2025/06/27 18:02:47:175,35ms
2025/06/27 18:02:48:649,70ms
2025/06/27 18:02:48:787,56ms
2025/06/27 18:02:49:042,60ms
2025/06/27 18:02:50:480,120ms
2025/06/27 18:02:50:594,40ms
2025/06/27 18:02:50:921,120ms
2025/06/27 18:02:51:032,40ms
2025/06/27 18:03:01:086,27ms
2025/06/27 18:03:01:227,35ms
2025/06/27 18:03:33:042,78ms
2025/06/27 18:03:33:838,27ms
2025/06/27 18:03:34:482,32ms
2025/06/27 18:03:34:909,32ms
2025/06/27 18:03:40:186,128ms
2025/06/27 18:03:40:762,44ms
2025/06/27 18:03:40:898,35ms
2025/06/27 18:03:42:323,70ms
2025/06/27 18:03:42:460,56ms
2025/06/27 18:03:42:718,61ms
2025/06/27 18:03:44:125,120ms
2025/06/27 18:03:44:238,40ms
2025/06/27 18:03:44:665,120ms
2025/06/27 18:03:44:777,40ms
2025/06/27 18:03:54:467,27ms
2025/06/27 18:03:54:609,35ms
2025/06/27 18:03:56:488,52ms
2025/06/27 18:04:36:051,77ms
2025/06/27 18:04:36:865,27ms
2025/06/27 18:04:37:538,32ms
2025/06/27 18:04:38:021,32ms
2025/06/27 18:04:43:407,128ms
2025/06/27 18:04:43:980,44ms
2025/06/27 18:04:44:116,35ms
2025/06/27 18:04:45:533,70ms
2025/06/27 18:04:45:668,56ms
2025/06/27 18:04:45:925,60ms
2025/06/27 18:04:47:357,120ms
2025/06/27 18:04:47:468,40ms
2025/06/27 18:04:47:911,120ms
2025/06/27 18:04:48:024,40ms
2025/06/27 18:04:57:627,27ms
2025/06/27 18:04:57:764,36ms
2025/06/27 18:06:23:710,77ms
2025/06/27 18:06:24:489,28ms
2025/06/27 18:06:25:163,32ms
2025/06/27 18:06:25:606,32ms
2025/06/27 18:06:30:893,127ms
2025/06/27 18:06:31:470,44ms
2025/06/27 18:06:31:609,35ms
2025/06/27 18:06:33:038,70ms
2025/06/27 18:06:33:177,56ms
2025/06/27 18:06:33:438,60ms
2025/06/27 18:06:34:885,119ms
2025/06/27 18:06:34:997,40ms
2025/06/27 18:06:35:446,120ms
2025/06/27 18:06:35:561,40ms
2025/06/27 18:06:45:378,27ms
2025/06/27 18:06:45:517,35ms
2025/06/27 18:06:46:979,52ms
2025/06/27 18:07:24:801,77ms
2025/06/27 18:07:25:595,27ms
2025/06/27 18:07:26:272,32ms
2025/06/27 18:07:26:714,32ms
2025/06/27 18:07:32:018,128ms
2025/06/27 18:07:32:589,44ms
2025/06/27 18:07:32:730,35ms
2025/06/27 18:07:34:151,70ms
2025/06/27 18:07:34:289,56ms
2025/06/27 18:07:34:550,60ms
2025/06/27 18:07:35:978,120ms
2025/06/27 18:07:36:094,40ms
2025/06/27 18:07:36:612,120ms
2025/06/27 18:07:36:725,40ms
2025/06/27 18:07:46:749,27ms
2025/06/27 18:07:46:891,35ms
2025/06/27 18:09:08:909,77ms
2025/06/27 18:09:09:687,27ms
2025/06/27 18:09:10:374,32ms
2025/06/27 18:09:10:800,32ms
2025/06/27 18:09:16:094,128ms
2025/06/27 18:09:16:664,44ms
2025/06/27 18:09:16:801,35ms
2025/06/27 18:09:18:227,70ms
2025/06/27 18:09:18:363,56ms
2025/06/27 18:09:18:618,60ms
2025/06/27 18:09:20:050,120ms
2025/06/27 18:09:20:161,40ms
2025/06/27 18:09:20:626,120ms
2025/06/27 18:09:20:740,40ms
2025/06/27 18:09:30:961,27ms
2025/06/27 18:09:31:096,36ms
2025/06/27 18:09:32:559,52ms
2025/06/27 18:10:18:420,77ms
2025/06/27 18:10:19:191,27ms
2025/06/27 18:10:19:875,32ms
2025/06/27 18:10:20:347,32ms
2025/06/27 18:10:25:677,128ms
2025/06/27 18:10:26:254,44ms
2025/06/27 18:10:26:397,35ms
2025/06/27 18:10:28:373,70ms
2025/06/27 18:10:28:506,56ms
2025/06/27 18:10:28:767,60ms
2025/06/27 18:10:30:218,120ms
2025/06/27 18:10:30:330,40ms
2025/06/27 18:10:30:837,120ms
2025/06/27 18:10:30:952,40ms
2025/06/27 18:10:40:598,27ms
2025/06/27 18:10:40:739,35ms
2025/06/27 18:11:23:639,77ms
2025/06/27 18:11:24:420,27ms
2025/06/27 18:11:25:108,32ms
2025/06/27 18:11:25:623,32ms
2025/06/27 18:11:31:671,128ms
2025/06/27 18:11:32:237,44ms
2025/06/27 18:11:32:381,35ms
2025/06/27 18:11:33:807,70ms
2025/06/27 18:11:33:945,56ms
2025/06/27 18:11:34:204,60ms
2025/06/27 18:11:35:678,120ms
2025/06/27 18:11:35:790,40ms
2025/06/27 18:11:36:231,120ms
2025/06/27 18:11:36:341,40ms
2025/06/27 18:11:46:283,27ms
2025/06/27 18:11:46:419,35ms
2025/06/27 18:11:47:875,52ms
2025/06/27 18:12:17:335,77ms
2025/06/27 18:12:18:155,27ms
2025/06/27 18:12:18:825,32ms
2025/06/27 18:12:19:271,32ms
2025/06/27 18:12:24:566,128ms
2025/06/27 18:12:25:138,44ms
2025/06/27 18:12:25:274,35ms
2025/06/27 18:12:26:696,70ms
2025/06/27 18:12:26:833,56ms
2025/06/27 18:12:27:088,60ms
2025/06/27 18:12:28:527,120ms
2025/06/27 18:12:28:639,40ms
2025/06/27 18:12:29:114,120ms
2025/06/27 18:12:29:229,40ms
2025/06/27 18:12:38:613,27ms
2025/06/27 18:12:38:754,35ms
2025/06/27 18:13:59:287,77ms
2025/06/27 18:14:00:101,27ms
2025/06/27 18:14:00:780,32ms
2025/06/27 18:14:01:298,32ms
2025/06/27 18:14:06:698,127ms
2025/06/27 18:14:07:275,45ms
2025/06/27 18:14:07:415,35ms
2025/06/27 18:14:09:309,70ms
2025/06/27 18:14:09:444,56ms
2025/06/27 18:14:09:705,60ms
2025/06/27 18:14:11:146,120ms
2025/06/27 18:14:11:263,40ms
2025/06/27 18:14:11:666,120ms
2025/06/27 18:14:11:779,40ms
2025/06/27 18:14:21:281,27ms
2025/06/27 18:14:21:422,35ms
2025/06/27 18:14:22:886,52ms
2025/06/27 18:15:01:823,77ms
2025/06/27 18:15:02:681,27ms
2025/06/27 18:15:03:348,32ms
2025/06/27 18:15:03:806,32ms
2025/06/27 18:15:09:141,128ms
2025/06/27 18:15:09:713,45ms
2025/06/27 18:15:09:850,35ms
2025/06/27 18:15:11:333,70ms
2025/06/27 18:15:11:467,56ms
2025/06/27 18:15:11:722,60ms
2025/06/27 18:15:13:194,120ms
2025/06/27 18:15:13:310,40ms
2025/06/27 18:15:13:691,120ms
2025/06/27 18:15:13:804,40ms
2025/06/27 18:15:23:815,27ms
2025/06/27 18:15:23:957,35ms
2025/06/27 18:15:52:789,77ms
2025/06/27 18:15:53:585,27ms
2025/06/27 18:15:54:230,32ms
2025/06/27 18:15:54:675,33ms
2025/06/27 18:16:00:000,128ms
2025/06/27 18:16:00:569,44ms
2025/06/27 18:16:00:709,35ms
2025/06/27 18:16:02:229,70ms
2025/06/27 18:16:02:369,56ms
2025/06/27 18:16:02:623,61ms
2025/06/27 18:16:04:084,120ms
2025/06/27 18:16:04:197,40ms
2025/06/27 18:16:04:633,120ms
2025/06/27 18:16:04:749,40ms
2025/06/27 18:16:14:812,28ms
2025/06/27 18:16:14:951,35ms
2025/06/27 18:16:16:568,52ms
2025/06/27 18:19:59:155,77ms
2025/06/27 18:19:59:941,27ms
2025/06/27 18:20:00:607,32ms
2025/06/27 18:20:01:043,32ms
2025/06/27 18:20:06:366,128ms
2025/06/27 18:20:06:935,44ms
2025/06/27 18:20:07:071,35ms
2025/06/27 18:20:08:624,70ms
2025/06/27 18:20:08:759,56ms
2025/06/27 18:20:09:013,60ms
2025/06/27 18:20:10:477,120ms
2025/06/27 18:20:10:590,40ms
2025/06/27 18:20:10:990,120ms
2025/06/27 18:20:11:103,40ms
2025/06/27 18:20:21:045,27ms
2025/06/27 18:20:21:187,35ms
2025/06/27 18:20:58:700,79ms
2025/06/27 18:20:59:517,27ms
2025/06/27 18:21:00:157,32ms
2025/06/27 18:21:00:586,32ms
2025/06/27 18:21:05:904,128ms
2025/06/27 18:21:06:479,44ms
2025/06/27 18:21:06:614,35ms
2025/06/27 18:21:08:037,70ms
2025/06/27 18:21:08:173,56ms
2025/06/27 18:21:08:438,60ms
2025/06/27 18:21:09:872,120ms
2025/06/27 18:21:09:983,40ms
2025/06/27 18:21:10:426,120ms
2025/06/27 18:21:10:538,40ms
2025/06/27 18:21:20:529,27ms
2025/06/27 18:21:20:670,35ms
2025/06/27 18:21:22:124,52ms
2025/06/27 18:21:48:519,77ms
2025/06/27 18:21:49:312,28ms
2025/06/27 18:21:49:982,32ms
2025/06/27 18:21:50:448,32ms
2025/06/27 18:21:56:448,128ms
2025/06/27 18:21:57:020,44ms
2025/06/27 18:21:57:162,35ms
2025/06/27 18:21:58:701,70ms
2025/06/27 18:21:58:838,56ms
2025/06/27 18:21:59:097,60ms
2025/06/27 18:22:00:537,120ms
2025/06/27 18:22:00:653,40ms
2025/06/27 18:22:01:105,120ms
2025/06/27 18:22:01:218,40ms
2025/06/27 18:22:11:158,27ms
2025/06/27 18:22:11:299,35ms
2025/06/27 18:22:52:267,77ms
2025/06/27 18:22:53:120,27ms
2025/06/27 18:22:53:801,32ms
2025/06/27 18:22:54:248,32ms
2025/06/27 18:22:59:560,128ms
2025/06/27 18:23:00:136,44ms
2025/06/27 18:23:00:273,35ms
2025/06/27 18:23:01:822,70ms
2025/06/27 18:23:01:958,56ms
2025/06/27 18:23:02:214,60ms
