时间,采集时间
2025/06/28 14:17:17:164,67ms
2025/06/28 14:17:35:951,77ms
2025/06/28 14:17:36:739,27ms
2025/06/28 14:17:37:421,32ms
2025/06/28 14:17:37:885,32ms
2025/06/28 14:17:43:317,60ms
2025/06/28 14:17:43:862,22ms
2025/06/28 14:17:44:035,67ms
2025/06/28 14:17:45:461,70ms
2025/06/28 14:17:45:597,56ms
2025/06/28 14:17:45:852,60ms
2025/06/28 14:17:47:325,120ms
2025/06/28 14:17:47:437,40ms
2025/06/28 14:17:47:928,119ms
2025/06/28 14:17:48:045,40ms
2025/06/28 14:17:58:074,20ms
2025/06/28 14:17:58:246,67ms
2025/06/28 14:17:59:698,52ms
2025/06/28 14:18:32:703,77ms
2025/06/28 14:18:33:529,27ms
2025/06/28 14:18:34:212,32ms
2025/06/28 14:18:34:660,32ms
2025/06/28 14:18:39:963,60ms
2025/06/28 14:18:40:513,22ms
2025/06/28 14:18:40:688,67ms
2025/06/28 14:18:42:126,70ms
2025/06/28 14:18:42:269,56ms
2025/06/28 14:18:42:528,60ms
2025/06/28 14:18:44:012,120ms
2025/06/28 14:18:44:126,40ms
2025/06/28 14:18:44:524,120ms
2025/06/28 14:18:44:640,40ms
2025/06/28 14:18:54:947,20ms
2025/06/28 14:18:55:118,67ms
2025/06/28 14:20:27:035,77ms
2025/06/28 14:20:27:856,27ms
2025/06/28 14:20:28:516,32ms
2025/06/28 14:20:28:974,32ms
2025/06/28 14:20:34:302,60ms
2025/06/28 14:20:34:859,22ms
2025/06/28 14:20:35:034,67ms
2025/06/28 14:20:36:474,70ms
2025/06/28 14:20:36:609,56ms
2025/06/28 14:20:36:864,60ms
2025/06/28 14:20:38:327,120ms
2025/06/28 14:20:38:441,40ms
2025/06/28 14:20:38:936,119ms
2025/06/28 14:20:39:051,40ms
2025/06/28 14:20:49:171,20ms
2025/06/28 14:20:49:342,66ms
2025/06/28 14:20:50:799,52ms
2025/06/28 14:35:39:276,77ms
2025/06/28 14:35:40:076,27ms
2025/06/28 14:35:40:769,32ms
2025/06/28 14:35:41:308,32ms
2025/06/28 14:35:46:731,62ms
2025/06/28 14:35:47:281,20ms
2025/06/28 14:35:47:449,67ms
2025/06/28 14:35:48:891,70ms
2025/06/28 14:35:49:028,56ms
2025/06/28 14:35:49:285,60ms
2025/06/28 14:35:50:740,120ms
2025/06/28 14:35:50:856,40ms
2025/06/28 14:35:51:351,120ms
2025/06/28 14:35:51:466,40ms
2025/06/28 14:36:01:682,22ms
2025/06/28 14:36:01:823,35ms
2025/06/28 14:36:19:948,77ms
2025/06/28 14:36:20:711,27ms
2025/06/28 14:36:21:405,32ms
2025/06/28 14:36:21:825,32ms
2025/06/28 14:36:27:122,62ms
2025/06/28 14:36:27:671,20ms
2025/06/28 14:36:27:844,67ms
2025/06/28 14:36:29:279,70ms
2025/06/28 14:36:29:414,56ms
2025/06/28 14:36:29:672,60ms
2025/06/28 14:36:31:117,120ms
2025/06/28 14:36:31:232,40ms
2025/06/28 14:36:31:660,120ms
2025/06/28 14:36:31:777,40ms
2025/06/28 14:36:41:865,22ms
2025/06/28 14:36:42:008,35ms
2025/06/28 14:36:43:462,52ms
2025/06/28 14:36:59:792,77ms
2025/06/28 14:37:00:574,29ms
2025/06/28 14:37:01:248,32ms
2025/06/28 14:37:01:741,32ms
2025/06/28 14:37:07:110,62ms
2025/06/28 14:37:07:661,20ms
2025/06/28 14:37:07:829,67ms
2025/06/28 14:37:09:255,70ms
2025/06/28 14:37:09:390,56ms
2025/06/28 14:37:09:645,60ms
2025/06/28 14:37:11:103,120ms
2025/06/28 14:37:11:217,40ms
2025/06/28 14:37:11:677,120ms
2025/06/28 14:37:11:790,40ms
2025/06/28 14:37:21:816,22ms
2025/06/28 14:37:21:958,34ms
2025/06/28 14:37:26:310,77ms
2025/06/28 14:37:27:155,27ms
2025/06/28 14:37:27:837,32ms
2025/06/28 14:37:28:272,32ms
2025/06/28 14:37:37:414,62ms
2025/06/28 14:37:37:962,20ms
2025/06/28 14:37:38:130,67ms
2025/06/28 14:37:39:565,70ms
2025/06/28 14:37:39:697,56ms
2025/06/28 14:37:39:955,60ms
2025/06/28 14:37:41:397,119ms
2025/06/28 14:37:41:508,40ms
2025/06/28 14:37:41:944,120ms
2025/06/28 14:37:42:056,40ms
2025/06/28 14:37:51:959,22ms
2025/06/28 14:37:52:102,35ms
2025/06/28 14:37:53:556,52ms
2025/06/28 14:37:56:849,77ms
2025/06/28 14:37:57:652,27ms
2025/06/28 14:37:58:325,32ms
2025/06/28 14:37:58:824,32ms
2025/06/28 14:38:08:067,62ms
2025/06/28 14:38:08:613,20ms
2025/06/28 14:38:08:786,67ms
2025/06/28 14:38:10:215,70ms
2025/06/28 14:38:10:351,56ms
2025/06/28 14:38:10:613,60ms
2025/06/28 14:38:12:049,120ms
2025/06/28 14:38:12:166,40ms
2025/06/28 14:38:12:637,120ms
2025/06/28 14:38:12:749,40ms
2025/06/28 14:38:22:445,22ms
2025/06/28 14:38:22:586,35ms
2025/06/28 14:38:54:766,77ms
2025/06/28 14:38:55:550,27ms
2025/06/28 14:38:56:233,32ms
2025/06/28 14:38:56:702,32ms
2025/06/28 14:39:02:032,62ms
2025/06/28 14:39:02:581,20ms
2025/06/28 14:39:02:749,67ms
2025/06/28 14:39:04:174,70ms
2025/06/28 14:39:04:312,56ms
2025/06/28 14:39:04:573,60ms
2025/06/28 14:39:06:026,120ms
2025/06/28 14:39:06:142,40ms
2025/06/28 14:39:06:611,120ms
2025/06/28 14:39:06:727,40ms
2025/06/28 14:39:16:799,22ms
2025/06/28 14:39:16:941,35ms
2025/06/28 14:39:18:395,52ms
2025/06/28 14:39:31:903,77ms
2025/06/28 14:39:32:718,27ms
2025/06/28 14:39:33:402,32ms
2025/06/28 14:39:33:894,32ms
2025/06/28 14:39:39:252,62ms
2025/06/28 14:39:39:804,20ms
2025/06/28 14:39:39:972,67ms
2025/06/28 14:39:41:397,70ms
2025/06/28 14:39:41:533,56ms
2025/06/28 14:39:41:790,60ms
2025/06/28 14:39:43:216,120ms
2025/06/28 14:39:43:327,40ms
2025/06/28 14:39:43:777,120ms
2025/06/28 14:39:43:888,40ms
2025/06/28 14:39:53:949,22ms
2025/06/28 14:39:54:091,35ms
2025/06/28 14:40:23:587,77ms
2025/06/28 14:40:24:386,26ms
2025/06/28 14:40:25:054,32ms
2025/06/28 14:40:25:535,32ms
2025/06/28 14:40:30:883,62ms
2025/06/28 14:40:31:432,24ms
2025/06/28 14:40:31:601,67ms
2025/06/28 14:40:33:034,70ms
2025/06/28 14:40:33:172,56ms
2025/06/28 14:40:33:430,60ms
2025/06/28 14:40:34:877,120ms
2025/06/28 14:40:34:992,40ms
2025/06/28 14:40:35:485,120ms
2025/06/28 14:40:35:603,40ms
2025/06/28 14:40:45:613,22ms
2025/06/28 14:40:45:756,35ms
2025/06/28 14:40:47:206,52ms
2025/06/28 14:41:11:458,77ms
2025/06/28 14:41:12:256,27ms
2025/06/28 14:41:12:945,32ms
2025/06/28 14:41:13:427,32ms
2025/06/28 14:41:18:787,62ms
2025/06/28 14:41:19:333,20ms
2025/06/28 14:41:19:501,67ms
2025/06/28 14:41:20:937,70ms
2025/06/28 14:41:21:071,56ms
2025/06/28 14:41:21:334,60ms
2025/06/28 14:41:22:754,120ms
2025/06/28 14:41:22:866,40ms
2025/06/28 14:41:23:310,120ms
2025/06/28 14:41:23:429,40ms
2025/06/28 14:41:33:287,21ms
2025/06/28 14:41:33:431,35ms
2025/06/28 14:41:58:125,77ms
2025/06/28 14:41:58:951,27ms
2025/06/28 14:41:59:628,32ms
2025/06/28 14:42:00:080,32ms
2025/06/28 14:42:05:397,62ms
2025/06/28 14:42:05:945,20ms
2025/06/28 14:42:06:117,67ms
2025/06/28 14:42:07:543,70ms
2025/06/28 14:42:07:678,56ms
2025/06/28 14:42:07:931,60ms
2025/06/28 14:42:09:387,120ms
2025/06/28 14:42:09:500,40ms
2025/06/28 14:42:09:974,120ms
2025/06/28 14:42:10:088,40ms
2025/06/28 14:42:20:081,22ms
2025/06/28 14:42:20:224,35ms
2025/06/28 14:42:21:681,52ms
2025/06/28 14:43:21:913,76ms
2025/06/28 14:43:22:693,27ms
2025/06/28 14:43:23:378,32ms
2025/06/28 14:43:23:865,32ms
2025/06/28 14:43:29:205,62ms
2025/06/28 14:43:29:754,20ms
2025/06/28 14:43:29:922,67ms
2025/06/28 14:43:31:351,70ms
2025/06/28 14:43:31:488,56ms
2025/06/28 14:43:31:744,60ms
2025/06/28 14:43:33:195,120ms
2025/06/28 14:43:33:311,40ms
2025/06/28 14:43:33:783,120ms
2025/06/28 14:43:33:898,41ms
2025/06/28 14:43:43:734,22ms
2025/06/28 14:43:43:876,35ms
2025/06/28 14:44:08:102,77ms
2025/06/28 14:44:08:854,27ms
2025/06/28 14:44:09:533,32ms
2025/06/28 14:44:09:933,32ms
2025/06/28 14:44:15:197,62ms
2025/06/28 14:44:15:745,20ms
2025/06/28 14:44:15:914,67ms
2025/06/28 14:44:17:347,70ms
2025/06/28 14:44:17:481,56ms
2025/06/28 14:44:17:737,60ms
2025/06/28 14:44:19:155,120ms
2025/06/28 14:44:19:266,40ms
2025/06/28 14:44:19:728,120ms
2025/06/28 14:44:19:844,40ms
2025/06/28 14:44:29:439,22ms
2025/06/28 14:44:29:580,35ms
2025/06/28 14:44:31:033,52ms
2025/06/28 14:44:59:028,77ms
2025/06/28 14:44:59:876,27ms
2025/06/28 14:45:00:554,32ms
2025/06/28 14:45:01:022,32ms
2025/06/28 14:45:06:361,62ms
2025/06/28 14:45:06:910,20ms
2025/06/28 14:45:07:079,67ms
2025/06/28 14:45:08:513,70ms
2025/06/28 14:45:08:649,56ms
2025/06/28 14:45:08:908,60ms
2025/06/28 14:45:10:374,120ms
2025/06/28 14:45:10:488,40ms
2025/06/28 14:45:10:941,120ms
2025/06/28 14:45:11:053,40ms
2025/06/28 14:45:21:052,22ms
2025/06/28 14:45:21:194,35ms
2025/06/28 14:46:26:883,77ms
2025/06/28 14:46:27:655,27ms
2025/06/28 14:46:28:339,32ms
2025/06/28 14:46:28:831,32ms
2025/06/28 14:46:34:219,62ms
2025/06/28 14:46:34:767,20ms
2025/06/28 14:46:34:940,67ms
2025/06/28 14:46:36:366,70ms
2025/06/28 14:46:36:502,56ms
2025/06/28 14:46:36:764,60ms
2025/06/28 14:46:38:226,120ms
2025/06/28 14:46:38:338,40ms
2025/06/28 14:46:38:775,120ms
2025/06/28 14:46:38:889,40ms
2025/06/28 14:46:49:045,22ms
2025/06/28 14:46:49:188,35ms
2025/06/28 14:46:50:649,52ms
2025/06/28 14:47:29:046,77ms
2025/06/28 14:47:29:855,27ms
2025/06/28 14:47:30:532,32ms
2025/06/28 14:47:30:982,32ms
2025/06/28 14:47:36:282,62ms
2025/06/28 14:47:36:830,20ms
2025/06/28 14:47:37:006,67ms
2025/06/28 14:47:38:445,70ms
2025/06/28 14:47:38:580,56ms
2025/06/28 14:47:38:836,60ms
2025/06/28 14:47:40:312,120ms
2025/06/28 14:47:40:423,40ms
2025/06/28 14:47:40:902,120ms
2025/06/28 14:47:41:018,40ms
2025/06/28 14:47:50:975,22ms
2025/06/28 14:47:51:117,35ms
2025/06/28 14:59:19:430,77ms
2025/06/28 14:59:20:218,26ms
2025/06/28 14:59:20:897,32ms
2025/06/28 14:59:21:439,32ms
2025/06/28 14:59:26:862,62ms
2025/06/28 14:59:27:423,20ms
2025/06/28 14:59:27:591,67ms
2025/06/28 14:59:29:029,70ms
2025/06/28 14:59:29:165,56ms
2025/06/28 14:59:29:424,60ms
2025/06/28 14:59:30:864,120ms
2025/06/28 14:59:30:979,40ms
2025/06/28 14:59:31:422,120ms
2025/06/28 14:59:31:539,41ms
2025/06/28 14:59:41:380,22ms
2025/06/28 14:59:41:522,35ms
2025/06/28 14:59:43:013,52ms
2025/06/28 15:00:07:419,77ms
2025/06/28 15:00:08:197,27ms
2025/06/28 15:00:08:868,32ms
2025/06/28 15:00:09:297,32ms
2025/06/28 15:00:14:607,62ms
2025/06/28 15:00:15:155,20ms
2025/06/28 15:00:15:324,67ms
2025/06/28 15:00:16:755,70ms
2025/06/28 15:00:16:892,56ms
2025/06/28 15:00:17:150,60ms
2025/06/28 15:00:18:617,120ms
2025/06/28 15:00:18:733,40ms
2025/06/28 15:00:19:234,120ms
2025/06/28 15:00:19:348,40ms
2025/06/28 15:00:29:363,22ms
2025/06/28 15:00:29:506,35ms
2025/06/28 15:00:52:602,77ms
2025/06/28 15:00:53:388,27ms
2025/06/28 15:00:54:077,32ms
2025/06/28 15:00:54:560,32ms
2025/06/28 15:00:59:925,62ms
2025/06/28 15:01:00:478,20ms
2025/06/28 15:01:00:647,68ms
2025/06/28 15:01:02:072,70ms
2025/06/28 15:01:02:207,56ms
2025/06/28 15:01:02:465,60ms
2025/06/28 15:01:03:895,120ms
2025/06/28 15:01:04:012,40ms
2025/06/28 15:01:04:488,120ms
2025/06/28 15:01:04:604,40ms
2025/06/28 15:01:14:369,22ms
2025/06/28 15:01:14:510,35ms
2025/06/28 15:01:15:960,52ms
2025/06/28 15:01:35:800,77ms
2025/06/28 15:01:36:626,27ms
2025/06/28 15:01:37:308,32ms
2025/06/28 15:01:37:774,32ms
2025/06/28 15:01:43:091,62ms
2025/06/28 15:01:43:640,20ms
2025/06/28 15:01:43:813,67ms
2025/06/28 15:01:45:242,70ms
2025/06/28 15:01:45:379,56ms
2025/06/28 15:01:45:633,60ms
2025/06/28 15:01:47:073,120ms
2025/06/28 15:01:47:188,40ms
2025/06/28 15:01:47:595,120ms
2025/06/28 15:01:47:712,40ms
2025/06/28 15:01:57:451,22ms
2025/06/28 15:01:57:593,35ms
2025/06/28 15:04:18:190,77ms
2025/06/28 15:04:19:037,27ms
2025/06/28 15:04:19:708,32ms
2025/06/28 15:04:20:166,32ms
2025/06/28 15:04:25:503,63ms
2025/06/28 15:04:26:054,20ms
2025/06/28 15:04:26:223,67ms
2025/06/28 15:04:27:649,70ms
2025/06/28 15:04:27:784,56ms
2025/06/28 15:04:28:038,60ms
2025/06/28 15:04:29:512,120ms
2025/06/28 15:04:29:628,41ms
2025/06/28 15:04:30:109,120ms
2025/06/28 15:04:30:222,40ms
2025/06/28 15:04:40:273,22ms
2025/06/28 15:04:40:416,35ms
2025/06/28 15:04:41:873,52ms
2025/06/28 15:05:50:561,77ms
2025/06/28 15:05:51:348,27ms
2025/06/28 15:05:52:031,32ms
2025/06/28 15:05:52:450,32ms
2025/06/28 15:05:57:731,62ms
2025/06/28 15:05:58:277,20ms
2025/06/28 15:05:58:446,67ms
2025/06/28 15:05:59:878,70ms
2025/06/28 15:06:00:017,56ms
2025/06/28 15:06:00:282,60ms
2025/06/28 15:06:01:748,120ms
2025/06/28 15:06:01:862,40ms
2025/06/28 15:06:02:316,120ms
2025/06/28 15:06:02:432,40ms
2025/06/28 15:06:12:435,22ms
2025/06/28 15:06:12:576,35ms
2025/06/28 15:07:44:020,77ms
2025/06/28 15:07:44:836,27ms
2025/06/28 15:07:45:519,32ms
2025/06/28 15:07:45:981,32ms
2025/06/28 15:07:51:309,62ms
2025/06/28 15:07:51:855,20ms
2025/06/28 15:07:52:024,67ms
2025/06/28 15:07:53:464,70ms
2025/06/28 15:07:53:599,56ms
2025/06/28 15:07:53:854,60ms
2025/06/28 15:07:55:313,120ms
2025/06/28 15:07:55:428,40ms
2025/06/28 15:07:55:887,120ms
2025/06/28 15:07:56:000,40ms
2025/06/28 15:08:05:856,21ms
2025/06/28 15:08:05:994,35ms
2025/06/28 15:08:07:454,52ms
2025/06/28 15:09:29:470,77ms
2025/06/28 15:09:30:231,27ms
2025/06/28 15:09:30:900,32ms
2025/06/28 15:09:31:400,32ms
2025/06/28 15:09:36:761,62ms
2025/06/28 15:09:37:309,20ms
2025/06/28 15:09:37:478,67ms
2025/06/28 15:09:38:912,70ms
2025/06/28 15:09:39:048,56ms
2025/06/28 15:09:39:308,60ms
2025/06/28 15:09:40:778,120ms
2025/06/28 15:09:40:893,40ms
2025/06/28 15:09:41:323,120ms
2025/06/28 15:09:41:434,41ms
2025/06/28 15:09:51:399,22ms
2025/06/28 15:09:51:541,35ms
2025/06/28 15:10:22:106,77ms
2025/06/28 15:10:22:879,27ms
2025/06/28 15:10:23:558,32ms
2025/06/28 15:10:24:028,32ms
2025/06/28 15:10:29:355,62ms
2025/06/28 15:10:29:905,20ms
2025/06/28 15:10:30:073,67ms
2025/06/28 15:10:31:510,70ms
2025/06/28 15:10:31:647,56ms
2025/06/28 15:10:31:913,62ms
2025/06/28 15:10:33:347,120ms
2025/06/28 15:10:33:461,40ms
2025/06/28 15:10:33:896,120ms
2025/06/28 15:10:34:008,40ms
2025/06/28 15:10:44:185,22ms
2025/06/28 15:10:44:327,35ms
2025/06/28 15:10:45:784,52ms
2025/06/28 15:14:47:073,77ms
2025/06/28 15:14:47:879,27ms
2025/06/28 15:14:48:554,32ms
2025/06/28 15:14:49:038,32ms
2025/06/28 15:14:54:414,62ms
2025/06/28 15:14:54:962,20ms
2025/06/28 15:14:55:131,67ms
2025/06/28 15:14:56:563,70ms
2025/06/28 15:14:56:699,56ms
2025/06/28 15:14:56:952,60ms
2025/06/28 15:14:58:403,120ms
2025/06/28 15:14:58:516,40ms
2025/06/28 15:14:58:981,120ms
2025/06/28 15:14:59:096,40ms
2025/06/28 15:15:08:830,22ms
2025/06/28 15:15:08:975,34ms
2025/06/28 15:15:31:390,77ms
2025/06/28 15:15:32:182,27ms
2025/06/28 15:15:32:864,32ms
2025/06/28 15:15:33:360,32ms
2025/06/28 15:15:38:713,62ms
2025/06/28 15:15:39:261,20ms
2025/06/28 15:15:39:429,67ms
2025/06/28 15:15:40:869,70ms
2025/06/28 15:15:41:006,56ms
2025/06/28 15:15:41:268,60ms
2025/06/28 15:15:42:718,120ms
2025/06/28 15:15:42:833,41ms
2025/06/28 15:15:43:275,120ms
2025/06/28 15:15:43:388,40ms
2025/06/28 15:15:52:855,22ms
2025/06/28 15:15:53:000,35ms
2025/06/28 15:15:54:461,52ms
2025/06/28 15:16:16:532,77ms
2025/06/28 15:16:17:292,27ms
2025/06/28 15:16:17:970,32ms
2025/06/28 15:16:18:475,32ms
2025/06/28 15:16:23:884,62ms
2025/06/28 15:16:24:433,20ms
2025/06/28 15:16:24:601,67ms
2025/06/28 15:16:26:037,70ms
2025/06/28 15:16:26:173,56ms
2025/06/28 15:16:26:426,60ms
2025/06/28 15:16:27:848,120ms
2025/06/28 15:16:27:962,40ms
2025/06/28 15:16:28:399,120ms
2025/06/28 15:16:28:513,40ms
2025/06/28 15:16:38:741,22ms
2025/06/28 15:16:38:883,35ms
2025/06/28 15:16:52:899,77ms
2025/06/28 15:16:53:676,27ms
2025/06/28 15:16:54:355,32ms
2025/06/28 15:16:54:824,32ms
2025/06/28 15:17:00:167,62ms
2025/06/28 15:17:00:711,20ms
2025/06/28 15:17:00:879,67ms
2025/06/28 15:17:02:316,71ms
2025/06/28 15:17:02:454,56ms
2025/06/28 15:17:02:712,60ms
2025/06/28 15:17:04:172,120ms
2025/06/28 15:17:04:287,40ms
2025/06/28 15:17:04:721,120ms
2025/06/28 15:17:04:837,40ms
2025/06/28 15:17:15:024,22ms
2025/06/28 15:17:15:167,35ms
2025/06/28 15:17:16:629,52ms
2025/06/28 15:17:30:498,77ms
2025/06/28 15:17:31:306,27ms
2025/06/28 15:17:31:979,32ms
2025/06/28 15:17:32:477,32ms
2025/06/28 15:17:37:833,62ms
2025/06/28 15:17:38:382,20ms
2025/06/28 15:17:38:551,67ms
2025/06/28 15:17:39:985,70ms
2025/06/28 15:17:40:120,56ms
2025/06/28 15:17:40:370,60ms
2025/06/28 15:17:41:820,120ms
2025/06/28 15:17:41:932,40ms
2025/06/28 15:17:42:397,119ms
2025/06/28 15:17:42:508,40ms
2025/06/28 15:17:52:297,22ms
2025/06/28 15:17:52:439,35ms
2025/06/28 15:18:42:072,77ms
2025/06/28 15:18:42:877,27ms
2025/06/28 15:18:43:567,32ms
2025/06/28 15:18:44:053,32ms
2025/06/28 15:18:49:438,62ms
2025/06/28 15:18:49:982,20ms
2025/06/28 15:18:50:151,67ms
2025/06/28 15:18:51:570,70ms
2025/06/28 15:18:51:713,56ms
2025/06/28 15:18:51:973,60ms
2025/06/28 15:18:53:395,120ms
2025/06/28 15:18:53:507,40ms
2025/06/28 15:18:53:993,120ms
2025/06/28 15:18:54:108,40ms
2025/06/28 15:19:04:018,22ms
2025/06/28 15:19:04:162,35ms
2025/06/28 15:19:05:628,52ms
2025/06/28 15:20:34:554,77ms
2025/06/28 15:20:35:343,27ms
2025/06/28 15:20:36:024,32ms
2025/06/28 15:20:36:467,32ms
2025/06/28 15:20:41:819,62ms
2025/06/28 15:20:42:365,20ms
2025/06/28 15:20:42:533,67ms
2025/06/28 15:20:43:966,70ms
2025/06/28 15:20:44:102,56ms
2025/06/28 15:20:44:359,60ms
2025/06/28 15:20:45:819,120ms
2025/06/28 15:20:45:935,40ms
2025/06/28 15:20:46:407,120ms
2025/06/28 15:20:46:518,40ms
2025/06/28 15:20:56:579,22ms
2025/06/28 15:20:56:722,35ms
2025/06/28 15:22:33:444,77ms
2025/06/28 15:22:34:204,27ms
2025/06/28 15:22:34:883,32ms
2025/06/28 15:22:35:345,32ms
2025/06/28 15:22:40:715,62ms
2025/06/28 15:22:41:261,20ms
2025/06/28 15:22:41:430,67ms
2025/06/28 15:22:42:857,70ms
2025/06/28 15:22:42:993,56ms
2025/06/28 15:22:43:258,60ms
2025/06/28 15:22:44:710,119ms
2025/06/28 15:22:44:823,40ms
2025/06/28 15:22:45:293,120ms
2025/06/28 15:22:45:405,40ms
2025/06/28 15:22:55:075,22ms
2025/06/28 15:22:55:217,35ms
2025/06/28 15:22:56:690,52ms
2025/06/28 15:23:20:118,77ms
2025/06/28 15:23:20:933,27ms
2025/06/28 15:23:21:612,32ms
2025/06/28 15:23:22:128,32ms
2025/06/28 15:23:27:554,62ms
2025/06/28 15:23:28:110,19ms
2025/06/28 15:23:28:279,67ms
2025/06/28 15:23:29:716,70ms
2025/06/28 15:23:29:851,56ms
2025/06/28 15:23:30:111,60ms
2025/06/28 15:23:31:551,120ms
2025/06/28 15:23:31:668,40ms
2025/06/28 15:23:32:120,120ms
2025/06/28 15:23:32:233,40ms
2025/06/28 15:23:41:805,22ms
2025/06/28 15:23:41:947,35ms
2025/06/28 15:24:59:893,77ms
2025/06/28 15:25:00:700,27ms
2025/06/28 15:25:01:377,32ms
2025/06/28 15:25:01:816,32ms
2025/06/28 15:25:07:151,62ms
2025/06/28 15:25:07:702,20ms
2025/06/28 15:25:07:870,67ms
2025/06/28 15:25:09:303,70ms
2025/06/28 15:25:09:440,56ms
2025/06/28 15:25:09:697,60ms
2025/06/28 15:25:11:152,120ms
2025/06/28 15:25:11:267,40ms
2025/06/28 15:25:11:599,120ms
2025/06/28 15:25:11:711,40ms
2025/06/28 15:25:21:937,22ms
2025/06/28 15:25:22:079,35ms
2025/06/28 15:25:23:544,52ms
2025/06/28 15:27:15:178,77ms
2025/06/28 15:27:16:029,27ms
2025/06/28 15:27:16:672,32ms
2025/06/28 15:27:17:175,32ms
2025/06/28 15:27:22:617,62ms
2025/06/28 15:27:23:162,20ms
2025/06/28 15:27:23:330,67ms
2025/06/28 15:27:24:765,70ms
2025/06/28 15:27:24:899,56ms
2025/06/28 15:27:25:154,60ms
2025/06/28 15:27:26:577,120ms
2025/06/28 15:27:26:693,40ms
2025/06/28 15:27:27:098,120ms
2025/06/28 15:27:27:214,41ms
2025/06/28 15:27:37:130,22ms
2025/06/28 15:27:37:271,35ms
2025/06/28 15:28:03:274,77ms
2025/06/28 15:28:04:054,27ms
2025/06/28 15:28:04:715,32ms
2025/06/28 15:28:05:194,32ms
2025/06/28 15:28:10:554,62ms
2025/06/28 15:28:11:103,19ms
2025/06/28 15:28:11:271,67ms
2025/06/28 15:28:12:709,70ms
2025/06/28 15:28:12:847,56ms
2025/06/28 15:28:13:102,60ms
2025/06/28 15:28:14:534,120ms
2025/06/28 15:28:14:649,40ms
2025/06/28 15:28:15:110,120ms
2025/06/28 15:28:15:225,40ms
2025/06/28 15:28:25:269,22ms
2025/06/28 15:28:25:412,35ms
2025/06/28 15:28:26:874,52ms
2025/06/28 15:28:45:939,77ms
2025/06/28 15:28:46:715,27ms
2025/06/28 15:28:47:399,32ms
2025/06/28 15:28:47:880,32ms
2025/06/28 15:28:53:258,62ms
2025/06/28 15:28:53:805,20ms
2025/06/28 15:28:53:974,67ms
2025/06/28 15:28:55:403,70ms
2025/06/28 15:28:55:542,56ms
2025/06/28 15:28:55:796,60ms
2025/06/28 15:28:57:246,120ms
2025/06/28 15:28:57:356,40ms
2025/06/28 15:28:57:801,120ms
2025/06/28 15:28:57:917,40ms
2025/06/28 15:29:07:836,22ms
2025/06/28 15:29:07:978,35ms
2025/06/28 15:31:29:602,77ms
2025/06/28 15:31:30:392,27ms
2025/06/28 15:31:31:063,32ms
2025/06/28 15:31:31:524,32ms
2025/06/28 15:31:36:928,62ms
2025/06/28 15:31:37:474,20ms
2025/06/28 15:31:37:648,67ms
2025/06/28 15:31:39:085,70ms
2025/06/28 15:31:39:221,56ms
2025/06/28 15:31:39:479,60ms
2025/06/28 15:31:40:960,120ms
2025/06/28 15:31:41:073,40ms
2025/06/28 15:31:41:555,120ms
2025/06/28 15:31:41:665,40ms
2025/06/28 15:31:51:779,22ms
2025/06/28 15:31:51:923,36ms
2025/06/28 15:31:53:386,52ms
2025/06/28 15:32:16:741,77ms
2025/06/28 15:32:17:527,27ms
2025/06/28 15:32:18:212,32ms
2025/06/28 15:32:18:730,32ms
2025/06/28 15:32:24:167,62ms
2025/06/28 15:32:24:715,20ms
2025/06/28 15:32:24:883,67ms
2025/06/28 15:32:26:309,70ms
2025/06/28 15:32:26:445,56ms
2025/06/28 15:32:26:701,60ms
2025/06/28 15:32:28:141,120ms
2025/06/28 15:32:28:256,40ms
2025/06/28 15:32:28:669,120ms
2025/06/28 15:32:28:784,40ms
2025/06/28 15:32:38:317,22ms
2025/06/28 15:32:38:462,35ms
2025/06/28 15:32:54:596,77ms
2025/06/28 15:32:55:375,27ms
2025/06/28 15:32:56:038,32ms
2025/06/28 15:32:56:570,32ms
2025/06/28 15:33:01:997,62ms
2025/06/28 15:33:02:542,20ms
2025/06/28 15:33:02:710,67ms
2025/06/28 15:33:04:143,70ms
2025/06/28 15:33:04:277,56ms
2025/06/28 15:33:04:537,60ms
2025/06/28 15:33:05:941,119ms
2025/06/28 15:33:06:052,40ms
2025/06/28 15:33:06:493,119ms
2025/06/28 15:33:06:609,41ms
2025/06/28 15:33:16:280,22ms
2025/06/28 15:33:16:421,35ms
2025/06/28 15:33:17:874,52ms
2025/06/28 15:35:49:208,77ms
2025/06/28 15:35:49:973,27ms
2025/06/28 15:35:50:663,35ms
2025/06/28 15:35:51:105,32ms
2025/06/28 15:35:56:437,62ms
2025/06/28 15:35:56:990,20ms
2025/06/28 15:35:57:157,67ms
2025/06/28 15:35:58:588,70ms
2025/06/28 15:35:58:724,56ms
2025/06/28 15:35:58:983,60ms
2025/06/28 15:36:00:444,120ms
2025/06/28 15:36:00:556,40ms
2025/06/28 15:36:00:990,120ms
2025/06/28 15:36:01:105,40ms
2025/06/28 15:36:11:269,22ms
2025/06/28 15:36:11:412,35ms
2025/06/28 15:36:29:793,77ms
2025/06/28 15:36:30:642,27ms
2025/06/28 15:36:31:315,32ms
2025/06/28 15:36:31:730,32ms
2025/06/28 15:36:37:029,62ms
2025/06/28 15:36:37:580,20ms
2025/06/28 15:36:37:753,67ms
2025/06/28 15:36:39:176,70ms
2025/06/28 15:36:39:311,56ms
