时间,通道,亮度,设置时间
2025/06/28 09:21:01:615,2,255,23ms
2025/06/28 09:21:01:680,3,0,24ms
2025/06/28 09:21:01:711,2,0,24ms
2025/06/28 09:21:02:292,6,255,25ms
2025/06/28 09:21:02:359,6,0,23ms
2025/06/28 09:21:02:751,6,255,24ms
2025/06/28 09:21:02:819,6,0,24ms
2025/06/28 09:21:07:979,2,255,24ms
2025/06/28 09:21:08:084,2,0,23ms
2025/06/28 09:21:08:568,3,255,23ms
2025/06/28 09:21:08:637,3,0,24ms
2025/06/28 09:21:08:667,2,255,23ms
2025/06/28 09:21:08:775,2,0,23ms
2025/06/28 09:21:10:068,1,255,26ms
2025/06/28 09:21:10:179,1,0,23ms
2025/06/28 09:21:10:210,4,255,23ms
2025/06/28 09:21:10:311,4,0,24ms
2025/06/28 09:21:10:460,4,255,24ms
2025/06/28 09:21:10:564,4,0,24ms
2025/06/28 09:21:11:847,5,255,24ms
2025/06/28 09:21:12:007,5,0,23ms
2025/06/28 09:21:12:038,4,255,23ms
2025/06/28 09:21:12:122,4,0,23ms
2025/06/28 09:21:12:420,5,255,23ms
2025/06/28 09:21:12:586,5,0,24ms
2025/06/28 09:21:12:616,4,255,23ms
2025/06/28 09:21:12:701,4,0,23ms
2025/06/28 09:21:22:655,3,255,24ms
2025/06/28 09:21:22:716,3,0,23ms
2025/06/28 09:21:22:747,3,0,23ms
2025/06/28 09:21:22:778,2,255,24ms
2025/06/28 09:21:22:889,3,0,23ms
2025/06/28 09:21:22:920,2,0,23ms
2025/06/28 09:21:24:241,2,255,23ms
2025/06/28 09:21:24:334,2,0,24ms
2025/06/28 09:21:30:701,2,255,23ms
2025/06/28 09:21:30:827,2,0,24ms
2025/06/28 09:21:31:517,3,90,23ms
2025/06/28 09:21:31:547,2,255,23ms
2025/06/28 09:21:31:617,3,0,24ms
2025/06/28 09:21:31:648,2,0,24ms
2025/06/28 09:21:32:224,6,255,24ms
2025/06/28 09:21:32:291,6,0,23ms
2025/06/28 09:21:32:596,6,255,23ms
2025/06/28 09:21:32:664,6,0,23ms
2025/06/28 09:21:38:677,2,255,23ms
2025/06/28 09:21:38:784,2,0,23ms
2025/06/28 09:21:39:274,3,255,23ms
2025/06/28 09:21:39:342,3,0,24ms
2025/06/28 09:21:39:373,2,255,23ms
2025/06/28 09:21:39:483,2,0,25ms
2025/06/28 09:21:40:773,1,255,24ms
2025/06/28 09:21:40:882,1,0,23ms
2025/06/28 09:21:40:913,4,255,23ms
2025/06/28 09:21:41:020,4,0,23ms
2025/06/28 09:21:41:175,4,255,24ms
2025/06/28 09:21:41:284,4,0,23ms
2025/06/28 09:21:42:560,5,255,24ms
2025/06/28 09:21:42:719,5,0,24ms
2025/06/28 09:21:42:750,4,255,24ms
2025/06/28 09:21:42:833,4,0,24ms
2025/06/28 09:21:43:081,5,255,23ms
2025/06/28 09:21:43:241,5,0,23ms
2025/06/28 09:21:43:272,4,255,23ms
2025/06/28 09:21:43:358,4,0,24ms
2025/06/28 09:21:53:059,3,255,24ms
2025/06/28 09:21:53:121,3,0,23ms
2025/06/28 09:21:53:152,3,0,23ms
2025/06/28 09:21:53:183,2,255,24ms
2025/06/28 09:21:53:292,3,0,24ms
2025/06/28 09:21:53:323,2,0,24ms
2025/06/28 09:22:07:614,2,255,24ms
2025/06/28 09:22:07:740,2,0,24ms
2025/06/28 09:22:08:467,3,90,23ms
2025/06/28 09:22:08:498,2,255,23ms
2025/06/28 09:22:08:563,3,0,23ms
2025/06/28 09:22:08:594,2,0,23ms
2025/06/28 09:22:09:166,6,255,24ms
2025/06/28 09:22:09:231,6,0,22ms
2025/06/28 09:22:09:608,6,255,24ms
2025/06/28 09:22:09:676,6,0,23ms
2025/06/28 09:22:14:784,2,255,23ms
2025/06/28 09:22:14:889,2,0,23ms
2025/06/28 09:22:15:372,3,255,24ms
2025/06/28 09:22:15:439,3,0,23ms
2025/06/28 09:22:15:470,2,255,23ms
2025/06/28 09:22:15:579,2,0,23ms
2025/06/28 09:22:16:863,1,255,23ms
2025/06/28 09:22:16:975,1,0,24ms
2025/06/28 09:22:17:006,4,255,23ms
2025/06/28 09:22:17:111,4,0,23ms
2025/06/28 09:22:17:258,4,255,24ms
2025/06/28 09:22:17:361,4,0,23ms
2025/06/28 09:22:18:661,5,255,23ms
2025/06/28 09:22:18:821,5,0,23ms
2025/06/28 09:22:18:852,4,255,23ms
2025/06/28 09:22:18:936,4,0,24ms
2025/06/28 09:22:19:233,5,255,24ms
2025/06/28 09:22:19:391,5,0,23ms
2025/06/28 09:22:19:422,4,255,24ms
2025/06/28 09:22:19:507,4,0,23ms
2025/06/28 09:22:29:436,3,255,23ms
2025/06/28 09:22:29:498,3,0,24ms
2025/06/28 09:22:29:529,3,0,23ms
2025/06/28 09:22:29:560,2,255,23ms
2025/06/28 09:22:29:673,3,0,23ms
2025/06/28 09:22:29:705,2,0,24ms
2025/06/28 09:22:31:026,2,255,23ms
2025/06/28 09:22:31:121,2,0,24ms
2025/06/28 09:23:04:906,2,255,23ms
2025/06/28 09:23:05:030,2,0,23ms
2025/06/28 09:23:05:731,3,90,24ms
2025/06/28 09:23:05:761,2,255,24ms
2025/06/28 09:23:05:830,3,0,24ms
2025/06/28 09:23:05:862,2,0,24ms
2025/06/28 09:23:06:443,6,255,24ms
2025/06/28 09:23:06:510,6,0,24ms
2025/06/28 09:23:06:916,6,255,23ms
2025/06/28 09:23:06:984,6,0,23ms
2025/06/28 09:23:12:172,2,255,23ms
2025/06/28 09:23:12:283,2,0,23ms
2025/06/28 09:23:12:770,3,255,24ms
2025/06/28 09:23:12:835,3,0,23ms
2025/06/28 09:23:12:866,2,255,23ms
2025/06/28 09:23:12:977,2,0,23ms
2025/06/28 09:23:14:267,1,255,24ms
2025/06/28 09:23:14:379,1,0,23ms
2025/06/28 09:23:14:410,4,255,23ms
2025/06/28 09:23:14:518,4,0,23ms
2025/06/28 09:23:14:673,4,255,23ms
2025/06/28 09:23:14:778,4,0,23ms
2025/06/28 09:23:16:037,5,255,24ms
2025/06/28 09:23:16:201,5,0,23ms
2025/06/28 09:23:16:232,4,255,23ms
2025/06/28 09:23:16:316,4,0,23ms
2025/06/28 09:23:16:596,5,255,23ms
2025/06/28 09:23:16:756,5,0,23ms
2025/06/28 09:23:16:787,4,255,23ms
2025/06/28 09:23:16:872,4,0,23ms
2025/06/28 09:23:26:860,3,255,23ms
2025/06/28 09:23:26:923,3,0,23ms
2025/06/28 09:23:26:954,3,0,23ms
2025/06/28 09:23:26:985,2,255,23ms
2025/06/28 09:23:27:093,3,0,23ms
2025/06/28 09:23:27:125,2,0,24ms
2025/06/28 09:23:47:873,2,255,23ms
2025/06/28 09:23:47:998,2,0,23ms
2025/06/28 09:23:48:725,3,90,24ms
2025/06/28 09:23:48:756,2,255,23ms
2025/06/28 09:23:48:825,3,0,24ms
2025/06/28 09:23:48:857,2,0,25ms
2025/06/28 09:23:49:427,6,255,23ms
2025/06/28 09:23:49:495,6,0,23ms
2025/06/28 09:23:49:888,6,255,23ms
2025/06/28 09:23:49:956,6,0,23ms
2025/06/28 09:23:55:089,2,255,24ms
2025/06/28 09:23:55:194,2,0,23ms
2025/06/28 09:23:55:677,3,255,23ms
2025/06/28 09:23:55:745,3,0,23ms
2025/06/28 09:23:55:776,2,255,23ms
2025/06/28 09:23:55:889,2,0,24ms
2025/06/28 09:23:57:176,1,255,23ms
2025/06/28 09:23:57:286,1,0,24ms
2025/06/28 09:23:57:316,4,255,23ms
2025/06/28 09:23:57:425,4,0,24ms
2025/06/28 09:23:57:572,4,255,24ms
2025/06/28 09:23:57:676,4,0,23ms
2025/06/28 09:23:58:959,5,255,23ms
2025/06/28 09:23:59:120,5,0,24ms
2025/06/28 09:23:59:150,4,255,23ms
2025/06/28 09:23:59:234,4,0,24ms
2025/06/28 09:23:59:496,5,255,23ms
2025/06/28 09:23:59:655,5,0,24ms
2025/06/28 09:23:59:686,4,255,23ms
2025/06/28 09:23:59:770,4,0,23ms
2025/06/28 09:24:09:325,3,255,23ms
2025/06/28 09:24:09:386,3,0,23ms
2025/06/28 09:24:09:417,3,0,23ms
2025/06/28 09:24:09:448,2,255,24ms
2025/06/28 09:24:09:556,3,0,23ms
2025/06/28 09:24:09:587,2,0,23ms
2025/06/28 09:24:10:909,2,255,23ms
2025/06/28 09:24:11:006,2,0,24ms
2025/06/28 09:24:34:183,2,255,24ms
2025/06/28 09:24:34:309,2,0,23ms
2025/06/28 09:24:35:025,3,90,23ms
2025/06/28 09:24:35:055,2,255,23ms
2025/06/28 09:24:35:125,3,0,23ms
2025/06/28 09:24:35:156,2,0,24ms
2025/06/28 09:24:35:723,6,255,23ms
2025/06/28 09:24:35:789,6,0,23ms
2025/06/28 09:24:36:201,6,255,23ms
2025/06/28 09:24:36:269,6,0,23ms
2025/06/28 09:24:41:452,2,255,24ms
2025/06/28 09:24:41:559,2,0,24ms
2025/06/28 09:24:42:040,3,255,24ms
2025/06/28 09:24:42:108,3,0,23ms
2025/06/28 09:24:42:138,2,255,24ms
2025/06/28 09:24:42:251,2,0,24ms
2025/06/28 09:24:43:529,1,255,23ms
2025/06/28 09:24:43:639,1,0,24ms
2025/06/28 09:24:43:671,4,255,23ms
2025/06/28 09:24:43:777,4,0,24ms
2025/06/28 09:24:43:928,4,255,24ms
2025/06/28 09:24:44:033,4,0,24ms
2025/06/28 09:24:45:326,5,255,24ms
2025/06/28 09:24:45:491,5,0,23ms
2025/06/28 09:24:45:522,4,255,23ms
2025/06/28 09:24:45:607,4,0,24ms
2025/06/28 09:24:45:934,5,255,23ms
2025/06/28 09:24:46:099,5,0,24ms
2025/06/28 09:24:46:214,4,0,24ms
2025/06/28 09:25:12:334,3,255,24ms
2025/06/28 09:25:12:396,3,0,24ms
2025/06/28 09:25:12:427,3,0,24ms
2025/06/28 09:25:12:459,2,255,24ms
2025/06/28 09:25:12:566,3,0,23ms
2025/06/28 09:25:12:597,2,0,23ms
2025/06/28 09:25:37:545,2,255,23ms
2025/06/28 09:25:37:670,2,0,23ms
2025/06/28 09:25:38:402,3,90,23ms
2025/06/28 09:25:38:434,2,255,24ms
2025/06/28 09:25:38:498,3,0,23ms
2025/06/28 09:25:38:529,2,0,24ms
2025/06/28 09:25:39:113,6,255,23ms
2025/06/28 09:25:39:180,6,0,23ms
2025/06/28 09:25:39:598,6,255,23ms
2025/06/28 09:25:39:672,6,0,24ms
2025/06/28 09:25:44:859,2,255,23ms
2025/06/28 09:25:44:966,2,0,25ms
2025/06/28 09:25:45:453,3,255,23ms
2025/06/28 09:25:45:520,3,0,24ms
2025/06/28 09:25:45:551,2,255,24ms
2025/06/28 09:25:45:657,2,0,23ms
2025/06/28 09:25:46:949,1,255,23ms
2025/06/28 09:25:47:058,1,0,23ms
2025/06/28 09:25:47:089,4,255,23ms
2025/06/28 09:25:47:194,4,0,23ms
2025/06/28 09:25:47:350,4,255,23ms
2025/06/28 09:25:47:455,4,0,23ms
2025/06/28 09:25:48:728,5,255,24ms
2025/06/28 09:25:48:887,5,0,23ms
2025/06/28 09:25:48:918,4,255,23ms
2025/06/28 09:25:49:003,4,0,24ms
2025/06/28 09:25:49:326,5,255,24ms
2025/06/28 09:25:49:484,5,0,23ms
2025/06/28 09:25:49:514,4,255,23ms
2025/06/28 09:25:49:598,4,0,23ms
2025/06/28 09:25:59:369,3,255,24ms
2025/06/28 09:25:59:431,3,0,23ms
2025/06/28 09:25:59:462,3,0,23ms
2025/06/28 09:25:59:493,2,255,24ms
2025/06/28 09:25:59:601,3,0,23ms
2025/06/28 09:25:59:632,2,0,23ms
2025/06/28 09:26:00:956,2,255,24ms
2025/06/28 09:26:01:052,2,0,24ms
2025/06/28 09:27:51:191,2,255,24ms
2025/06/28 09:27:51:321,2,0,25ms
2025/06/28 09:27:51:982,3,90,24ms
2025/06/28 09:27:52:012,2,255,23ms
2025/06/28 09:27:52:078,3,0,23ms
2025/06/28 09:27:52:110,2,0,24ms
2025/06/28 09:27:52:691,6,255,23ms
2025/06/28 09:27:52:759,6,0,23ms
2025/06/28 09:27:53:169,6,255,23ms
2025/06/28 09:27:53:237,6,0,23ms
2025/06/28 09:27:58:417,2,255,24ms
2025/06/28 09:27:58:523,2,0,23ms
2025/06/28 09:27:59:006,3,255,23ms
2025/06/28 09:27:59:074,3,0,23ms
2025/06/28 09:27:59:105,2,255,23ms
2025/06/28 09:27:59:217,2,0,23ms
2025/06/28 09:28:00:508,1,255,24ms
2025/06/28 09:28:00:619,1,0,23ms
2025/06/28 09:28:00:649,4,255,23ms
2025/06/28 09:28:00:751,4,0,25ms
2025/06/28 09:28:00:904,4,255,24ms
2025/06/28 09:28:01:008,4,0,23ms
2025/06/28 09:28:02:294,5,255,24ms
2025/06/28 09:28:02:458,5,0,24ms
2025/06/28 09:28:02:489,4,255,23ms
2025/06/28 09:28:02:572,4,0,24ms
2025/06/28 09:28:02:892,5,255,23ms
2025/06/28 09:28:03:053,5,0,23ms
2025/06/28 09:28:03:084,4,255,23ms
2025/06/28 09:28:03:168,4,0,24ms
2025/06/28 09:28:13:080,3,255,23ms
2025/06/28 09:28:13:141,3,0,22ms
2025/06/28 09:28:13:174,3,0,25ms
2025/06/28 09:28:13:205,2,255,23ms
2025/06/28 09:28:13:313,3,0,23ms
2025/06/28 09:28:13:344,2,0,24ms
2025/06/28 09:28:48:289,2,255,23ms
2025/06/28 09:28:48:415,2,0,23ms
2025/06/28 09:28:49:097,3,90,24ms
2025/06/28 09:28:49:128,2,255,23ms
2025/06/28 09:28:49:194,3,0,23ms
2025/06/28 09:28:49:225,2,0,24ms
2025/06/28 09:28:49:801,6,255,24ms
2025/06/28 09:28:49:868,6,0,23ms
2025/06/28 09:28:50:221,6,255,22ms
2025/06/28 09:28:50:290,6,0,23ms
2025/06/28 09:28:55:399,2,255,23ms
2025/06/28 09:28:55:506,2,0,23ms
2025/06/28 09:28:55:988,3,255,24ms
2025/06/28 09:28:56:056,3,0,24ms
2025/06/28 09:28:56:086,2,255,23ms
2025/06/28 09:28:56:195,2,0,23ms
2025/06/28 09:28:57:491,1,255,23ms
2025/06/28 09:28:57:602,1,0,24ms
2025/06/28 09:28:57:633,4,255,24ms
2025/06/28 09:28:57:737,4,0,23ms
2025/06/28 09:28:57:889,4,255,24ms
2025/06/28 09:28:57:993,4,0,24ms
2025/06/28 09:28:59:274,5,255,24ms
2025/06/28 09:28:59:438,5,0,23ms
2025/06/28 09:28:59:469,4,255,23ms
2025/06/28 09:28:59:553,4,0,24ms
2025/06/28 09:28:59:865,5,255,24ms
2025/06/28 09:29:00:027,5,0,24ms
2025/06/28 09:29:00:057,4,255,23ms
2025/06/28 09:29:00:141,4,0,23ms
2025/06/28 09:29:09:857,3,255,24ms
2025/06/28 09:29:09:920,3,0,24ms
2025/06/28 09:29:09:951,3,0,23ms
2025/06/28 09:29:09:982,2,255,24ms
2025/06/28 09:29:10:091,3,0,23ms
2025/06/28 09:29:10:122,2,0,23ms
2025/06/28 09:29:11:442,2,255,24ms
2025/06/28 09:29:11:535,2,0,23ms
2025/06/28 09:29:36:949,2,255,24ms
2025/06/28 09:29:37:075,2,0,24ms
2025/06/28 09:29:37:803,3,90,24ms
2025/06/28 09:29:37:834,2,255,24ms
2025/06/28 09:29:37:900,3,0,23ms
2025/06/28 09:29:37:931,2,0,23ms
2025/06/28 09:29:38:516,6,255,24ms
2025/06/28 09:29:38:584,6,0,23ms
2025/06/28 09:29:38:947,6,255,23ms
2025/06/28 09:29:39:015,6,0,23ms
2025/06/28 09:29:44:128,2,255,23ms
2025/06/28 09:29:44:234,2,0,23ms
2025/06/28 09:29:44:725,3,255,23ms
2025/06/28 09:29:44:794,3,0,23ms
2025/06/28 09:29:44:825,2,255,23ms
2025/06/28 09:29:44:934,2,0,24ms
2025/06/28 09:29:46:228,1,255,23ms
2025/06/28 09:29:46:338,1,0,23ms
2025/06/28 09:29:46:369,4,255,23ms
2025/06/28 09:29:46:473,4,0,23ms
2025/06/28 09:29:46:619,4,255,23ms
2025/06/28 09:29:46:724,4,0,24ms
2025/06/28 09:29:48:001,5,255,24ms
2025/06/28 09:29:48:160,5,0,23ms
2025/06/28 09:29:48:191,4,255,23ms
2025/06/28 09:29:48:275,4,0,23ms
2025/06/28 09:29:48:484,5,255,23ms
2025/06/28 09:29:48:645,5,0,23ms
2025/06/28 09:29:48:676,4,255,23ms
2025/06/28 09:29:48:760,4,0,23ms
2025/06/28 09:29:58:723,3,255,23ms
2025/06/28 09:29:58:786,3,0,23ms
2025/06/28 09:29:58:817,3,0,23ms
2025/06/28 09:29:58:848,2,255,24ms
2025/06/28 09:29:58:960,3,0,23ms
2025/06/28 09:29:58:991,2,0,23ms
2025/06/28 09:30:23:933,2,255,23ms
2025/06/28 09:30:24:058,2,0,24ms
2025/06/28 09:30:24:762,3,90,23ms
2025/06/28 09:30:24:794,2,255,24ms
2025/06/28 09:30:24:863,3,0,23ms
2025/06/28 09:30:24:894,2,0,24ms
2025/06/28 09:30:25:430,6,255,23ms
2025/06/28 09:30:25:497,6,0,23ms
2025/06/28 09:30:25:953,6,255,24ms
2025/06/28 09:30:26:024,6,0,23ms
2025/06/28 09:30:31:227,2,255,23ms
2025/06/28 09:30:31:334,2,0,24ms
2025/06/28 09:30:31:819,3,255,24ms
2025/06/28 09:30:31:886,3,0,23ms
2025/06/28 09:30:31:917,2,255,23ms
2025/06/28 09:30:32:026,2,0,24ms
2025/06/28 09:30:33:314,1,255,23ms
2025/06/28 09:30:33:424,1,0,23ms
2025/06/28 09:30:33:455,4,255,23ms
2025/06/28 09:30:33:561,4,0,23ms
2025/06/28 09:30:33:710,4,255,24ms
2025/06/28 09:30:33:813,4,0,23ms
2025/06/28 09:30:35:104,5,255,23ms
2025/06/28 09:30:35:264,5,0,23ms
2025/06/28 09:30:35:295,4,255,23ms
2025/06/28 09:30:35:378,4,0,23ms
2025/06/28 09:30:35:553,5,255,23ms
2025/06/28 09:30:35:714,5,0,24ms
2025/06/28 09:30:35:744,4,255,23ms
2025/06/28 09:30:35:829,4,0,24ms
2025/06/28 09:30:45:914,3,255,24ms
2025/06/28 09:30:45:977,3,0,23ms
2025/06/28 09:30:46:009,3,0,24ms
2025/06/28 09:30:46:039,2,255,23ms
2025/06/28 09:30:46:147,3,0,23ms
2025/06/28 09:30:46:178,2,0,24ms
2025/06/28 09:30:47:500,2,255,24ms
2025/06/28 09:30:47:593,2,0,23ms
2025/06/28 09:31:26:606,2,255,24ms
2025/06/28 09:31:26:732,2,0,24ms
2025/06/28 09:31:27:492,3,90,24ms
2025/06/28 09:31:27:523,2,255,24ms
2025/06/28 09:31:27:593,3,0,23ms
2025/06/28 09:31:27:625,2,0,24ms
2025/06/28 09:31:28:164,6,255,23ms
2025/06/28 09:31:28:232,6,0,24ms
2025/06/28 09:31:28:650,6,255,24ms
2025/06/28 09:31:28:717,6,0,23ms
2025/06/28 09:31:33:911,2,255,23ms
2025/06/28 09:31:34:022,2,0,24ms
2025/06/28 09:31:34:507,3,255,24ms
2025/06/28 09:31:34:575,3,0,24ms
2025/06/28 09:31:34:605,2,255,24ms
2025/06/28 09:31:34:719,2,0,24ms
2025/06/28 09:31:36:001,1,255,23ms
2025/06/28 09:31:36:112,1,0,23ms
2025/06/28 09:31:36:143,4,255,23ms
2025/06/28 09:31:36:247,4,0,23ms
2025/06/28 09:31:36:399,4,255,23ms
2025/06/28 09:31:36:505,4,0,23ms
2025/06/28 09:31:37:793,5,255,23ms
2025/06/28 09:31:37:957,5,0,23ms
2025/06/28 09:31:37:988,4,255,23ms
2025/06/28 09:31:38:071,4,0,23ms
2025/06/28 09:31:38:377,5,255,23ms
2025/06/28 09:31:38:539,5,0,23ms
2025/06/28 09:31:38:572,4,255,25ms
2025/06/28 09:31:38:652,4,0,24ms
2025/06/28 09:31:48:259,3,255,24ms
2025/06/28 09:31:48:321,3,0,23ms
2025/06/28 09:31:48:352,3,0,23ms
2025/06/28 09:31:48:383,2,255,23ms
2025/06/28 09:31:48:493,3,0,24ms
2025/06/28 09:31:48:524,2,0,25ms
2025/06/28 09:32:18:827,2,255,23ms
2025/06/28 09:32:18:952,2,0,23ms
2025/06/28 09:32:19:670,3,90,23ms
2025/06/28 09:32:19:702,2,255,24ms
2025/06/28 09:32:19:771,3,0,23ms
2025/06/28 09:32:19:802,2,0,23ms
2025/06/28 09:32:20:380,6,255,24ms
2025/06/28 09:32:20:446,6,0,23ms
2025/06/28 09:32:20:918,6,255,23ms
2025/06/28 09:32:20:985,6,0,23ms
2025/06/28 09:32:26:209,2,255,24ms
2025/06/28 09:32:26:314,2,0,24ms
2025/06/28 09:32:26:808,3,255,24ms
2025/06/28 09:32:26:877,3,0,24ms
2025/06/28 09:32:26:907,2,255,23ms
2025/06/28 09:32:27:016,2,0,23ms
2025/06/28 09:32:28:302,1,255,23ms
2025/06/28 09:32:28:412,1,0,24ms
2025/06/28 09:32:28:443,4,255,23ms
2025/06/28 09:32:28:552,4,0,24ms
2025/06/28 09:32:28:701,4,255,24ms
2025/06/28 09:32:28:809,4,0,23ms
2025/06/28 09:32:30:123,5,255,24ms
2025/06/28 09:32:30:280,5,0,23ms
2025/06/28 09:32:30:312,4,255,23ms
2025/06/28 09:32:30:397,4,0,23ms
2025/06/28 09:32:30:705,5,255,25ms
2025/06/28 09:32:30:864,5,0,23ms
2025/06/28 09:32:30:896,4,255,24ms
2025/06/28 09:32:30:981,4,0,23ms
2025/06/28 09:32:41:045,3,255,24ms
2025/06/28 09:32:41:106,3,0,23ms
2025/06/28 09:32:41:137,3,0,23ms
2025/06/28 09:32:41:168,2,255,23ms
2025/06/28 09:32:41:277,3,0,24ms
2025/06/28 09:32:41:309,2,0,24ms
2025/06/28 09:32:42:628,2,255,23ms
2025/06/28 09:32:42:722,2,0,23ms
2025/06/28 09:33:31:394,2,255,23ms
2025/06/28 09:33:31:520,2,0,23ms
2025/06/28 09:33:32:232,3,90,23ms
2025/06/28 09:33:32:263,2,255,24ms
2025/06/28 09:33:32:328,3,0,23ms
2025/06/28 09:33:32:359,2,0,24ms
2025/06/28 09:33:32:945,6,255,24ms
2025/06/28 09:33:33:018,6,0,23ms
2025/06/28 09:33:33:331,6,255,23ms
2025/06/28 09:33:33:399,6,0,23ms
2025/06/28 09:33:38:502,2,255,24ms
2025/06/28 09:33:38:609,2,0,24ms
2025/06/28 09:33:39:094,3,255,23ms
2025/06/28 09:33:39:162,3,0,23ms
2025/06/28 09:33:39:194,2,255,24ms
2025/06/28 09:33:39:307,2,0,24ms
2025/06/28 09:33:40:597,1,255,23ms
2025/06/28 09:33:40:708,1,0,24ms
2025/06/28 09:33:40:739,4,255,24ms
2025/06/28 09:33:40:845,4,0,23ms
2025/06/28 09:33:40:995,4,255,24ms
2025/06/28 09:33:41:100,4,0,23ms
2025/06/28 09:33:42:384,5,255,24ms
2025/06/28 09:33:42:542,5,0,23ms
2025/06/28 09:33:42:573,4,255,23ms
2025/06/28 09:33:42:656,4,0,23ms
2025/06/28 09:33:42:979,5,255,23ms
2025/06/28 09:33:43:142,5,0,23ms
2025/06/28 09:33:43:173,4,255,23ms
2025/06/28 09:33:43:256,4,0,23ms
2025/06/28 09:33:52:923,3,255,24ms
2025/06/28 09:33:52:985,3,0,23ms
2025/06/28 09:33:53:016,3,0,23ms
2025/06/28 09:33:53:048,2,255,24ms
2025/06/28 09:33:53:156,3,0,24ms
2025/06/28 09:33:53:187,2,0,24ms
2025/06/28 09:35:58:643,2,255,23ms
2025/06/28 09:35:58:769,2,0,25ms
2025/06/28 09:35:59:485,3,90,23ms
2025/06/28 09:35:59:516,2,255,24ms
2025/06/28 09:35:59:584,3,0,23ms
2025/06/28 09:35:59:616,2,0,24ms
2025/06/28 09:36:00:191,6,255,23ms
2025/06/28 09:36:00:258,6,0,23ms
2025/06/28 09:36:00:672,6,255,23ms
2025/06/28 09:36:00:745,6,0,24ms
2025/06/28 09:36:06:595,2,255,23ms
2025/06/28 09:36:06:701,2,0,24ms
2025/06/28 09:36:07:184,3,255,23ms
2025/06/28 09:36:07:252,3,0,23ms
2025/06/28 09:36:07:283,2,255,23ms
2025/06/28 09:36:07:394,2,0,24ms
2025/06/28 09:36:08:682,1,255,23ms
2025/06/28 09:36:08:793,1,0,24ms
2025/06/28 09:36:08:826,4,255,25ms
2025/06/28 09:36:08:932,4,0,24ms
2025/06/28 09:36:09:078,4,255,23ms
2025/06/28 09:36:09:183,4,0,23ms
2025/06/28 09:36:10:486,5,255,24ms
2025/06/28 09:36:10:648,5,0,24ms
2025/06/28 09:36:10:678,4,255,23ms
2025/06/28 09:36:10:764,4,0,24ms
2025/06/28 09:36:11:017,5,255,23ms
2025/06/28 09:36:11:177,5,0,23ms
2025/06/28 09:36:11:207,4,255,23ms
2025/06/28 09:36:11:291,4,0,24ms
2025/06/28 09:36:21:302,3,255,24ms
2025/06/28 09:36:21:364,3,0,23ms
2025/06/28 09:36:21:395,3,0,23ms
2025/06/28 09:36:21:426,2,255,24ms
2025/06/28 09:36:21:536,3,0,23ms
2025/06/28 09:36:21:568,2,0,24ms
2025/06/28 09:36:22:897,2,255,23ms
2025/06/28 09:36:22:992,2,0,25ms
2025/06/28 09:37:03:087,2,255,24ms
2025/06/28 09:37:03:211,2,0,23ms
2025/06/28 09:37:03:966,3,90,23ms
2025/06/28 09:37:03:997,2,255,23ms
2025/06/28 09:37:04:063,3,0,23ms
2025/06/28 09:37:04:094,2,0,23ms
2025/06/28 09:37:04:658,6,255,23ms
2025/06/28 09:37:04:726,6,0,23ms
2025/06/28 09:37:05:078,6,255,23ms
2025/06/28 09:37:05:146,6,0,23ms
2025/06/28 09:37:10:252,2,255,24ms
2025/06/28 09:37:10:359,2,0,23ms
2025/06/28 09:37:10:842,3,255,23ms
2025/06/28 09:37:10:911,3,0,24ms
2025/06/28 09:37:10:942,2,255,23ms
2025/06/28 09:37:11:050,2,0,24ms
2025/06/28 09:37:12:338,1,255,24ms
2025/06/28 09:37:12:449,1,0,23ms
2025/06/28 09:37:12:480,4,255,23ms
2025/06/28 09:37:12:586,4,0,24ms
2025/06/28 09:37:12:740,4,255,23ms
2025/06/28 09:37:12:847,4,0,24ms
2025/06/28 09:37:14:150,5,255,24ms
2025/06/28 09:37:14:314,5,0,23ms
2025/06/28 09:37:14:344,4,255,23ms
2025/06/28 09:37:14:429,4,0,24ms
2025/06/28 09:37:14:707,5,255,23ms
2025/06/28 09:37:14:866,5,0,24ms
2025/06/28 09:37:14:896,4,255,23ms
2025/06/28 09:37:14:980,4,0,24ms
2025/06/28 09:37:24:741,3,255,24ms
2025/06/28 09:37:24:803,3,0,23ms
2025/06/28 09:37:24:834,3,0,23ms
2025/06/28 09:37:24:865,2,255,24ms
2025/06/28 09:37:24:976,3,0,23ms
2025/06/28 09:37:25:007,2,0,23ms
2025/06/28 09:38:32:717,2,255,26ms
2025/06/28 09:38:32:837,2,0,23ms
2025/06/28 09:38:33:502,3,90,23ms
2025/06/28 09:38:33:534,2,255,24ms
2025/06/28 09:38:33:603,3,0,23ms
2025/06/28 09:38:33:634,2,0,23ms
2025/06/28 09:38:34:205,6,255,23ms
2025/06/28 09:38:34:272,6,0,23ms
2025/06/28 09:38:34:614,6,255,23ms
2025/06/28 09:38:34:682,6,0,23ms
2025/06/28 09:38:39:820,2,255,23ms
2025/06/28 09:38:39:928,2,0,23ms
2025/06/28 09:38:40:423,3,255,23ms
2025/06/28 09:38:40:491,3,0,23ms
2025/06/28 09:38:40:522,2,255,23ms
2025/06/28 09:38:40:630,2,0,23ms
2025/06/28 09:38:41:913,1,255,24ms
2025/06/28 09:38:42:024,1,0,23ms
2025/06/28 09:38:42:055,4,255,23ms
2025/06/28 09:38:42:163,4,0,24ms
