时间,通道,亮度,设置时间
2025/06/26 16:09:35:212,6,0,23ms
2025/06/26 16:09:35:520,6,255,23ms
2025/06/26 16:09:35:589,6,0,24ms
2025/06/26 16:09:46:137,2,255,23ms
2025/06/26 16:09:46:244,2,0,23ms
2025/06/26 16:09:46:728,3,255,23ms
2025/06/26 16:09:46:797,3,0,23ms
2025/06/26 16:09:46:828,3,0,24ms
2025/06/26 16:09:46:859,2,255,24ms
2025/06/26 16:09:46:968,3,0,23ms
2025/06/26 16:09:46:999,2,0,23ms
2025/06/26 16:09:48:281,1,255,24ms
2025/06/26 16:09:48:391,1,0,23ms
2025/06/26 16:09:48:422,4,255,23ms
2025/06/26 16:09:48:530,4,0,23ms
2025/06/26 16:09:48:682,4,255,24ms
2025/06/26 16:09:48:786,4,0,23ms
2025/06/26 16:09:50:097,5,255,24ms
2025/06/26 16:09:50:261,5,0,23ms
2025/06/26 16:09:50:292,4,255,23ms
2025/06/26 16:09:50:376,4,0,23ms
2025/06/26 16:09:50:703,5,255,23ms
2025/06/26 16:09:50:866,5,0,24ms
2025/06/26 16:09:50:897,4,255,23ms
2025/06/26 16:09:50:977,4,0,23ms
2025/06/26 16:10:01:025,3,255,24ms
2025/06/26 16:10:01:086,3,0,23ms
2025/06/26 16:10:01:118,3,0,24ms
2025/06/26 16:10:01:148,2,255,24ms
2025/06/26 16:10:01:258,3,0,24ms
2025/06/26 16:10:01:289,2,0,23ms
2025/06/26 16:10:03:582,2,255,24ms
2025/06/26 16:10:03:712,2,0,24ms
2025/06/26 16:10:04:403,3,90,23ms
2025/06/26 16:10:04:434,2,255,24ms
2025/06/26 16:10:04:505,3,0,24ms
2025/06/26 16:10:04:535,2,0,23ms
2025/06/26 16:10:05:119,6,255,23ms
2025/06/26 16:10:05:191,6,0,24ms
2025/06/26 16:10:05:618,6,255,24ms
2025/06/26 16:10:05:690,6,0,24ms
2025/06/26 16:10:14:999,2,255,24ms
2025/06/26 16:10:15:107,2,0,23ms
2025/06/26 16:10:15:591,3,255,24ms
2025/06/26 16:10:15:658,3,0,23ms
2025/06/26 16:10:15:689,3,0,23ms
2025/06/26 16:10:15:720,2,255,23ms
2025/06/26 16:10:15:833,3,0,24ms
2025/06/26 16:10:15:863,2,0,23ms
2025/06/26 16:10:17:142,1,255,24ms
2025/06/26 16:10:17:251,1,0,24ms
2025/06/26 16:10:17:281,4,255,24ms
2025/06/26 16:10:17:389,4,0,24ms
2025/06/26 16:10:17:535,4,255,23ms
2025/06/26 16:10:17:639,4,0,23ms
2025/06/26 16:10:18:949,5,255,24ms
2025/06/26 16:10:19:115,5,0,24ms
2025/06/26 16:10:19:145,4,255,23ms
2025/06/26 16:10:19:229,4,0,23ms
2025/06/26 16:10:19:479,5,255,23ms
2025/06/26 16:10:19:644,5,0,24ms
2025/06/26 16:10:19:676,4,255,24ms
2025/06/26 16:10:19:758,4,0,23ms
2025/06/26 16:10:29:891,3,255,23ms
2025/06/26 16:10:29:954,3,0,23ms
2025/06/26 16:10:29:985,3,0,23ms
2025/06/26 16:10:30:017,2,255,24ms
2025/06/26 16:10:30:129,3,0,25ms
2025/06/26 16:10:30:159,2,0,24ms
2025/06/26 16:10:46:456,2,255,24ms
2025/06/26 16:10:46:549,2,0,23ms
2025/06/26 16:18:14:090,2,255,23ms
2025/06/26 16:18:14:216,2,0,24ms
2025/06/26 16:18:14:933,3,90,23ms
2025/06/26 16:18:14:964,2,255,24ms
2025/06/26 16:18:15:030,3,0,24ms
2025/06/26 16:18:15:061,2,0,23ms
2025/06/26 16:18:15:636,6,255,23ms
2025/06/26 16:18:15:707,6,0,23ms
2025/06/26 16:18:15:959,6,255,24ms
2025/06/26 16:18:16:031,6,0,24ms
2025/06/26 16:18:21:048,2,255,24ms
2025/06/26 16:18:21:156,2,0,23ms
2025/06/26 16:18:21:633,3,255,23ms
2025/06/26 16:18:21:702,3,0,24ms
2025/06/26 16:18:21:733,3,0,23ms
2025/06/26 16:18:21:764,2,255,23ms
2025/06/26 16:18:21:877,3,0,24ms
2025/06/26 16:18:21:909,2,0,25ms
2025/06/26 16:18:23:192,1,255,26ms
2025/06/26 16:18:23:299,1,0,23ms
2025/06/26 16:18:23:330,4,255,23ms
2025/06/26 16:18:23:440,4,0,24ms
2025/06/26 16:18:23:587,4,255,24ms
2025/06/26 16:18:23:691,4,0,24ms
2025/06/26 16:18:24:937,5,255,23ms
2025/06/26 16:18:25:100,5,0,24ms
2025/06/26 16:18:25:133,4,255,25ms
2025/06/26 16:18:25:215,4,0,24ms
2025/06/26 16:18:25:603,5,255,24ms
2025/06/26 16:18:25:765,5,0,24ms
2025/06/26 16:18:25:795,4,255,23ms
2025/06/26 16:18:25:880,4,0,24ms
2025/06/26 16:18:35:797,3,255,23ms
2025/06/26 16:18:35:863,3,0,24ms
2025/06/26 16:18:35:894,3,0,23ms
2025/06/26 16:18:35:924,2,255,23ms
2025/06/26 16:18:36:037,3,0,23ms
2025/06/26 16:18:36:068,2,0,24ms
2025/06/26 16:23:48:484,2,255,24ms
2025/06/26 16:23:48:609,2,0,24ms
2025/06/26 16:23:49:304,3,90,23ms
2025/06/26 16:23:49:336,2,255,24ms
2025/06/26 16:23:49:405,3,0,23ms
2025/06/26 16:23:49:437,2,0,24ms
2025/06/26 16:23:50:039,6,255,24ms
2025/06/26 16:23:50:112,6,0,24ms
2025/06/26 16:23:50:541,6,255,23ms
2025/06/26 16:23:50:609,6,0,23ms
2025/06/26 16:23:55:758,2,255,24ms
2025/06/26 16:23:55:864,2,0,23ms
2025/06/26 16:23:56:346,3,255,23ms
2025/06/26 16:23:56:414,3,0,23ms
2025/06/26 16:23:56:445,3,0,23ms
2025/06/26 16:23:56:476,2,255,24ms
2025/06/26 16:23:56:589,3,0,24ms
2025/06/26 16:23:56:620,2,0,24ms
2025/06/26 16:23:57:903,1,255,23ms
2025/06/26 16:23:58:016,1,0,24ms
2025/06/26 16:23:58:046,4,255,24ms
2025/06/26 16:23:58:153,4,0,23ms
2025/06/26 16:23:58:299,4,255,24ms
2025/06/26 16:23:58:403,4,0,23ms
2025/06/26 16:23:59:684,5,255,23ms
2025/06/26 16:23:59:846,5,0,23ms
2025/06/26 16:23:59:877,4,255,23ms
2025/06/26 16:23:59:962,4,0,24ms
2025/06/26 16:24:00:305,5,255,24ms
2025/06/26 16:24:00:468,5,0,24ms
2025/06/26 16:24:00:499,4,255,23ms
2025/06/26 16:24:00:584,4,0,25ms
2025/06/26 16:24:10:677,3,255,23ms
2025/06/26 16:24:10:740,3,0,23ms
2025/06/26 16:24:10:771,3,0,23ms
2025/06/26 16:24:10:802,2,255,23ms
2025/06/26 16:24:10:915,3,0,23ms
2025/06/26 16:24:10:946,2,0,24ms
2025/06/26 16:24:12:306,2,255,23ms
2025/06/26 16:24:12:399,2,0,24ms
2025/06/26 16:24:13:592,2,255,23ms
2025/06/26 16:24:13:717,2,0,23ms
2025/06/26 16:24:14:445,3,90,23ms
2025/06/26 16:24:14:477,2,255,24ms
2025/06/26 16:24:14:547,3,0,24ms
2025/06/26 16:24:14:578,2,0,23ms
2025/06/26 16:24:15:164,6,255,23ms
2025/06/26 16:24:15:237,6,0,23ms
2025/06/26 16:24:15:637,6,255,24ms
2025/06/26 16:24:15:709,6,0,24ms
2025/06/26 16:24:25:284,2,255,24ms
2025/06/26 16:24:25:391,2,0,23ms
2025/06/26 16:24:25:885,3,255,23ms
2025/06/26 16:24:25:953,3,0,24ms
2025/06/26 16:24:25:984,3,0,23ms
2025/06/26 16:24:26:015,2,255,24ms
2025/06/26 16:24:26:130,3,0,24ms
2025/06/26 16:24:26:160,2,0,23ms
2025/06/26 16:24:27:451,1,255,23ms
2025/06/26 16:24:27:561,1,0,24ms
2025/06/26 16:24:27:592,4,255,23ms
2025/06/26 16:24:27:699,4,0,23ms
2025/06/26 16:24:27:848,4,255,24ms
2025/06/26 16:24:27:959,4,0,23ms
2025/06/26 16:24:29:243,5,255,23ms
2025/06/26 16:24:29:403,5,0,23ms
2025/06/26 16:24:29:434,4,255,23ms
2025/06/26 16:24:29:519,4,0,24ms
2025/06/26 16:24:29:809,5,255,24ms
2025/06/26 16:24:29:968,5,0,24ms
2025/06/26 16:24:29:998,4,255,23ms
2025/06/26 16:24:30:083,4,0,23ms
2025/06/26 16:24:40:183,3,255,23ms
2025/06/26 16:24:40:244,3,0,23ms
2025/06/26 16:24:40:277,3,0,24ms
2025/06/26 16:24:40:309,2,255,23ms
2025/06/26 16:24:40:419,3,0,24ms
2025/06/26 16:24:40:449,2,0,23ms
2025/06/26 16:24:42:741,2,255,23ms
2025/06/26 16:24:42:865,2,0,23ms
2025/06/26 16:24:43:565,3,90,23ms
2025/06/26 16:24:43:597,2,255,23ms
2025/06/26 16:24:43:666,3,0,23ms
2025/06/26 16:24:43:697,2,0,23ms
2025/06/26 16:24:44:274,6,255,23ms
2025/06/26 16:24:44:348,6,0,22ms
2025/06/26 16:24:44:783,6,255,23ms
2025/06/26 16:24:44:850,6,0,24ms
2025/06/26 16:24:55:057,2,255,24ms
2025/06/26 16:24:55:164,2,0,23ms
2025/06/26 16:24:55:650,3,255,24ms
2025/06/26 16:24:55:717,3,0,23ms
2025/06/26 16:24:55:748,3,0,23ms
2025/06/26 16:24:55:779,2,255,23ms
2025/06/26 16:24:55:887,3,0,24ms
2025/06/26 16:24:55:918,2,0,23ms
2025/06/26 16:24:57:209,1,255,23ms
2025/06/26 16:24:57:320,1,0,24ms
2025/06/26 16:24:57:350,4,255,23ms
2025/06/26 16:24:57:457,4,0,23ms
2025/06/26 16:24:57:608,4,255,23ms
2025/06/26 16:24:57:713,4,0,24ms
2025/06/26 16:24:58:996,5,255,24ms
2025/06/26 16:24:59:155,5,0,24ms
2025/06/26 16:24:59:185,4,255,23ms
2025/06/26 16:24:59:267,4,0,23ms
2025/06/26 16:24:59:618,5,255,24ms
2025/06/26 16:24:59:779,5,0,24ms
2025/06/26 16:24:59:809,4,255,23ms
2025/06/26 16:24:59:893,4,0,24ms
2025/06/26 16:25:09:412,3,255,24ms
2025/06/26 16:25:09:474,3,0,24ms
2025/06/26 16:25:09:504,3,0,23ms
2025/06/26 16:25:09:536,2,255,23ms
2025/06/26 16:25:09:645,3,0,24ms
2025/06/26 16:25:09:676,2,0,23ms
2025/06/26 16:25:10:997,2,255,24ms
2025/06/26 16:25:11:088,2,0,24ms
2025/06/26 16:25:12:285,2,255,23ms
2025/06/26 16:25:12:410,2,0,24ms
2025/06/26 16:25:13:122,3,90,23ms
2025/06/26 16:25:13:152,2,255,23ms
2025/06/26 16:25:13:223,3,0,24ms
2025/06/26 16:25:13:253,2,0,24ms
2025/06/26 16:25:13:845,6,255,23ms
2025/06/26 16:25:13:918,6,0,24ms
2025/06/26 16:25:14:257,6,255,24ms
2025/06/26 16:25:14:330,6,0,23ms
2025/06/26 16:27:03:229,2,255,23ms
2025/06/26 16:27:03:337,2,0,24ms
2025/06/26 16:27:03:818,3,255,24ms
2025/06/26 16:27:03:885,3,0,23ms
2025/06/26 16:27:03:916,3,0,23ms
2025/06/26 16:27:03:947,2,255,24ms
2025/06/26 16:27:04:058,3,0,24ms
2025/06/26 16:27:04:088,2,0,24ms
2025/06/26 16:27:05:365,1,255,23ms
2025/06/26 16:27:05:475,1,0,23ms
2025/06/26 16:27:05:506,4,255,23ms
2025/06/26 16:27:05:615,4,0,24ms
2025/06/26 16:27:05:763,4,255,23ms
2025/06/26 16:27:05:868,4,0,23ms
2025/06/26 16:27:07:145,5,255,22ms
2025/06/26 16:27:07:305,5,0,24ms
2025/06/26 16:27:07:336,4,255,23ms
2025/06/26 16:27:07:421,4,0,24ms
2025/06/26 16:27:07:744,5,255,24ms
2025/06/26 16:27:07:904,5,0,24ms
2025/06/26 16:27:07:934,4,255,23ms
2025/06/26 16:27:08:017,4,0,24ms
2025/06/26 16:27:17:720,3,255,23ms
2025/06/26 16:27:17:783,3,0,24ms
2025/06/26 16:27:17:815,3,0,24ms
2025/06/26 16:27:17:847,2,255,23ms
2025/06/26 16:27:17:958,3,0,23ms
2025/06/26 16:27:17:989,2,0,23ms
2025/06/26 16:27:34:426,2,255,24ms
2025/06/26 16:27:34:552,2,0,23ms
2025/06/26 16:27:35:245,3,90,23ms
2025/06/26 16:27:35:277,2,255,24ms
2025/06/26 16:27:35:348,3,0,24ms
2025/06/26 16:27:35:377,2,0,24ms
2025/06/26 16:27:35:964,6,255,23ms
2025/06/26 16:27:36:036,6,0,23ms
2025/06/26 16:27:36:394,6,255,24ms
2025/06/26 16:27:36:467,6,0,24ms
2025/06/26 16:27:52:686,2,255,23ms
2025/06/26 16:27:52:797,2,0,23ms
2025/06/26 16:27:53:280,3,255,23ms
2025/06/26 16:27:53:348,3,0,23ms
2025/06/26 16:27:53:379,3,0,23ms
2025/06/26 16:27:53:409,2,255,23ms
2025/06/26 16:27:53:521,3,0,23ms
2025/06/26 16:27:53:553,2,0,24ms
2025/06/26 16:27:54:840,1,255,23ms
2025/06/26 16:27:54:950,1,0,24ms
2025/06/26 16:27:54:981,4,255,24ms
2025/06/26 16:27:55:087,4,0,23ms
2025/06/26 16:27:55:236,4,255,23ms
2025/06/26 16:27:55:341,4,0,24ms
2025/06/26 16:27:56:631,5,255,24ms
2025/06/26 16:27:56:795,5,0,23ms
2025/06/26 16:27:56:826,4,255,23ms
2025/06/26 16:27:56:910,4,0,23ms
2025/06/26 16:27:57:234,5,255,23ms
2025/06/26 16:27:57:395,5,0,23ms
2025/06/26 16:27:57:426,4,255,23ms
2025/06/26 16:27:57:509,4,0,24ms
2025/06/26 16:28:07:483,3,255,23ms
2025/06/26 16:28:07:546,3,0,24ms
2025/06/26 16:28:07:577,3,0,24ms
2025/06/26 16:28:07:609,2,255,24ms
2025/06/26 16:28:07:716,3,0,23ms
2025/06/26 16:28:07:748,2,0,24ms
2025/06/26 16:28:09:058,2,255,23ms
2025/06/26 16:28:09:152,2,0,24ms
2025/06/26 16:29:58:108,2,255,24ms
2025/06/26 16:29:58:235,2,0,24ms
2025/06/26 16:29:58:900,3,90,23ms
2025/06/26 16:29:58:932,2,255,24ms
2025/06/26 16:29:59:001,3,0,24ms
2025/06/26 16:29:59:032,2,0,23ms
2025/06/26 16:29:59:624,6,255,25ms
2025/06/26 16:29:59:695,6,0,23ms
2025/06/26 16:30:00:066,6,255,23ms
2025/06/26 16:30:00:133,6,0,23ms
2025/06/26 16:30:05:227,2,255,23ms
2025/06/26 16:30:05:334,2,0,23ms
2025/06/26 16:30:05:820,3,255,24ms
2025/06/26 16:30:05:887,3,0,23ms
2025/06/26 16:30:05:918,3,0,23ms
2025/06/26 16:30:05:949,2,255,23ms
2025/06/26 16:30:06:062,3,0,25ms
2025/06/26 16:30:06:091,2,0,23ms
2025/06/26 16:30:07:373,1,255,24ms
2025/06/26 16:30:07:482,1,0,22ms
2025/06/26 16:30:07:513,4,255,23ms
2025/06/26 16:30:07:620,4,0,24ms
2025/06/26 16:30:07:768,4,255,24ms
2025/06/26 16:30:07:872,4,0,23ms
2025/06/26 16:30:09:160,5,255,24ms
2025/06/26 16:30:09:324,5,0,24ms
2025/06/26 16:30:09:355,4,255,24ms
2025/06/26 16:30:09:439,4,0,23ms
2025/06/26 16:30:09:671,5,255,23ms
2025/06/26 16:30:09:836,5,0,24ms
2025/06/26 16:30:09:867,4,255,23ms
2025/06/26 16:30:09:952,4,0,24ms
2025/06/26 16:30:19:892,3,255,24ms
2025/06/26 16:30:19:958,3,0,23ms
2025/06/26 16:30:19:989,3,0,23ms
2025/06/26 16:30:20:020,2,255,23ms
2025/06/26 16:30:20:128,3,0,23ms
2025/06/26 16:30:20:159,2,0,23ms
2025/06/26 16:30:45:537,2,255,24ms
2025/06/26 16:30:45:660,2,0,23ms
2025/06/26 16:30:46:353,3,90,22ms
2025/06/26 16:30:46:385,2,255,24ms
2025/06/26 16:30:46:455,3,0,24ms
2025/06/26 16:30:46:486,2,0,23ms
2025/06/26 16:30:47:049,6,255,24ms
2025/06/26 16:30:47:121,6,0,24ms
2025/06/26 16:30:47:428,6,255,23ms
2025/06/26 16:30:47:500,6,0,23ms
2025/06/26 16:30:52:563,2,255,23ms
2025/06/26 16:30:52:672,2,0,23ms
2025/06/26 16:30:53:159,3,255,23ms
2025/06/26 16:30:53:228,3,0,24ms
2025/06/26 16:30:53:259,3,0,23ms
2025/06/26 16:30:53:290,2,255,23ms
2025/06/26 16:30:53:399,3,0,24ms
2025/06/26 16:30:53:430,2,0,24ms
2025/06/26 16:30:54:714,1,255,23ms
2025/06/26 16:30:54:826,1,0,24ms
2025/06/26 16:30:54:856,4,255,23ms
2025/06/26 16:30:54:964,4,0,24ms
2025/06/26 16:30:55:111,4,255,24ms
2025/06/26 16:30:55:215,4,0,23ms
2025/06/26 16:30:56:511,5,255,24ms
2025/06/26 16:30:56:676,5,0,24ms
2025/06/26 16:30:56:706,4,255,24ms
2025/06/26 16:30:56:788,4,0,24ms
2025/06/26 16:30:57:026,5,255,23ms
2025/06/26 16:30:57:191,5,0,24ms
2025/06/26 16:30:57:221,4,255,23ms
2025/06/26 16:30:57:305,4,0,23ms
2025/06/26 16:31:07:441,3,255,23ms
2025/06/26 16:31:07:504,3,0,24ms
2025/06/26 16:31:07:535,3,0,23ms
2025/06/26 16:31:07:566,2,255,24ms
2025/06/26 16:31:07:673,3,0,23ms
2025/06/26 16:31:07:704,2,0,23ms
2025/06/26 16:31:09:023,2,255,24ms
2025/06/26 16:31:09:118,2,0,24ms
2025/06/26 16:31:21:733,2,255,23ms
2025/06/26 16:31:21:865,2,0,24ms
2025/06/26 16:31:22:560,3,90,24ms
2025/06/26 16:31:22:590,2,255,23ms
2025/06/26 16:31:22:661,3,0,23ms
2025/06/26 16:31:22:692,2,0,23ms
2025/06/26 16:31:23:247,6,255,24ms
2025/06/26 16:31:23:318,6,0,24ms
2025/06/26 16:31:23:702,6,255,25ms
2025/06/26 16:31:23:769,6,0,23ms
2025/06/26 16:31:28:916,2,255,23ms
2025/06/26 16:31:29:023,2,0,23ms
2025/06/26 16:31:29:510,3,255,23ms
2025/06/26 16:31:29:575,3,0,24ms
2025/06/26 16:31:29:606,3,0,23ms
2025/06/26 16:31:29:638,2,255,24ms
2025/06/26 16:31:29:750,3,0,24ms
2025/06/26 16:31:29:780,2,0,24ms
2025/06/26 16:31:31:074,1,255,24ms
2025/06/26 16:31:31:184,1,0,25ms
2025/06/26 16:31:31:214,4,255,23ms
2025/06/26 16:31:31:322,4,0,23ms
2025/06/26 16:31:31:472,4,255,24ms
2025/06/26 16:31:31:577,4,0,24ms
2025/06/26 16:31:32:854,5,255,24ms
2025/06/26 16:31:33:017,5,0,23ms
2025/06/26 16:31:33:049,4,255,24ms
2025/06/26 16:31:33:133,4,0,23ms
2025/06/26 16:31:33:481,5,255,24ms
2025/06/26 16:31:33:641,5,0,23ms
2025/06/26 16:31:33:672,4,255,23ms
2025/06/26 16:31:33:755,4,0,24ms
2025/06/26 16:31:43:255,3,255,23ms
2025/06/26 16:31:43:317,3,0,23ms
2025/06/26 16:31:43:348,3,0,23ms
2025/06/26 16:31:43:379,2,255,24ms
2025/06/26 16:31:43:494,3,0,24ms
2025/06/26 16:31:43:524,2,0,24ms
2025/06/26 16:31:50:868,2,255,23ms
2025/06/26 16:31:50:993,2,0,23ms
2025/06/26 16:31:51:749,3,90,24ms
2025/06/26 16:31:51:780,2,255,23ms
2025/06/26 16:31:51:851,3,0,23ms
2025/06/26 16:31:51:881,2,0,23ms
2025/06/26 16:31:52:464,6,255,23ms
2025/06/26 16:31:52:532,6,0,23ms
2025/06/26 16:31:52:963,6,255,24ms
2025/06/26 16:31:53:036,6,0,23ms
2025/06/26 16:33:38:977,2,255,24ms
2025/06/26 16:33:39:085,2,0,24ms
2025/06/26 16:33:39:574,3,255,24ms
2025/06/26 16:33:39:640,3,0,24ms
2025/06/26 16:33:39:671,3,0,24ms
2025/06/26 16:33:39:702,2,255,24ms
2025/06/26 16:33:39:816,3,0,23ms
2025/06/26 16:33:39:848,2,0,25ms
2025/06/26 16:33:41:127,1,255,24ms
2025/06/26 16:33:41:236,1,0,23ms
2025/06/26 16:33:41:267,4,255,24ms
2025/06/26 16:33:41:374,4,0,24ms
2025/06/26 16:33:41:521,4,255,24ms
2025/06/26 16:33:41:625,4,0,24ms
2025/06/26 16:33:42:941,5,255,24ms
2025/06/26 16:33:43:107,5,0,24ms
2025/06/26 16:33:43:137,4,255,23ms
2025/06/26 16:33:43:221,4,0,23ms
2025/06/26 16:33:43:543,5,255,25ms
2025/06/26 16:33:43:707,5,0,24ms
2025/06/26 16:33:43:736,4,255,22ms
2025/06/26 16:33:43:819,4,0,24ms
2025/06/26 16:33:53:901,3,255,23ms
2025/06/26 16:33:53:963,3,0,24ms
2025/06/26 16:33:53:994,3,0,24ms
2025/06/26 16:33:54:025,2,255,23ms
2025/06/26 16:33:54:136,3,0,24ms
2025/06/26 16:33:54:167,2,0,23ms
2025/06/26 16:33:55:489,2,255,23ms
2025/06/26 16:33:55:583,2,0,23ms
2025/06/26 16:33:56:781,2,255,23ms
2025/06/26 16:33:56:910,2,0,24ms
2025/06/26 16:33:57:613,3,90,23ms
2025/06/26 16:33:57:644,2,255,23ms
2025/06/26 16:33:57:713,3,0,23ms
2025/06/26 16:33:57:744,2,0,24ms
2025/06/26 16:33:58:323,6,255,23ms
2025/06/26 16:33:58:395,6,0,23ms
2025/06/26 16:33:58:811,6,255,23ms
2025/06/26 16:33:58:883,6,0,23ms
2025/06/26 16:34:08:436,2,255,24ms
2025/06/26 16:34:08:545,2,0,24ms
2025/06/26 16:34:09:031,3,255,23ms
2025/06/26 16:34:09:098,3,0,23ms
2025/06/26 16:34:09:129,3,0,23ms
2025/06/26 16:34:09:160,2,255,23ms
2025/06/26 16:34:09:268,3,0,23ms
2025/06/26 16:34:09:299,2,0,23ms
2025/06/26 16:34:10:584,1,255,24ms
2025/06/26 16:34:10:695,1,0,23ms
2025/06/26 16:34:10:726,4,255,23ms
2025/06/26 16:34:10:835,4,0,23ms
2025/06/26 16:34:10:981,4,255,24ms
2025/06/26 16:34:11:086,4,0,23ms
2025/06/26 16:34:12:391,5,255,24ms
2025/06/26 16:34:12:553,5,0,24ms
2025/06/26 16:34:12:583,4,255,23ms
2025/06/26 16:34:12:669,4,0,24ms
2025/06/26 16:34:13:007,5,255,24ms
2025/06/26 16:34:13:172,5,0,23ms
2025/06/26 16:34:13:203,4,255,24ms
2025/06/26 16:34:13:285,4,0,23ms
2025/06/26 16:34:23:419,3,255,24ms
2025/06/26 16:34:23:480,3,0,22ms
2025/06/26 16:34:23:512,3,0,24ms
2025/06/26 16:34:23:544,2,255,24ms
2025/06/26 16:34:23:657,3,0,24ms
2025/06/26 16:34:23:687,2,0,24ms
2025/06/26 17:54:25:105,2,255,24ms
2025/06/26 17:54:25:234,2,0,23ms
2025/06/26 17:54:25:944,3,90,24ms
2025/06/26 17:54:25:975,2,255,23ms
2025/06/26 17:54:26:046,3,0,24ms
2025/06/26 17:54:26:076,2,0,24ms
2025/06/26 17:54:26:656,6,255,24ms
2025/06/26 17:54:26:727,6,0,24ms
2025/06/26 17:54:27:150,6,255,24ms
2025/06/26 17:54:27:224,6,0,23ms
2025/06/26 17:54:32:445,2,255,24ms
2025/06/26 17:54:32:555,2,0,24ms
2025/06/26 17:54:33:041,3,255,23ms
2025/06/26 17:54:33:109,3,0,24ms
2025/06/26 17:54:33:139,3,0,23ms
2025/06/26 17:54:33:171,2,255,24ms
2025/06/26 17:54:33:284,3,0,24ms
2025/06/26 17:54:33:314,2,0,24ms
2025/06/26 17:54:34:640,1,255,23ms
2025/06/26 17:54:34:750,1,0,24ms
2025/06/26 17:54:34:781,4,255,23ms
2025/06/26 17:54:34:888,4,0,24ms
2025/06/26 17:54:35:037,4,255,23ms
2025/06/26 17:54:35:142,4,0,24ms
2025/06/26 17:54:36:436,5,255,24ms
2025/06/26 17:54:36:595,5,0,23ms
2025/06/26 17:54:36:626,4,255,23ms
2025/06/26 17:54:36:709,4,0,24ms
2025/06/26 17:54:37:043,5,255,23ms
2025/06/26 17:54:37:206,5,0,24ms
2025/06/26 17:54:37:236,4,255,23ms
2025/06/26 17:54:37:319,4,0,23ms
2025/06/26 17:54:47:268,3,255,24ms
2025/06/26 17:54:47:335,3,0,24ms
2025/06/26 17:54:47:366,3,0,24ms
2025/06/26 17:54:47:398,2,255,24ms
2025/06/26 17:54:47:507,3,0,24ms
2025/06/26 17:54:47:536,2,0,24ms
2025/06/26 17:54:49:108,2,255,24ms
2025/06/26 17:54:49:202,2,0,24ms
2025/06/26 17:54:53:612,2,255,23ms
2025/06/26 17:54:53:739,2,0,24ms
2025/06/26 17:54:54:445,3,90,24ms
2025/06/26 17:54:54:475,2,255,24ms
2025/06/26 17:54:54:545,3,0,23ms
2025/06/26 17:54:54:576,2,0,23ms
2025/06/26 17:54:55:164,6,255,24ms
2025/06/26 17:54:55:235,6,0,24ms
2025/06/26 17:54:55:639,6,255,23ms
2025/06/26 17:54:55:708,6,0,24ms
2025/06/26 17:55:02:117,2,255,24ms
2025/06/26 17:55:02:227,2,0,24ms
2025/06/26 17:55:02:720,3,255,23ms
2025/06/26 17:55:02:787,3,0,24ms
2025/06/26 17:55:02:818,3,0,23ms
2025/06/26 17:55:02:850,2,255,24ms
2025/06/26 17:55:02:963,3,0,24ms
2025/06/26 17:55:02:994,2,0,23ms
2025/06/26 17:55:04:781,1,255,24ms
2025/06/26 17:55:04:891,1,0,23ms
2025/06/26 17:55:04:922,4,255,23ms
2025/06/26 17:55:05:029,4,0,23ms
2025/06/26 17:55:05:175,4,255,23ms
2025/06/26 17:55:05:279,4,0,23ms
2025/06/26 17:55:06:577,5,255,24ms
2025/06/26 17:55:06:741,5,0,24ms
2025/06/26 17:55:06:771,4,255,23ms
2025/06/26 17:55:06:855,4,0,23ms
2025/06/26 17:55:07:135,5,255,23ms
2025/06/26 17:55:07:295,5,0,23ms
2025/06/26 17:55:07:326,4,255,24ms
2025/06/26 17:55:07:412,4,0,25ms
2025/06/26 17:55:17:433,3,255,24ms
2025/06/26 17:55:17:494,3,0,23ms
2025/06/26 17:55:17:525,3,0,23ms
2025/06/26 17:55:17:557,2,255,25ms
2025/06/26 17:55:17:668,3,0,23ms
2025/06/26 17:55:17:699,2,0,24ms
2025/06/26 17:55:19:993,2,255,24ms
2025/06/26 17:55:20:115,2,0,24ms
2025/06/26 17:55:20:857,3,90,23ms
2025/06/26 17:55:20:889,2,255,24ms
2025/06/26 17:55:20:959,3,0,24ms
2025/06/26 17:55:20:989,2,0,24ms
2025/06/26 17:55:21:565,6,255,24ms
2025/06/26 17:55:21:630,6,0,23ms
2025/06/26 17:55:22:036,6,255,23ms
2025/06/26 17:55:22:104,6,0,24ms
2025/06/26 17:55:32:964,2,255,24ms
2025/06/26 17:55:33:078,2,0,23ms
2025/06/26 17:55:33:564,3,255,23ms
2025/06/26 17:55:33:633,3,0,24ms
2025/06/26 17:55:33:663,3,0,23ms
2025/06/26 17:55:33:694,2,255,23ms
2025/06/26 17:55:33:807,3,0,24ms
2025/06/26 17:55:33:838,2,0,24ms
2025/06/26 17:55:35:332,1,255,23ms
2025/06/26 17:55:35:445,1,0,25ms
2025/06/26 17:55:35:475,4,255,23ms
2025/06/26 17:55:35:586,4,0,24ms
2025/06/26 17:55:35:735,4,255,23ms
2025/06/26 17:55:35:849,4,0,24ms
2025/06/26 17:55:37:124,5,255,24ms
2025/06/26 17:55:37:289,5,0,24ms
2025/06/26 17:55:37:319,4,255,24ms
2025/06/26 17:55:37:403,4,0,24ms
2025/06/26 17:55:37:777,5,255,24ms
2025/06/26 17:55:37:936,5,0,23ms
2025/06/26 17:55:37:967,4,255,23ms
