时间,通道,亮度,设置时间
2025/06/25 18:40:07:343,6,0,23ms
2025/06/25 18:40:07:721,6,255,23ms
2025/06/25 18:40:07:789,6,0,23ms
2025/06/25 18:40:12:989,2,255,24ms
2025/06/25 18:40:13:163,2,0,23ms
2025/06/25 18:40:13:645,3,255,23ms
2025/06/25 18:40:13:731,3,0,23ms
2025/06/25 18:40:13:762,3,255,24ms
2025/06/25 18:40:13:793,2,60,23ms
2025/06/25 18:40:13:870,3,0,23ms
2025/06/25 18:40:13:901,2,0,23ms
2025/06/25 18:40:15:173,1,255,23ms
2025/06/25 18:40:15:284,1,0,24ms
2025/06/25 18:40:15:314,4,255,23ms
2025/06/25 18:40:15:423,4,0,23ms
2025/06/25 18:40:15:572,4,255,23ms
2025/06/25 18:40:15:681,4,0,23ms
2025/06/25 18:40:16:970,5,255,24ms
2025/06/25 18:40:17:133,5,0,24ms
2025/06/25 18:40:17:163,4,255,23ms
2025/06/25 18:40:17:245,4,0,23ms
2025/06/25 18:40:17:569,5,255,24ms
2025/06/25 18:40:17:727,5,0,23ms
2025/06/25 18:40:17:758,4,255,23ms
2025/06/25 18:40:17:842,4,0,24ms
2025/06/25 18:40:27:625,3,255,24ms
2025/06/25 18:40:27:695,3,0,24ms
2025/06/25 18:40:27:726,3,255,23ms
2025/06/25 18:40:27:757,2,60,24ms
2025/06/25 18:40:27:833,3,0,24ms
2025/06/25 18:40:27:865,2,0,24ms
2025/06/25 18:42:07:762,2,255,24ms
2025/06/25 18:42:07:886,2,0,23ms
2025/06/25 18:42:08:556,3,90,23ms
2025/06/25 18:42:08:587,2,255,24ms
2025/06/25 18:42:08:660,3,0,24ms
2025/06/25 18:42:08:691,2,0,24ms
2025/06/25 18:42:09:281,6,255,24ms
2025/06/25 18:42:09:352,6,0,24ms
2025/06/25 18:42:09:748,6,255,23ms
2025/06/25 18:42:09:820,6,0,23ms
2025/06/25 18:42:15:023,2,255,23ms
2025/06/25 18:42:15:198,2,0,24ms
2025/06/25 18:42:15:681,3,255,24ms
2025/06/25 18:42:15:772,3,0,24ms
2025/06/25 18:42:15:803,3,255,24ms
2025/06/25 18:42:15:835,2,60,24ms
2025/06/25 18:42:15:908,3,0,23ms
2025/06/25 18:42:15:940,2,0,24ms
2025/06/25 18:42:17:211,1,255,23ms
2025/06/25 18:42:17:322,1,0,24ms
2025/06/25 18:42:17:353,4,255,24ms
2025/06/25 18:42:17:460,4,0,23ms
2025/06/25 18:42:17:608,4,255,23ms
2025/06/25 18:42:17:713,4,0,23ms
2025/06/25 18:42:18:997,5,255,24ms
2025/06/25 18:42:19:159,5,0,23ms
2025/06/25 18:42:19:190,4,255,23ms
2025/06/25 18:42:19:273,4,0,24ms
2025/06/25 18:42:19:533,5,255,23ms
2025/06/25 18:42:19:695,5,0,25ms
2025/06/25 18:42:19:725,4,255,24ms
2025/06/25 18:42:19:809,4,0,24ms
2025/06/25 18:42:29:599,3,255,24ms
2025/06/25 18:42:29:666,3,0,23ms
2025/06/25 18:42:29:697,3,255,24ms
2025/06/25 18:42:29:728,2,60,24ms
2025/06/25 18:42:29:806,3,0,25ms
2025/06/25 18:42:29:837,2,0,24ms
2025/06/25 18:42:31:167,2,255,23ms
2025/06/25 18:42:31:263,2,0,23ms
2025/06/25 18:43:55:478,2,255,24ms
2025/06/25 18:43:55:605,2,0,24ms
2025/06/25 18:43:56:318,3,90,22ms
2025/06/25 18:43:56:350,2,255,23ms
2025/06/25 18:43:56:422,3,0,24ms
2025/06/25 18:43:56:452,2,0,23ms
2025/06/25 18:43:57:020,6,255,24ms
2025/06/25 18:43:57:086,6,0,24ms
2025/06/25 18:43:57:517,6,255,24ms
2025/06/25 18:43:57:587,6,0,24ms
2025/06/25 18:44:02:816,2,255,23ms
2025/06/25 18:44:02:992,2,0,24ms
2025/06/25 18:44:03:476,3,255,23ms
2025/06/25 18:44:03:562,3,0,23ms
2025/06/25 18:44:03:593,3,255,23ms
2025/06/25 18:44:03:624,2,60,23ms
2025/06/25 18:44:03:701,3,0,23ms
2025/06/25 18:44:03:731,2,0,23ms
2025/06/25 18:44:05:003,1,255,23ms
2025/06/25 18:44:05:115,1,0,24ms
2025/06/25 18:44:05:145,4,255,23ms
2025/06/25 18:44:05:254,4,0,24ms
2025/06/25 18:44:05:399,4,255,24ms
2025/06/25 18:44:05:504,4,0,23ms
2025/06/25 18:44:06:819,5,255,24ms
2025/06/25 18:44:06:977,5,0,23ms
2025/06/25 18:44:07:009,4,255,24ms
2025/06/25 18:44:07:094,4,0,24ms
2025/06/25 18:44:07:384,5,255,23ms
2025/06/25 18:44:07:548,5,0,24ms
2025/06/25 18:44:07:578,4,255,23ms
2025/06/25 18:44:07:663,4,0,24ms
2025/06/25 18:44:17:130,3,255,23ms
2025/06/25 18:44:17:199,3,0,24ms
2025/06/25 18:44:17:230,3,255,23ms
2025/06/25 18:44:17:262,2,60,24ms
2025/06/25 18:44:17:337,3,0,24ms
2025/06/25 18:44:17:367,2,0,24ms
2025/06/25 18:46:29:360,2,255,24ms
2025/06/25 18:46:29:483,2,0,23ms
2025/06/25 18:46:30:226,3,90,23ms
2025/06/25 18:46:30:257,2,255,23ms
2025/06/25 18:46:30:330,3,0,23ms
2025/06/25 18:46:30:360,2,0,23ms
2025/06/25 18:46:30:944,6,255,24ms
2025/06/25 18:46:31:011,6,0,23ms
2025/06/25 18:46:31:405,6,255,24ms
2025/06/25 18:46:31:471,6,0,23ms
2025/06/25 18:46:36:656,2,255,23ms
2025/06/25 18:46:36:831,2,0,24ms
2025/06/25 18:46:37:321,3,255,23ms
2025/06/25 18:46:37:406,3,0,24ms
2025/06/25 18:46:37:437,3,255,23ms
2025/06/25 18:46:37:468,2,60,24ms
2025/06/25 18:46:37:544,3,0,23ms
2025/06/25 18:46:37:576,2,0,24ms
2025/06/25 18:46:38:847,1,255,24ms
2025/06/25 18:46:38:956,1,0,24ms
2025/06/25 18:46:38:987,4,255,23ms
2025/06/25 18:46:39:094,4,0,25ms
2025/06/25 18:46:39:240,4,255,23ms
2025/06/25 18:46:39:345,4,0,24ms
2025/06/25 18:46:40:635,5,255,24ms
2025/06/25 18:46:40:796,5,0,24ms
2025/06/25 18:46:40:827,4,255,23ms
2025/06/25 18:46:40:910,4,0,24ms
2025/06/25 18:46:41:216,5,255,23ms
2025/06/25 18:46:41:375,5,0,24ms
2025/06/25 18:46:41:406,4,255,23ms
2025/06/25 18:46:41:490,4,0,24ms
2025/06/25 18:46:51:462,3,255,24ms
2025/06/25 18:46:51:533,3,0,24ms
2025/06/25 18:46:51:564,3,255,24ms
2025/06/25 18:46:51:596,2,60,23ms
2025/06/25 18:46:51:674,3,0,24ms
2025/06/25 18:46:51:705,2,0,24ms
2025/06/25 18:46:53:040,2,255,23ms
2025/06/25 18:46:53:137,2,0,23ms
2025/06/25 18:47:42:976,2,255,24ms
2025/06/25 18:47:43:109,2,0,24ms
2025/06/25 18:47:43:815,3,90,24ms
2025/06/25 18:47:43:845,2,255,24ms
2025/06/25 18:47:43:911,3,0,23ms
2025/06/25 18:47:43:941,2,0,23ms
2025/06/25 18:47:44:526,6,255,23ms
2025/06/25 18:47:44:592,6,0,23ms
2025/06/25 18:47:44:966,6,255,23ms
2025/06/25 18:47:45:034,6,0,23ms
2025/06/25 18:47:50:208,2,255,23ms
2025/06/25 18:47:50:383,2,0,24ms
2025/06/25 18:47:50:867,3,255,23ms
2025/06/25 18:47:50:955,3,0,24ms
2025/06/25 18:47:50:985,3,255,23ms
2025/06/25 18:47:51:016,2,60,23ms
2025/06/25 18:47:51:093,3,0,24ms
2025/06/25 18:47:51:123,2,0,23ms
2025/06/25 18:47:52:394,1,255,24ms
2025/06/25 18:47:52:503,1,0,24ms
2025/06/25 18:47:52:533,4,255,23ms
2025/06/25 18:47:52:640,4,0,24ms
2025/06/25 18:47:52:789,4,255,24ms
2025/06/25 18:47:52:894,4,0,24ms
2025/06/25 18:47:54:199,5,255,23ms
2025/06/25 18:47:54:358,5,0,23ms
2025/06/25 18:47:54:389,4,255,24ms
2025/06/25 18:47:54:474,4,0,24ms
2025/06/25 18:47:54:767,5,255,24ms
2025/06/25 18:47:54:931,5,0,25ms
2025/06/25 18:47:54:961,4,255,23ms
2025/06/25 18:47:55:044,4,0,23ms
2025/06/25 18:48:04:997,3,255,23ms
2025/06/25 18:48:05:069,3,0,24ms
2025/06/25 18:48:05:099,3,255,23ms
2025/06/25 18:48:05:130,2,60,24ms
2025/06/25 18:48:05:205,3,0,24ms
2025/06/25 18:48:05:236,2,0,23ms
2025/06/25 18:49:22:639,2,255,27ms
2025/06/25 18:49:22:758,2,0,24ms
2025/06/25 18:49:23:491,3,90,23ms
2025/06/25 18:49:23:522,2,255,24ms
2025/06/25 18:49:23:594,3,0,23ms
2025/06/25 18:49:23:625,2,0,24ms
2025/06/25 18:49:24:211,6,255,24ms
2025/06/25 18:49:24:284,6,0,24ms
2025/06/25 18:49:24:686,6,255,23ms
2025/06/25 18:49:24:752,6,0,24ms
2025/06/25 18:49:29:973,2,255,23ms
2025/06/25 18:49:30:147,2,0,24ms
2025/06/25 18:49:30:631,3,255,25ms
2025/06/25 18:49:30:715,3,0,22ms
2025/06/25 18:49:30:747,3,255,23ms
2025/06/25 18:49:30:778,2,60,23ms
2025/06/25 18:49:30:855,3,0,23ms
2025/06/25 18:49:30:886,2,0,24ms
2025/06/25 18:49:32:163,1,255,24ms
2025/06/25 18:49:32:274,1,0,24ms
2025/06/25 18:49:32:304,4,255,23ms
2025/06/25 18:49:32:414,4,0,25ms
2025/06/25 18:49:32:562,4,255,24ms
2025/06/25 18:49:32:666,4,0,24ms
2025/06/25 18:49:33:942,5,255,23ms
2025/06/25 18:49:34:108,5,0,25ms
2025/06/25 18:49:34:137,4,255,23ms
2025/06/25 18:49:34:220,4,0,23ms
2025/06/25 18:49:34:438,5,255,24ms
2025/06/25 18:49:34:598,5,0,23ms
2025/06/25 18:49:34:628,4,255,23ms
2025/06/25 18:49:34:712,4,0,23ms
2025/06/25 18:49:44:131,3,255,23ms
2025/06/25 18:49:44:202,3,0,24ms
2025/06/25 18:49:44:232,3,255,24ms
2025/06/25 18:49:44:263,2,60,24ms
2025/06/25 18:49:44:341,3,0,24ms
2025/06/25 18:49:44:372,2,0,24ms
2025/06/25 18:49:45:706,2,255,23ms
2025/06/25 18:49:45:802,2,0,25ms
2025/06/25 18:51:32:001,2,255,23ms
2025/06/25 18:51:32:127,2,0,23ms
2025/06/25 18:51:32:834,3,90,23ms
2025/06/25 18:51:32:865,2,255,23ms
2025/06/25 18:51:32:931,3,0,24ms
2025/06/25 18:51:32:962,2,0,24ms
2025/06/25 18:51:33:500,6,255,23ms
2025/06/25 18:51:33:573,6,0,24ms
2025/06/25 18:51:33:965,6,255,24ms
2025/06/25 18:51:34:044,6,0,23ms
2025/06/25 18:51:39:262,2,255,24ms
2025/06/25 18:51:39:438,2,0,23ms
2025/06/25 18:51:39:916,3,255,24ms
2025/06/25 18:51:40:002,3,0,24ms
2025/06/25 18:51:40:033,3,255,24ms
2025/06/25 18:51:40:065,2,60,24ms
2025/06/25 18:51:40:140,3,0,24ms
2025/06/25 18:51:40:171,2,0,24ms
2025/06/25 18:51:41:439,1,255,23ms
2025/06/25 18:51:41:551,1,0,24ms
2025/06/25 18:51:41:581,4,255,23ms
2025/06/25 18:51:41:682,4,0,24ms
2025/06/25 18:51:41:828,4,255,23ms
2025/06/25 18:51:41:933,4,0,23ms
2025/06/25 18:51:43:215,5,255,23ms
2025/06/25 18:51:43:375,5,0,23ms
2025/06/25 18:51:43:406,4,255,23ms
2025/06/25 18:51:43:489,4,0,23ms
2025/06/25 18:51:43:826,5,255,23ms
2025/06/25 18:51:43:987,5,0,23ms
2025/06/25 18:51:44:018,4,255,23ms
2025/06/25 18:51:44:102,4,0,24ms
2025/06/25 18:51:53:665,3,255,23ms
2025/06/25 18:51:53:736,3,0,24ms
2025/06/25 18:51:53:766,3,255,23ms
2025/06/25 18:51:53:797,2,60,24ms
2025/06/25 18:51:53:872,3,0,24ms
2025/06/25 18:51:53:903,2,0,24ms
2025/06/25 18:52:37:663,3,255,24ms
2025/06/25 18:52:37:734,3,0,24ms
2025/06/25 18:52:37:768,3,255,28ms
2025/06/25 18:52:37:795,2,60,23ms
2025/06/25 18:52:37:870,3,0,23ms
2025/06/25 18:52:37:901,2,0,23ms
2025/06/25 18:53:28:072,2,255,23ms
2025/06/25 18:53:28:197,2,0,25ms
2025/06/25 18:53:28:935,3,90,24ms
2025/06/25 18:53:28:965,2,255,24ms
2025/06/25 18:53:29:039,3,0,24ms
2025/06/25 18:53:29:069,2,0,25ms
2025/06/25 18:53:29:653,6,255,24ms
2025/06/25 18:53:29:721,6,0,24ms
2025/06/25 18:53:30:114,6,255,24ms
2025/06/25 18:53:30:181,6,0,23ms
2025/06/25 18:53:35:382,2,255,24ms
2025/06/25 18:53:35:561,2,0,24ms
2025/06/25 18:53:36:052,3,255,23ms
2025/06/25 18:53:36:138,3,0,23ms
2025/06/25 18:53:36:169,3,255,23ms
2025/06/25 18:53:36:200,2,60,23ms
2025/06/25 18:53:36:278,3,0,24ms
2025/06/25 18:53:36:307,2,0,24ms
2025/06/25 18:53:37:581,1,255,23ms
2025/06/25 18:53:37:690,1,0,24ms
2025/06/25 18:53:37:721,4,255,23ms
2025/06/25 18:53:37:822,4,0,23ms
2025/06/25 18:53:37:969,4,255,23ms
2025/06/25 18:53:38:074,4,0,23ms
2025/06/25 18:53:39:379,5,255,24ms
2025/06/25 18:53:39:542,5,0,24ms
2025/06/25 18:53:39:572,4,255,23ms
2025/06/25 18:53:39:657,4,0,23ms
2025/06/25 18:53:39:950,5,255,24ms
2025/06/25 18:53:40:108,5,0,24ms
2025/06/25 18:53:40:140,4,255,24ms
2025/06/25 18:53:40:222,4,0,24ms
2025/06/25 18:53:50:095,3,255,23ms
2025/06/25 18:53:50:167,3,0,24ms
2025/06/25 18:53:50:197,3,255,24ms
2025/06/25 18:53:50:229,2,60,24ms
2025/06/25 18:53:50:304,3,0,24ms
2025/06/25 18:53:50:334,2,0,24ms
2025/06/25 18:53:51:663,2,255,24ms
2025/06/25 18:53:51:758,2,0,23ms
2025/06/25 18:54:55:543,2,255,24ms
2025/06/25 18:54:55:669,2,0,24ms
2025/06/25 18:54:56:396,3,90,24ms
2025/06/25 18:54:56:427,2,255,23ms
2025/06/25 18:54:56:498,3,0,24ms
2025/06/25 18:54:56:528,2,0,24ms
2025/06/25 18:54:57:108,6,255,24ms
2025/06/25 18:54:57:175,6,0,23ms
2025/06/25 18:54:57:552,6,255,24ms
2025/06/25 18:54:57:619,6,0,24ms
2025/06/25 18:55:02:814,2,255,24ms
2025/06/25 18:55:02:990,2,0,24ms
2025/06/25 18:55:03:470,3,255,23ms
2025/06/25 18:55:03:560,3,0,24ms
2025/06/25 18:55:03:590,3,255,23ms
2025/06/25 18:55:03:621,2,60,24ms
2025/06/25 18:55:03:698,3,0,24ms
2025/06/25 18:55:03:729,2,0,24ms
2025/06/25 18:55:04:994,1,255,23ms
2025/06/25 18:55:05:105,1,0,24ms
2025/06/25 18:55:05:135,4,255,23ms
2025/06/25 18:55:05:244,4,0,24ms
2025/06/25 18:55:05:391,4,255,23ms
2025/06/25 18:55:05:496,4,0,24ms
2025/06/25 18:55:06:801,5,255,25ms
2025/06/25 18:55:06:962,5,0,25ms
2025/06/25 18:55:06:992,4,255,23ms
2025/06/25 18:55:07:077,4,0,24ms
2025/06/25 18:55:07:403,5,255,23ms
2025/06/25 18:55:07:565,5,0,24ms
2025/06/25 18:55:07:595,4,255,23ms
2025/06/25 18:55:07:678,4,0,23ms
2025/06/25 18:55:17:385,3,255,24ms
2025/06/25 18:55:17:451,3,0,24ms
2025/06/25 18:55:17:482,3,255,23ms
2025/06/25 18:55:17:514,2,60,25ms
2025/06/25 18:55:17:590,3,0,24ms
2025/06/25 18:55:17:621,2,0,23ms
2025/06/25 18:56:36:662,2,255,24ms
2025/06/25 18:56:36:788,2,0,23ms
2025/06/25 18:56:37:520,3,90,24ms
2025/06/25 18:56:37:550,2,255,24ms
2025/06/25 18:56:37:622,3,0,23ms
2025/06/25 18:56:37:654,2,0,25ms
2025/06/25 18:56:38:243,6,255,23ms
2025/06/25 18:56:38:310,6,0,23ms
2025/06/25 18:56:38:715,6,255,23ms
2025/06/25 18:56:38:787,6,0,24ms
2025/06/25 18:56:44:055,2,255,23ms
2025/06/25 18:56:44:230,2,0,23ms
2025/06/25 18:56:44:719,3,255,24ms
2025/06/25 18:56:44:803,3,0,23ms
2025/06/25 18:56:44:835,3,255,23ms
2025/06/25 18:56:44:867,2,60,24ms
2025/06/25 18:56:44:941,3,0,23ms
2025/06/25 18:56:44:973,2,0,24ms
2025/06/25 18:56:46:247,1,255,25ms
2025/06/25 18:56:46:356,1,0,23ms
2025/06/25 18:56:46:387,4,255,23ms
2025/06/25 18:56:46:488,4,0,23ms
2025/06/25 18:56:46:632,4,255,24ms
2025/06/25 18:56:46:737,4,0,23ms
2025/06/25 18:56:48:022,5,255,23ms
2025/06/25 18:56:48:183,5,0,23ms
2025/06/25 18:56:48:213,4,255,23ms
2025/06/25 18:56:48:297,4,0,25ms
2025/06/25 18:56:48:608,5,255,24ms
2025/06/25 18:56:48:769,5,0,24ms
2025/06/25 18:56:48:799,4,255,23ms
2025/06/25 18:56:48:883,4,0,24ms
2025/06/25 18:56:58:250,3,255,23ms
2025/06/25 18:56:58:315,3,0,24ms
2025/06/25 18:56:58:346,3,255,23ms
2025/06/25 18:56:58:377,2,60,24ms
2025/06/25 18:56:58:453,3,0,23ms
2025/06/25 18:56:58:485,2,0,24ms
2025/06/25 18:56:59:819,2,255,23ms
2025/06/25 18:56:59:914,2,0,23ms
2025/06/25 18:58:20:771,2,255,24ms
2025/06/25 18:58:20:894,2,0,23ms
2025/06/25 18:58:21:589,3,90,23ms
2025/06/25 18:58:21:620,2,255,24ms
2025/06/25 18:58:21:686,3,0,24ms
2025/06/25 18:58:21:716,2,0,23ms
2025/06/25 18:58:22:304,6,255,24ms
2025/06/25 18:58:22:372,6,0,23ms
2025/06/25 18:58:22:742,6,255,23ms
2025/06/25 18:58:22:810,6,0,24ms
2025/06/25 18:58:28:006,2,255,24ms
2025/06/25 18:58:28:180,2,0,24ms
2025/06/25 18:58:28:668,3,255,25ms
2025/06/25 18:58:28:752,3,0,24ms
2025/06/25 18:58:28:782,3,255,24ms
2025/06/25 18:58:28:813,2,60,24ms
2025/06/25 18:58:28:890,3,0,23ms
2025/06/25 18:58:28:922,2,0,24ms
2025/06/25 18:58:30:188,1,255,23ms
2025/06/25 18:58:30:299,1,0,24ms
2025/06/25 18:58:30:330,4,255,23ms
2025/06/25 18:58:30:437,4,0,24ms
2025/06/25 18:58:30:582,4,255,23ms
2025/06/25 18:58:30:686,4,0,23ms
2025/06/25 18:58:31:959,5,255,24ms
2025/06/25 18:58:32:122,5,0,24ms
2025/06/25 18:58:32:153,4,255,23ms
2025/06/25 18:58:32:234,4,0,24ms
2025/06/25 18:58:32:555,5,255,23ms
2025/06/25 18:58:32:719,5,0,24ms
2025/06/25 18:58:32:750,4,255,23ms
2025/06/25 18:58:32:831,4,0,23ms
2025/06/25 18:58:42:585,3,255,23ms
2025/06/25 18:58:42:656,3,0,23ms
2025/06/25 18:58:42:687,3,255,23ms
2025/06/25 18:58:42:717,2,60,23ms
2025/06/25 18:58:42:794,3,0,24ms
2025/06/25 18:58:42:824,2,0,24ms
2025/06/25 19:00:43:969,2,255,23ms
2025/06/25 19:00:44:090,2,0,23ms
2025/06/25 19:00:44:793,3,90,23ms
2025/06/25 19:00:44:825,2,255,24ms
2025/06/25 19:00:44:892,3,0,23ms
2025/06/25 19:00:44:923,2,0,24ms
2025/06/25 19:00:45:508,6,255,24ms
2025/06/25 19:00:45:574,6,0,23ms
2025/06/25 19:00:46:006,6,255,24ms
2025/06/25 19:00:46:072,6,0,24ms
2025/06/25 19:00:51:333,2,255,23ms
2025/06/25 19:00:51:508,2,0,23ms
2025/06/25 19:00:51:994,3,255,23ms
2025/06/25 19:00:52:080,3,0,23ms
2025/06/25 19:00:52:111,3,255,23ms
2025/06/25 19:00:52:141,2,60,23ms
2025/06/25 19:00:52:219,3,0,24ms
2025/06/25 19:00:52:249,2,0,23ms
2025/06/25 19:00:53:519,1,255,24ms
2025/06/25 19:00:53:628,1,0,23ms
2025/06/25 19:00:53:659,4,255,23ms
2025/06/25 19:00:53:766,4,0,24ms
2025/06/25 19:00:53:913,4,255,23ms
2025/06/25 19:00:54:018,4,0,24ms
2025/06/25 19:00:55:308,5,255,24ms
2025/06/25 19:00:55:472,5,0,24ms
2025/06/25 19:00:55:501,4,255,22ms
2025/06/25 19:00:55:586,4,0,24ms
2025/06/25 19:00:55:938,5,255,24ms
2025/06/25 19:00:56:102,5,0,23ms
2025/06/25 19:00:56:133,4,255,23ms
2025/06/25 19:00:56:217,4,0,24ms
2025/06/25 19:01:06:228,3,255,24ms
2025/06/25 19:01:06:299,3,0,24ms
2025/06/25 19:01:06:329,3,255,23ms
2025/06/25 19:01:06:360,2,60,23ms
2025/06/25 19:01:06:437,3,0,23ms
2025/06/25 19:01:06:469,2,0,25ms
2025/06/25 19:01:07:811,2,255,24ms
2025/06/25 19:01:07:909,2,0,25ms
2025/06/25 19:02:32:630,2,255,24ms
2025/06/25 19:02:32:758,2,0,24ms
2025/06/25 19:02:33:493,3,90,24ms
2025/06/25 19:02:33:525,2,255,24ms
2025/06/25 19:02:33:590,3,0,23ms
2025/06/25 19:02:33:621,2,0,24ms
2025/06/25 19:02:34:217,6,255,24ms
2025/06/25 19:02:34:285,6,0,24ms
2025/06/25 19:02:34:675,6,255,23ms
2025/06/25 19:02:34:742,6,0,23ms
2025/06/25 19:02:40:001,2,255,24ms
2025/06/25 19:02:40:180,2,0,24ms
2025/06/25 19:02:40:665,3,255,23ms
2025/06/25 19:02:40:755,3,0,24ms
2025/06/25 19:02:40:786,3,255,24ms
2025/06/25 19:02:40:816,2,60,23ms
2025/06/25 19:02:40:893,3,0,23ms
2025/06/25 19:02:40:924,2,0,24ms
2025/06/25 19:02:42:197,1,255,24ms
2025/06/25 19:02:42:306,1,0,25ms
2025/06/25 19:02:42:336,4,255,23ms
2025/06/25 19:02:42:444,4,0,24ms
2025/06/25 19:02:42:589,4,255,24ms
2025/06/25 19:02:42:692,4,0,23ms
2025/06/25 19:02:43:978,5,255,24ms
2025/06/25 19:02:44:141,5,0,23ms
2025/06/25 19:02:44:171,4,255,23ms
2025/06/25 19:02:44:254,4,0,23ms
2025/06/25 19:02:44:535,5,255,24ms
2025/06/25 19:02:44:699,5,0,24ms
2025/06/25 19:02:44:730,4,255,23ms
2025/06/25 19:02:44:813,4,0,23ms
2025/06/25 19:02:54:299,3,255,23ms
2025/06/25 19:02:54:365,3,0,24ms
2025/06/25 19:02:54:396,3,255,23ms
2025/06/25 19:02:54:427,2,60,24ms
2025/06/25 19:02:54:501,3,0,24ms
2025/06/25 19:02:54:533,2,0,24ms
2025/06/25 19:04:14:645,2,255,23ms
2025/06/25 19:04:14:767,2,0,23ms
2025/06/25 19:04:15:465,3,90,24ms
2025/06/25 19:04:15:496,2,255,24ms
2025/06/25 19:04:15:568,3,0,25ms
2025/06/25 19:04:15:598,2,0,23ms
2025/06/25 19:04:16:175,6,255,24ms
2025/06/25 19:04:16:247,6,0,24ms
2025/06/25 19:04:16:646,6,255,24ms
2025/06/25 19:04:16:713,6,0,24ms
2025/06/25 19:04:21:934,2,255,23ms
2025/06/25 19:04:22:107,2,0,23ms
2025/06/25 19:04:22:594,3,255,24ms
2025/06/25 19:04:22:678,3,0,23ms
2025/06/25 19:04:22:709,3,255,23ms
2025/06/25 19:04:22:740,2,60,24ms
2025/06/25 19:04:22:816,3,0,25ms
2025/06/25 19:04:22:846,2,0,23ms
2025/06/25 19:04:24:118,1,255,24ms
2025/06/25 19:04:24:227,1,0,24ms
2025/06/25 19:04:24:258,4,255,23ms
2025/06/25 19:04:24:367,4,0,24ms
2025/06/25 19:04:24:515,4,255,24ms
2025/06/25 19:04:24:620,4,0,23ms
2025/06/25 19:04:25:907,5,255,23ms
2025/06/25 19:04:26:073,5,0,24ms
2025/06/25 19:04:26:103,4,255,23ms
2025/06/25 19:04:26:187,4,0,24ms
2025/06/25 19:04:26:507,5,255,24ms
2025/06/25 19:04:26:667,5,0,23ms
2025/06/25 19:04:26:697,4,255,23ms
2025/06/25 19:04:26:780,4,0,23ms
2025/06/25 19:04:36:494,3,255,24ms
2025/06/25 19:04:36:564,3,0,24ms
2025/06/25 19:04:36:595,3,255,23ms
2025/06/25 19:04:36:627,2,60,24ms
2025/06/25 19:04:36:703,3,0,24ms
2025/06/25 19:04:36:735,2,0,24ms
2025/06/25 19:04:38:066,2,255,23ms
2025/06/25 19:04:38:164,2,0,24ms
2025/06/25 19:06:01:374,2,255,24ms
2025/06/25 19:06:01:497,2,0,23ms
2025/06/25 19:06:02:235,3,90,24ms
2025/06/25 19:06:02:265,2,255,24ms
2025/06/25 19:06:02:330,3,0,23ms
2025/06/25 19:06:02:361,2,0,23ms
2025/06/25 19:06:02:947,6,255,24ms
2025/06/25 19:06:03:017,6,0,23ms
2025/06/25 19:06:03:398,6,255,23ms
2025/06/25 19:06:03:465,6,0,24ms
2025/06/25 19:06:08:697,2,255,24ms
2025/06/25 19:06:08:867,2,0,24ms
2025/06/25 19:06:09:346,3,255,23ms
2025/06/25 19:06:09:431,3,0,24ms
2025/06/25 19:06:09:461,3,255,24ms
2025/06/25 19:06:09:492,2,60,23ms
2025/06/25 19:06:09:568,3,0,24ms
2025/06/25 19:06:09:600,2,0,25ms
2025/06/25 19:06:10:875,1,255,22ms
2025/06/25 19:06:10:987,1,0,25ms
2025/06/25 19:06:11:017,4,255,23ms
2025/06/25 19:06:11:126,4,0,24ms
2025/06/25 19:06:11:276,4,255,24ms
2025/06/25 19:06:11:381,4,0,24ms
2025/06/25 19:06:12:680,5,255,23ms
2025/06/25 19:06:12:843,5,0,24ms
2025/06/25 19:06:12:874,4,255,23ms
2025/06/25 19:06:12:956,4,0,23ms
2025/06/25 19:06:13:299,5,255,23ms
2025/06/25 19:06:13:461,5,0,24ms
2025/06/25 19:06:13:492,4,255,24ms
2025/06/25 19:06:13:575,4,0,23ms
2025/06/25 19:06:23:430,3,255,24ms
2025/06/25 19:06:23:499,3,0,25ms
2025/06/25 19:06:23:529,3,255,23ms
2025/06/25 19:06:23:560,2,60,24ms
2025/06/25 19:06:23:634,3,0,24ms
2025/06/25 19:06:23:666,2,0,24ms
2025/06/25 19:08:00:905,2,255,24ms
2025/06/25 19:08:01:029,2,0,23ms
2025/06/25 19:08:01:731,3,90,23ms
2025/06/25 19:08:01:762,2,255,23ms
2025/06/25 19:08:01:834,3,0,23ms
2025/06/25 19:08:01:864,2,0,23ms
2025/06/25 19:08:02:454,6,255,23ms
2025/06/25 19:08:02:522,6,0,24ms
2025/06/25 19:08:02:920,6,255,24ms
2025/06/25 19:08:02:988,6,0,24ms
2025/06/25 19:08:08:209,2,255,24ms
2025/06/25 19:08:08:383,2,0,24ms
2025/06/25 19:08:08:864,3,255,24ms
2025/06/25 19:08:08:954,3,0,24ms
2025/06/25 19:08:08:985,3,255,23ms
2025/06/25 19:08:09:016,2,60,24ms
2025/06/25 19:08:09:093,3,0,23ms
2025/06/25 19:08:09:124,2,0,24ms
2025/06/25 19:08:10:393,1,255,23ms
2025/06/25 19:08:10:502,1,0,24ms
2025/06/25 19:08:10:532,4,255,23ms
2025/06/25 19:08:10:641,4,0,24ms
2025/06/25 19:08:10:792,4,255,23ms
2025/06/25 19:08:10:896,4,0,23ms
2025/06/25 19:08:12:185,5,255,24ms
