时间,通道,亮度,设置时间
2025/06/27 09:15:05:148,4,0,23ms
2025/06/27 09:15:05:465,5,255,23ms
2025/06/27 09:15:05:628,5,0,24ms
2025/06/27 09:15:05:658,4,255,23ms
2025/06/27 09:15:05:741,4,0,24ms
2025/06/27 09:15:15:417,3,255,24ms
2025/06/27 09:15:15:484,3,0,23ms
2025/06/27 09:15:15:515,3,255,23ms
2025/06/27 09:15:15:546,2,0,24ms
2025/06/27 09:15:15:626,3,0,24ms
2025/06/27 09:15:15:656,2,0,24ms
2025/06/27 09:15:18:850,2,255,24ms
2025/06/27 09:15:18:978,2,0,24ms
2025/06/27 09:15:19:686,3,90,24ms
2025/06/27 09:15:19:717,2,255,23ms
2025/06/27 09:15:19:788,3,0,23ms
2025/06/27 09:15:19:821,2,0,25ms
2025/06/27 09:15:20:397,6,255,23ms
2025/06/27 09:15:20:465,6,0,24ms
2025/06/27 09:15:20:887,6,255,23ms
2025/06/27 09:15:20:959,6,0,24ms
2025/06/27 09:15:29:823,2,255,24ms
2025/06/27 09:15:29:936,2,0,24ms
2025/06/27 09:15:30:418,3,255,24ms
2025/06/27 09:15:30:477,3,0,23ms
2025/06/27 09:15:30:508,3,0,23ms
2025/06/27 09:15:30:539,2,255,23ms
2025/06/27 09:15:30:646,3,0,24ms
2025/06/27 09:15:30:676,2,0,23ms
2025/06/27 09:15:32:140,1,255,23ms
2025/06/27 09:15:32:249,1,0,24ms
2025/06/27 09:15:32:280,4,255,23ms
2025/06/27 09:15:32:387,4,0,25ms
2025/06/27 09:15:32:535,4,255,24ms
2025/06/27 09:15:32:639,4,0,24ms
2025/06/27 09:15:33:908,5,255,23ms
2025/06/27 09:15:34:071,5,0,23ms
2025/06/27 09:15:34:102,4,255,24ms
2025/06/27 09:15:34:187,4,0,24ms
2025/06/27 09:15:34:409,5,255,24ms
2025/06/27 09:15:34:569,5,0,23ms
2025/06/27 09:15:34:600,4,255,23ms
2025/06/27 09:15:34:684,4,0,24ms
2025/06/27 09:15:44:735,3,255,24ms
2025/06/27 09:15:44:803,3,0,23ms
2025/06/27 09:15:44:834,3,255,23ms
2025/06/27 09:15:44:866,2,0,24ms
2025/06/27 09:15:44:945,3,0,23ms
2025/06/27 09:15:44:977,2,0,25ms
2025/06/27 09:15:46:298,2,255,24ms
2025/06/27 09:15:46:393,2,0,24ms
2025/06/27 09:16:14:620,2,255,23ms
2025/06/27 09:16:14:749,2,0,24ms
2025/06/27 09:16:15:493,3,90,24ms
2025/06/27 09:16:15:523,2,255,24ms
2025/06/27 09:16:15:594,3,0,24ms
2025/06/27 09:16:15:625,2,0,24ms
2025/06/27 09:16:16:177,6,255,24ms
2025/06/27 09:16:16:245,6,0,24ms
2025/06/27 09:16:16:666,6,255,23ms
2025/06/27 09:16:16:734,6,0,24ms
2025/06/27 09:16:21:887,2,255,24ms
2025/06/27 09:16:21:993,2,0,23ms
2025/06/27 09:16:22:477,3,255,23ms
2025/06/27 09:16:22:538,3,0,25ms
2025/06/27 09:16:22:568,3,0,23ms
2025/06/27 09:16:22:600,2,255,24ms
2025/06/27 09:16:22:710,3,0,24ms
2025/06/27 09:16:22:740,2,0,23ms
2025/06/27 09:16:24:033,1,255,23ms
2025/06/27 09:16:24:145,1,0,24ms
2025/06/27 09:16:24:175,4,255,23ms
2025/06/27 09:16:24:285,4,0,24ms
2025/06/27 09:16:24:435,4,255,26ms
2025/06/27 09:16:24:538,4,0,24ms
2025/06/27 09:16:25:789,5,255,23ms
2025/06/27 09:16:25:950,5,0,24ms
2025/06/27 09:16:25:983,4,255,25ms
2025/06/27 09:16:26:065,4,0,24ms
2025/06/27 09:16:26:317,5,255,23ms
2025/06/27 09:16:26:478,5,0,24ms
2025/06/27 09:16:26:508,4,255,23ms
2025/06/27 09:16:26:593,4,0,24ms
2025/06/27 09:16:36:231,3,255,23ms
2025/06/27 09:16:36:299,3,0,24ms
2025/06/27 09:16:36:330,3,255,24ms
2025/06/27 09:16:36:362,2,0,24ms
2025/06/27 09:16:36:439,3,0,24ms
2025/06/27 09:16:36:470,2,0,24ms
2025/06/27 09:18:18:736,2,255,23ms
2025/06/27 09:18:18:863,2,0,23ms
2025/06/27 09:18:45:421,2,255,24ms
2025/06/27 09:18:45:536,2,0,24ms
2025/06/27 09:18:46:242,3,90,24ms
2025/06/27 09:18:46:272,2,255,23ms
2025/06/27 09:18:46:343,3,0,24ms
2025/06/27 09:18:46:373,2,0,24ms
2025/06/27 09:18:46:942,6,255,24ms
2025/06/27 09:18:47:012,6,0,24ms
2025/06/27 09:18:47:391,6,255,24ms
2025/06/27 09:18:47:458,6,0,24ms
2025/06/27 09:18:52:632,2,255,23ms
2025/06/27 09:18:52:744,2,0,24ms
2025/06/27 09:18:53:235,3,255,23ms
2025/06/27 09:18:53:295,3,0,24ms
2025/06/27 09:18:53:324,3,0,23ms
2025/06/27 09:18:53:355,2,255,23ms
2025/06/27 09:18:53:463,3,0,24ms
2025/06/27 09:18:53:492,2,0,23ms
2025/06/27 09:18:54:778,1,255,23ms
2025/06/27 09:18:54:887,1,0,24ms
2025/06/27 09:18:54:917,4,255,23ms
2025/06/27 09:18:55:027,4,0,24ms
2025/06/27 09:18:55:172,4,255,24ms
2025/06/27 09:18:55:277,4,0,23ms
2025/06/27 09:18:56:527,5,255,23ms
2025/06/27 09:18:56:687,5,0,24ms
2025/06/27 09:18:56:718,4,255,23ms
2025/06/27 09:18:56:801,4,0,23ms
2025/06/27 09:18:57:091,5,255,24ms
2025/06/27 09:18:57:253,5,0,24ms
2025/06/27 09:18:57:283,4,255,23ms
2025/06/27 09:18:57:368,4,0,24ms
2025/06/27 09:19:07:259,3,255,23ms
2025/06/27 09:19:07:328,3,0,25ms
2025/06/27 09:19:07:358,3,255,23ms
2025/06/27 09:19:07:389,2,0,23ms
2025/06/27 09:19:07:467,3,0,24ms
2025/06/27 09:19:07:498,2,0,24ms
2025/06/27 09:19:08:841,2,255,23ms
2025/06/27 09:19:08:933,2,0,24ms
2025/06/27 09:19:10:134,2,255,23ms
2025/06/27 09:19:10:262,2,0,23ms
2025/06/27 09:19:10:924,3,90,23ms
2025/06/27 09:19:10:955,2,255,23ms
2025/06/27 09:19:11:025,3,0,24ms
2025/06/27 09:19:11:057,2,0,25ms
2025/06/27 09:19:11:632,6,255,24ms
2025/06/27 09:19:11:699,6,0,24ms
2025/06/27 09:19:12:073,6,255,24ms
2025/06/27 09:19:12:140,6,0,23ms
2025/06/27 09:19:21:771,2,255,23ms
2025/06/27 09:19:21:882,2,0,24ms
2025/06/27 09:19:22:369,3,255,23ms
2025/06/27 09:19:22:428,3,0,23ms
2025/06/27 09:19:22:459,3,0,23ms
2025/06/27 09:19:22:489,2,255,23ms
2025/06/27 09:19:22:601,3,0,24ms
2025/06/27 09:19:22:631,2,0,24ms
2025/06/27 09:19:23:919,1,255,23ms
2025/06/27 09:19:24:028,1,0,23ms
2025/06/27 09:19:24:059,4,255,24ms
2025/06/27 09:19:24:172,4,0,24ms
2025/06/27 09:19:24:319,4,255,24ms
2025/06/27 09:19:24:423,4,0,23ms
2025/06/27 09:19:25:685,5,255,23ms
2025/06/27 09:19:25:848,5,0,24ms
2025/06/27 09:19:25:878,4,255,23ms
2025/06/27 09:19:25:963,4,0,24ms
2025/06/27 09:19:26:176,5,255,24ms
2025/06/27 09:19:26:337,5,0,23ms
2025/06/27 09:19:26:368,4,255,24ms
2025/06/27 09:19:26:451,4,0,23ms
2025/06/27 09:19:36:254,3,255,23ms
2025/06/27 09:19:36:323,3,0,24ms
2025/06/27 09:19:36:353,3,255,23ms
2025/06/27 09:19:36:385,2,0,25ms
2025/06/27 09:19:36:462,3,0,23ms
2025/06/27 09:19:36:493,2,0,23ms
2025/06/27 09:20:04:674,2,255,24ms
2025/06/27 09:20:04:801,2,0,23ms
2025/06/27 09:20:05:512,3,90,23ms
2025/06/27 09:20:05:543,2,255,24ms
2025/06/27 09:20:05:609,3,0,24ms
2025/06/27 09:20:05:640,2,0,24ms
2025/06/27 09:20:06:180,6,255,23ms
2025/06/27 09:20:06:247,6,0,24ms
2025/06/27 09:20:06:633,6,255,24ms
2025/06/27 09:20:06:705,6,0,23ms
2025/06/27 09:20:11:834,2,255,24ms
2025/06/27 09:20:11:943,2,0,23ms
2025/06/27 09:20:12:429,3,255,23ms
2025/06/27 09:20:12:492,3,0,23ms
2025/06/27 09:20:12:523,3,0,23ms
2025/06/27 09:20:12:554,2,255,24ms
2025/06/27 09:20:12:660,3,0,24ms
2025/06/27 09:20:12:691,2,0,23ms
2025/06/27 09:20:13:983,1,255,26ms
2025/06/27 09:20:14:091,1,0,24ms
2025/06/27 09:20:14:122,4,255,23ms
2025/06/27 09:20:14:226,4,0,24ms
2025/06/27 09:20:14:373,4,255,24ms
2025/06/27 09:20:14:478,4,0,24ms
2025/06/27 09:20:15:750,5,255,24ms
2025/06/27 09:20:15:909,5,0,24ms
2025/06/27 09:20:15:939,4,255,23ms
2025/06/27 09:20:16:023,4,0,23ms
2025/06/27 09:20:16:279,5,255,24ms
2025/06/27 09:20:16:444,5,0,24ms
2025/06/27 09:20:16:475,4,255,24ms
2025/06/27 09:20:16:556,4,0,23ms
2025/06/27 09:20:26:656,3,255,23ms
2025/06/27 09:20:26:723,3,0,22ms
2025/06/27 09:20:26:755,3,255,23ms
2025/06/27 09:20:26:786,2,0,24ms
2025/06/27 09:20:26:864,3,0,24ms
2025/06/27 09:20:26:895,2,0,24ms
2025/06/27 09:20:28:222,2,255,23ms
2025/06/27 09:20:28:316,2,0,24ms
2025/06/27 09:20:49:300,2,255,24ms
2025/06/27 09:20:49:424,2,0,23ms
2025/06/27 09:20:50:133,3,90,23ms
2025/06/27 09:20:50:164,2,255,24ms
2025/06/27 09:20:50:234,3,0,24ms
2025/06/27 09:20:50:265,2,0,24ms
2025/06/27 09:20:50:833,6,255,24ms
2025/06/27 09:20:50:900,6,0,24ms
2025/06/27 09:20:51:278,6,255,23ms
2025/06/27 09:20:51:350,6,0,24ms
2025/06/27 09:20:56:479,2,255,23ms
2025/06/27 09:20:56:593,2,0,24ms
2025/06/27 09:20:57:077,3,255,23ms
2025/06/27 09:20:57:135,3,0,23ms
2025/06/27 09:20:57:166,3,0,23ms
2025/06/27 09:20:57:198,2,255,24ms
2025/06/27 09:20:57:308,3,0,23ms
2025/06/27 09:20:57:339,2,0,23ms
2025/06/27 09:20:58:631,1,255,23ms
2025/06/27 09:20:58:742,1,0,23ms
2025/06/27 09:20:58:773,4,255,23ms
2025/06/27 09:20:58:879,4,0,23ms
2025/06/27 09:20:59:033,4,255,23ms
2025/06/27 09:20:59:138,4,0,23ms
2025/06/27 09:21:00:411,5,255,23ms
2025/06/27 09:21:00:576,5,0,24ms
2025/06/27 09:21:00:606,4,255,23ms
2025/06/27 09:21:00:691,4,0,24ms
2025/06/27 09:21:00:999,5,255,24ms
2025/06/27 09:21:01:158,5,0,23ms
2025/06/27 09:21:01:189,4,255,23ms
2025/06/27 09:21:01:274,4,0,24ms
2025/06/27 09:21:11:116,3,255,23ms
2025/06/27 09:21:11:183,3,0,23ms
2025/06/27 09:21:11:214,3,255,24ms
2025/06/27 09:21:11:245,2,0,24ms
2025/06/27 09:21:11:325,3,0,23ms
2025/06/27 09:21:11:356,2,0,23ms
2025/06/27 09:21:54:300,2,255,24ms
2025/06/27 09:21:54:424,2,0,24ms
2025/06/27 09:21:55:142,3,90,23ms
2025/06/27 09:21:55:173,2,255,23ms
2025/06/27 09:21:55:244,3,0,24ms
2025/06/27 09:21:55:275,2,0,24ms
2025/06/27 09:21:55:845,6,255,24ms
2025/06/27 09:21:55:913,6,0,24ms
2025/06/27 09:21:56:257,6,255,23ms
2025/06/27 09:21:56:325,6,0,23ms
2025/06/27 09:22:01:464,2,255,23ms
2025/06/27 09:22:01:572,2,0,23ms
2025/06/27 09:22:02:063,3,255,23ms
2025/06/27 09:22:02:123,3,0,24ms
2025/06/27 09:22:02:153,3,0,23ms
2025/06/27 09:22:02:184,2,255,24ms
2025/06/27 09:22:02:295,3,0,23ms
2025/06/27 09:22:02:326,2,0,24ms
2025/06/27 09:22:03:611,1,255,23ms
2025/06/27 09:22:03:724,1,0,25ms
2025/06/27 09:22:03:754,4,255,23ms
2025/06/27 09:22:03:861,4,0,24ms
2025/06/27 09:22:04:011,4,255,24ms
2025/06/27 09:22:04:116,4,0,24ms
2025/06/27 09:22:05:371,5,255,23ms
2025/06/27 09:22:05:532,5,0,24ms
2025/06/27 09:22:05:564,4,255,25ms
2025/06/27 09:22:05:646,4,0,23ms
2025/06/27 09:22:05:954,5,255,24ms
2025/06/27 09:22:06:113,5,0,23ms
2025/06/27 09:22:06:144,4,255,24ms
2025/06/27 09:22:06:230,4,0,24ms
2025/06/27 09:22:15:815,3,255,24ms
2025/06/27 09:22:15:882,3,0,24ms
2025/06/27 09:22:15:912,3,255,23ms
2025/06/27 09:22:15:944,2,0,24ms
2025/06/27 09:22:16:021,3,0,23ms
2025/06/27 09:22:16:052,2,0,23ms
2025/06/27 09:22:17:384,2,255,23ms
2025/06/27 09:22:17:478,2,0,24ms
2025/06/27 09:26:30:484,2,255,24ms
2025/06/27 09:26:30:616,2,0,24ms
2025/06/27 09:26:31:364,3,90,24ms
2025/06/27 09:26:31:395,2,255,24ms
2025/06/27 09:26:31:463,3,0,25ms
2025/06/27 09:26:31:491,2,0,23ms
2025/06/27 09:26:32:073,6,255,24ms
2025/06/27 09:26:32:140,6,0,23ms
2025/06/27 09:26:32:567,6,255,23ms
2025/06/27 09:26:32:635,6,0,24ms
2025/06/27 09:26:37:811,2,255,23ms
2025/06/27 09:26:37:923,2,0,24ms
2025/06/27 09:26:38:411,3,255,23ms
2025/06/27 09:26:38:470,3,0,23ms
2025/06/27 09:26:38:502,3,0,23ms
2025/06/27 09:26:38:534,2,255,25ms
2025/06/27 09:26:38:643,3,0,23ms
2025/06/27 09:26:38:675,2,0,24ms
2025/06/27 09:26:39:961,1,255,25ms
2025/06/27 09:26:40:070,1,0,23ms
2025/06/27 09:26:40:101,4,255,24ms
2025/06/27 09:26:40:205,4,0,24ms
2025/06/27 09:26:40:350,4,255,23ms
2025/06/27 09:26:40:455,4,0,23ms
2025/06/27 09:26:41:721,5,255,24ms
2025/06/27 09:26:41:883,5,0,23ms
2025/06/27 09:26:41:914,4,255,23ms
2025/06/27 09:26:41:997,4,0,24ms
2025/06/27 09:26:42:316,5,255,24ms
2025/06/27 09:26:42:475,5,0,23ms
2025/06/27 09:26:42:506,4,255,23ms
2025/06/27 09:26:42:590,4,0,24ms
2025/06/27 09:26:52:661,3,255,23ms
2025/06/27 09:26:52:735,3,0,24ms
2025/06/27 09:26:52:765,3,255,23ms
2025/06/27 09:26:52:796,2,0,24ms
2025/06/27 09:26:52:874,3,0,23ms
2025/06/27 09:26:52:905,2,0,24ms
2025/06/27 09:29:24:814,2,255,24ms
2025/06/27 09:29:24:941,2,0,25ms
2025/06/27 09:29:25:627,3,90,24ms
2025/06/27 09:29:25:658,2,255,25ms
2025/06/27 09:29:25:727,3,0,23ms
2025/06/27 09:29:25:758,2,0,24ms
2025/06/27 09:29:26:343,6,255,24ms
2025/06/27 09:29:26:416,6,0,24ms
2025/06/27 09:29:26:793,6,255,24ms
2025/06/27 09:29:26:861,6,0,23ms
2025/06/27 09:29:32:000,2,255,23ms
2025/06/27 09:29:32:111,2,0,23ms
2025/06/27 09:29:32:597,3,255,24ms
2025/06/27 09:29:32:656,3,0,24ms
2025/06/27 09:29:32:687,3,0,24ms
2025/06/27 09:29:32:717,2,255,24ms
2025/06/27 09:29:32:828,3,0,24ms
2025/06/27 09:29:32:859,2,0,24ms
2025/06/27 09:29:34:156,1,255,23ms
2025/06/27 09:29:34:266,1,0,23ms
2025/06/27 09:29:34:297,4,255,23ms
2025/06/27 09:29:34:401,4,0,23ms
2025/06/27 09:29:34:548,4,255,23ms
2025/06/27 09:29:34:655,4,0,24ms
2025/06/27 09:29:35:938,5,255,24ms
2025/06/27 09:29:36:098,5,0,24ms
2025/06/27 09:29:36:128,4,255,24ms
2025/06/27 09:29:36:212,4,0,23ms
2025/06/27 09:29:36:486,5,255,24ms
2025/06/27 09:29:36:645,5,0,23ms
2025/06/27 09:29:36:677,4,255,24ms
2025/06/27 09:29:36:759,4,0,23ms
2025/06/27 09:29:46:558,3,255,23ms
2025/06/27 09:29:46:627,3,0,24ms
2025/06/27 09:29:46:657,3,255,24ms
2025/06/27 09:29:46:688,2,0,23ms
2025/06/27 09:29:46:766,3,0,24ms
2025/06/27 09:29:46:796,2,0,24ms
2025/06/27 09:29:48:131,2,255,23ms
2025/06/27 09:29:48:226,2,0,23ms
2025/06/27 09:30:59:391,2,255,23ms
2025/06/27 09:30:59:517,2,0,23ms
2025/06/27 09:31:00:220,3,90,23ms
2025/06/27 09:31:00:250,2,255,23ms
2025/06/27 09:31:00:320,3,0,23ms
2025/06/27 09:31:00:352,2,0,24ms
2025/06/27 09:31:00:928,6,255,24ms
2025/06/27 09:31:00:995,6,0,23ms
2025/06/27 09:31:01:396,6,255,23ms
2025/06/27 09:31:01:468,6,0,24ms
2025/06/27 09:31:06:619,2,255,24ms
2025/06/27 09:31:06:730,2,0,23ms
2025/06/27 09:31:07:217,3,255,24ms
2025/06/27 09:31:07:276,3,0,23ms
2025/06/27 09:31:07:307,3,0,23ms
2025/06/27 09:31:07:338,2,255,23ms
2025/06/27 09:31:07:443,3,0,24ms
2025/06/27 09:31:07:474,2,0,23ms
2025/06/27 09:31:08:764,1,255,23ms
2025/06/27 09:31:08:873,1,0,24ms
2025/06/27 09:31:08:906,4,255,26ms
2025/06/27 09:31:09:013,4,0,24ms
2025/06/27 09:31:09:159,4,255,23ms
2025/06/27 09:31:09:264,4,0,23ms
2025/06/27 09:31:10:534,5,255,24ms
2025/06/27 09:31:10:693,5,0,23ms
2025/06/27 09:31:10:724,4,255,23ms
2025/06/27 09:31:10:808,4,0,23ms
2025/06/27 09:31:11:109,5,255,23ms
2025/06/27 09:31:11:272,5,0,25ms
2025/06/27 09:31:11:302,4,255,24ms
2025/06/27 09:31:11:387,4,0,24ms
2025/06/27 09:31:21:275,3,255,24ms
2025/06/27 09:31:21:343,3,0,24ms
2025/06/27 09:31:21:374,3,255,23ms
2025/06/27 09:31:21:406,2,0,24ms
2025/06/27 09:31:21:484,3,0,24ms
2025/06/27 09:31:21:515,2,0,24ms
2025/06/27 09:33:38:083,2,255,24ms
2025/06/27 09:33:38:212,2,0,24ms
2025/06/27 09:33:38:905,3,90,24ms
2025/06/27 09:33:38:936,2,255,23ms
2025/06/27 09:33:39:006,3,0,23ms
2025/06/27 09:33:39:037,2,0,23ms
2025/06/27 09:33:39:625,6,255,24ms
2025/06/27 09:33:39:698,6,0,23ms
2025/06/27 09:33:40:064,6,255,23ms
2025/06/27 09:33:40:131,6,0,23ms
2025/06/27 09:33:45:276,2,255,24ms
2025/06/27 09:33:45:386,2,0,24ms
2025/06/27 09:33:45:870,3,255,24ms
2025/06/27 09:33:45:928,3,0,23ms
2025/06/27 09:33:45:959,3,0,23ms
2025/06/27 09:33:45:991,2,255,24ms
2025/06/27 09:33:46:096,3,0,23ms
2025/06/27 09:33:46:127,2,0,23ms
2025/06/27 09:33:47:418,1,255,24ms
2025/06/27 09:33:47:528,1,0,25ms
2025/06/27 09:33:47:558,4,255,23ms
2025/06/27 09:33:47:663,4,0,24ms
2025/06/27 09:33:47:809,4,255,23ms
2025/06/27 09:33:47:915,4,0,23ms
2025/06/27 09:33:49:193,5,255,24ms
2025/06/27 09:33:49:356,5,0,24ms
2025/06/27 09:33:49:387,4,255,24ms
2025/06/27 09:33:49:473,4,0,25ms
2025/06/27 09:33:49:821,5,255,24ms
2025/06/27 09:33:49:980,5,0,23ms
2025/06/27 09:33:50:011,4,255,23ms
2025/06/27 09:33:50:095,4,0,24ms
2025/06/27 09:33:59:746,3,255,23ms
2025/06/27 09:33:59:813,3,0,24ms
2025/06/27 09:33:59:844,3,255,23ms
2025/06/27 09:33:59:876,2,0,25ms
2025/06/27 09:33:59:952,3,0,24ms
2025/06/27 09:33:59:984,2,0,24ms
2025/06/27 09:34:01:312,2,255,24ms
2025/06/27 09:34:01:405,2,0,24ms
2025/06/27 09:34:58:470,2,255,24ms
2025/06/27 09:34:58:595,2,0,23ms
2025/06/27 09:34:59:264,3,90,23ms
2025/06/27 09:34:59:295,2,255,23ms
2025/06/27 09:34:59:365,3,0,24ms
2025/06/27 09:34:59:396,2,0,24ms
2025/06/27 09:34:59:978,6,255,24ms
2025/06/27 09:35:00:046,6,0,24ms
2025/06/27 09:35:00:406,6,255,23ms
2025/06/27 09:35:00:474,6,0,24ms
2025/06/27 09:35:05:561,2,255,24ms
2025/06/27 09:35:05:673,2,0,24ms
2025/06/27 09:35:06:157,3,255,23ms
2025/06/27 09:35:06:216,3,0,23ms
2025/06/27 09:35:06:247,3,0,23ms
2025/06/27 09:35:06:279,2,255,24ms
2025/06/27 09:35:06:384,3,0,23ms
2025/06/27 09:35:06:415,2,0,23ms
2025/06/27 09:35:07:710,1,255,23ms
2025/06/27 09:35:07:821,1,0,24ms
2025/06/27 09:35:07:851,4,255,23ms
2025/06/27 09:35:07:961,4,0,23ms
2025/06/27 09:35:08:111,4,255,24ms
2025/06/27 09:35:08:217,4,0,23ms
2025/06/27 09:35:09:482,5,255,24ms
2025/06/27 09:35:09:641,5,0,23ms
2025/06/27 09:35:09:672,4,255,23ms
2025/06/27 09:35:09:755,4,0,23ms
2025/06/27 09:35:10:025,5,255,24ms
2025/06/27 09:35:10:185,5,0,23ms
2025/06/27 09:35:10:215,4,255,22ms
2025/06/27 09:35:10:301,4,0,24ms
2025/06/27 09:35:19:858,3,255,23ms
2025/06/27 09:35:19:927,3,0,24ms
2025/06/27 09:35:19:957,3,255,23ms
2025/06/27 09:35:19:988,2,0,23ms
2025/06/27 09:35:20:066,3,0,23ms
2025/06/27 09:35:20:097,2,0,23ms
2025/06/27 09:37:52:689,2,255,24ms
2025/06/27 09:37:52:814,2,0,23ms
2025/06/27 09:37:53:507,3,90,23ms
2025/06/27 09:37:53:538,2,255,23ms
2025/06/27 09:37:53:604,3,0,23ms
2025/06/27 09:37:53:635,2,0,24ms
2025/06/27 09:37:54:199,6,255,23ms
2025/06/27 09:37:54:268,6,0,24ms
2025/06/27 09:37:54:510,6,255,24ms
2025/06/27 09:37:54:576,6,0,23ms
2025/06/27 09:37:59:621,2,255,23ms
2025/06/27 09:37:59:734,2,0,23ms
2025/06/27 09:38:00:227,3,255,24ms
2025/06/27 09:38:00:285,3,0,23ms
2025/06/27 09:38:00:317,3,0,24ms
2025/06/27 09:38:00:347,2,255,24ms
2025/06/27 09:38:00:454,3,0,24ms
2025/06/27 09:38:00:484,2,0,23ms
2025/06/27 09:38:01:775,1,255,23ms
2025/06/27 09:38:01:884,1,0,24ms
2025/06/27 09:38:01:915,4,255,24ms
2025/06/27 09:38:02:017,4,0,23ms
2025/06/27 09:38:02:163,4,255,24ms
2025/06/27 09:38:02:265,4,0,23ms
2025/06/27 09:38:03:514,5,255,24ms
2025/06/27 09:38:03:672,5,0,23ms
2025/06/27 09:38:03:703,4,255,24ms
2025/06/27 09:38:03:786,4,0,23ms
2025/06/27 09:38:04:056,5,255,24ms
2025/06/27 09:38:04:215,5,0,23ms
2025/06/27 09:38:04:246,4,255,23ms
2025/06/27 09:38:04:330,4,0,23ms
2025/06/27 09:38:14:211,3,255,23ms
2025/06/27 09:38:14:278,3,0,24ms
2025/06/27 09:38:14:309,3,255,24ms
2025/06/27 09:38:14:341,2,0,24ms
2025/06/27 09:38:14:419,3,0,24ms
2025/06/27 09:38:14:450,2,0,24ms
2025/06/27 09:38:15:785,2,255,23ms
2025/06/27 09:38:15:879,2,0,25ms
2025/06/27 09:38:24:511,2,255,23ms
2025/06/27 09:38:24:639,2,0,23ms
2025/06/27 09:38:25:320,3,90,24ms
2025/06/27 09:38:25:350,2,255,24ms
2025/06/27 09:38:25:420,3,0,24ms
2025/06/27 09:38:25:450,2,0,23ms
2025/06/27 09:38:26:027,6,255,24ms
2025/06/27 09:38:26:100,6,0,24ms
2025/06/27 09:38:26:478,6,255,23ms
2025/06/27 09:38:26:546,6,0,23ms
2025/06/27 09:38:31:675,2,255,24ms
2025/06/27 09:38:31:789,2,0,24ms
2025/06/27 09:38:32:278,3,255,23ms
2025/06/27 09:38:32:338,3,0,23ms
2025/06/27 09:38:32:369,3,0,23ms
2025/06/27 09:38:32:401,2,255,25ms
2025/06/27 09:38:32:508,3,0,24ms
2025/06/27 09:38:32:538,2,0,24ms
2025/06/27 09:38:33:822,1,255,23ms
2025/06/27 09:38:33:934,1,0,24ms
2025/06/27 09:38:33:964,4,255,23ms
2025/06/27 09:38:34:073,4,0,23ms
2025/06/27 09:38:34:224,4,255,24ms
2025/06/27 09:38:34:328,4,0,23ms
2025/06/27 09:38:35:573,5,255,24ms
2025/06/27 09:38:35:733,5,0,23ms
2025/06/27 09:38:35:764,4,255,23ms
2025/06/27 09:38:35:847,4,0,23ms
2025/06/27 09:38:36:110,5,255,24ms
2025/06/27 09:38:36:271,5,0,24ms
2025/06/27 09:38:36:301,4,255,23ms
2025/06/27 09:38:36:383,4,0,23ms
2025/06/27 09:38:46:212,3,255,23ms
2025/06/27 09:38:46:280,3,0,24ms
2025/06/27 09:38:46:311,3,255,23ms
2025/06/27 09:38:46:343,2,0,24ms
2025/06/27 09:38:46:423,3,0,24ms
2025/06/27 09:38:46:454,2,0,24ms
2025/06/27 09:39:47:827,2,255,24ms
2025/06/27 09:39:47:952,2,0,24ms
2025/06/27 09:39:48:700,3,90,23ms
2025/06/27 09:39:48:731,2,255,23ms
2025/06/27 09:39:48:797,3,0,24ms
2025/06/27 09:39:48:828,2,0,24ms
2025/06/27 09:39:49:401,6,255,24ms
2025/06/27 09:39:49:468,6,0,23ms
2025/06/27 09:39:49:828,6,255,23ms
2025/06/27 09:39:49:895,6,0,23ms
2025/06/27 09:39:55:014,2,255,23ms
2025/06/27 09:39:55:126,2,0,23ms
2025/06/27 09:39:55:611,3,255,24ms
2025/06/27 09:39:55:669,3,0,24ms
2025/06/27 09:39:55:700,3,0,23ms
2025/06/27 09:39:55:731,2,255,23ms
2025/06/27 09:39:55:841,3,0,23ms
2025/06/27 09:39:55:873,2,0,24ms
2025/06/27 09:39:57:163,1,255,23ms
2025/06/27 09:39:57:272,1,0,24ms
2025/06/27 09:39:57:302,4,255,23ms
2025/06/27 09:39:57:409,4,0,25ms
2025/06/27 09:39:57:559,4,255,23ms
2025/06/27 09:39:57:663,4,0,23ms
2025/06/27 09:39:58:958,5,255,24ms
2025/06/27 09:39:59:121,5,0,24ms
2025/06/27 09:39:59:152,4,255,24ms
2025/06/27 09:39:59:234,4,0,23ms
2025/06/27 09:39:59:402,5,255,24ms
2025/06/27 09:39:59:560,5,0,24ms
2025/06/27 09:39:59:591,4,255,23ms
2025/06/27 09:39:59:675,4,0,24ms
2025/06/27 09:40:09:553,3,255,24ms
2025/06/27 09:40:09:621,3,0,24ms
2025/06/27 09:40:09:651,3,255,23ms
2025/06/27 09:40:09:682,2,0,23ms
2025/06/27 09:40:09:761,3,0,23ms
2025/06/27 09:40:09:792,2,0,23ms
2025/06/27 09:40:11:126,2,255,24ms
2025/06/27 09:40:11:220,2,0,24ms
2025/06/27 09:40:28:240,2,255,23ms
2025/06/27 09:40:28:367,2,0,24ms
2025/06/27 09:40:29:042,3,90,23ms
2025/06/27 09:40:29:073,2,255,23ms
2025/06/27 09:40:29:145,3,0,24ms
2025/06/27 09:40:29:175,2,0,24ms
2025/06/27 09:40:29:718,6,255,23ms
2025/06/27 09:40:29:787,6,0,24ms
2025/06/27 09:40:30:149,6,255,23ms
